DATE	TIME	FRAC_DAYS_SINCE_JAN1	FRAC_HRS_SINCE_JAN1	EPOCH_TIME	HR_12CH4	HR_12CH4_dry	H2O	12CO2	12CO2_dry	PPF_CH4_conc	PPF_H2O_conc	PPF_C2H6_conc	PPF_C2H4_conc	PPF_NH3_conc	PPF_H2S_conc
01-05-2023	11:51:31	120,4941072	2891,858573	1682941891	9,15E+01	9,18E+01	1,77E-01	7,11E+00	7,13E+00	8,99E+01	1,75E-01	-1,59E-01	2,22E-02	-6,97E-03	1,10E+01
01-05-2023	11:51:31	120,4941129	2891,85871	1682941891	9,15E+01	9,18E+01	1,77E-01	7,11E+00	7,13E+00	8,99E+01	1,75E-01	-1,59E-01	2,22E-02	-6,97E-03	1,10E+01
01-05-2023	11:51:33	120,494128	2891,859073	1682941893	9,34E+01	9,37E+01	1,76E-01	7,11E+00	7,13E+00	9,18E+01	1,75E-01	2,82E-01	5,70E-03	-4,97E-03	5,23E+00
01-05-2023	11:51:34	120,4941424	2891,859418	1682941894	9,34E+01	9,37E+01	1,76E-01	7,11E+00	7,13E+00	9,18E+01	1,75E-01	2,82E-01	5,70E-03	-4,97E-03	5,23E+00
01-05-2023	11:51:34	120,4941482	2891,859556	1682941894	9,34E+01	9,37E+01	1,76E-01	7,16E+00	7,18E+00	9,18E+01	1,75E-01	2,82E-01	5,70E-03	-4,97E-03	5,23E+00
01-05-2023	11:51:35	120,494154	2891,859696	1682941895	9,34E+01	9,37E+01	1,76E-01	7,16E+00	7,18E+00	9,18E+01	1,75E-01	2,82E-01	5,70E-03	-4,97E-03	5,23E+00
01-05-2023	11:51:36	120,4941693	2891,860064	1682941896	9,50E+01	9,52E+01	1,73E-01	7,16E+00	7,18E+00	9,34E+01	1,73E-01	-4,38E-02	1,35E-02	-5,89E-03	9,43E+00
01-05-2023	11:51:37	120,4941837	2891,860409	1682941897	9,50E+01	9,52E+01	1,73E-01	7,16E+00	7,18E+00	9,34E+01	1,73E-01	-4,38E-02	1,35E-02	-5,89E-03	9,43E+00
01-05-2023	11:51:38	120,4941895	2891,860547	1682941898	9,50E+01	9,52E+01	1,73E-01	6,96E+00	6,98E+00	9,34E+01	1,73E-01	-4,38E-02	1,35E-02	-5,89E-03	9,43E+00
01-05-2023	11:51:38	120,4941952	2891,860685	1682941898	9,50E+01	9,52E+01	1,73E-01	6,96E+00	6,98E+00	9,34E+01	1,73E-01	-4,38E-02	1,35E-02	-5,89E-03	9,43E+00
01-05-2023	11:51:40	120,4942138	2891,861132	1682941900	9,64E+01	9,67E+01	1,73E-01	6,96E+00	6,98E+00	9,49E+01	1,70E-01	4,91E-01	1,97E-02	-4,58E-03	7,97E+00
01-05-2023	11:51:41	120,4942293	2891,861504	1682941901	9,64E+01	9,67E+01	1,73E-01	6,96E+00	6,98E+00	9,49E+01	1,70E-01	4,91E-01	1,97E-02	-4,58E-03	7,97E+00
01-05-2023	11:51:42	120,4942351	2891,861642	1682941902	9,64E+01	9,67E+01	1,73E-01	6,94E+00	6,96E+00	9,49E+01	1,70E-01	4,91E-01	1,97E-02	-4,58E-03	7,97E+00
01-05-2023	11:51:42	120,4942408	2891,861778	1682941902	9,64E+01	9,67E+01	1,73E-01	6,94E+00	6,96E+00	9,49E+01	1,70E-01	4,91E-01	1,97E-02	-4,58E-03	7,97E+00
01-05-2023	11:51:44	120,4942613	2891,862272	1682941904	9,76E+01	9,79E+01	1,70E-01	6,94E+00	6,96E+00	9,61E+01	1,67E-01	4,90E-01	2,06E-02	-4,01E-03	1,04E+01
01-05-2023	11:51:46	120,4942781	2891,862673	1682941906	9,76E+01	9,79E+01	1,70E-01	6,94E+00	6,96E+00	9,61E+01	1,67E-01	4,90E-01	2,06E-02	-4,01E-03	1,04E+01
01-05-2023	11:51:46	120,494284	2891,862815	1682941906	9,76E+01	9,79E+01	1,70E-01	6,93E+00	6,96E+00	9,61E+01	1,67E-01	4,90E-01	2,06E-02	-4,01E-03	1,04E+01
01-05-2023	11:51:47	120,4942897	2891,862952	1682941907	9,76E+01	9,79E+01	1,70E-01	6,93E+00	6,96E+00	9,61E+01	1,67E-01	4,90E-01	2,06E-02	-4,01E-03	1,04E+01
01-05-2023	11:51:49	120,4943114	2891,863474	1682941909	9,86E+01	9,89E+01	1,67E-01	6,93E+00	6,96E+00	9,72E+01	1,64E-01	2,46E-01	2,11E-02	-4,43E-03	1,90E+01
01-05-2023	11:51:50	120,4943278	2891,863868	1682941910	9,86E+01	9,89E+01	1,67E-01	6,93E+00	6,96E+00	9,72E+01	1,64E-01	2,46E-01	2,11E-02	-4,43E-03	1,90E+01
01-05-2023	11:51:50	120,4943336	2891,864007	1682941910	9,86E+01	9,89E+01	1,67E-01	6,82E+00	6,84E+00	9,72E+01	1,64E-01	2,46E-01	2,11E-02	-4,43E-03	1,90E+01
01-05-2023	11:51:51	120,4943395	2891,864148	1682941911	9,86E+01	9,89E+01	1,67E-01	6,82E+00	6,84E+00	9,72E+01	1,64E-01	2,46E-01	2,11E-02	-4,43E-03	1,90E+01
01-05-2023	11:51:52	120,4943557	2891,864536	1682941912	9,92E+01	9,94E+01	1,66E-01	6,82E+00	6,84E+00	9,79E+01	1,64E-01	-9,87E-02	2,15E-02	-5,42E-03	1,27E+01
01-05-2023	11:51:54	120,4943705	2891,864891	1682941914	9,92E+01	9,94E+01	1,66E-01	6,82E+00	6,84E+00	9,79E+01	1,64E-01	-9,87E-02	2,15E-02	-5,42E-03	1,27E+01
01-05-2023	11:51:54	120,4943762	2891,865029	1682941914	9,92E+01	9,94E+01	1,66E-01	6,82E+00	6,84E+00	9,79E+01	1,64E-01	-9,87E-02	2,15E-02	-5,42E-03	1,27E+01
01-05-2023	11:51:55	120,494382	2891,865168	1682941915	9,92E+01	9,94E+01	1,66E-01	6,82E+00	6,84E+00	9,79E+01	1,64E-01	-9,87E-02	2,15E-02	-5,42E-03	1,27E+01
01-05-2023	11:51:56	120,4943977	2891,865545	1682941916	9,95E+01	9,98E+01	1,64E-01	6,82E+00	6,84E+00	9,83E+01	1,61E-01	7,87E-02	1,71E-02	-5,68E-03	1,27E+01
01-05-2023	11:51:57	120,4944123	2891,865896	1682941917	9,95E+01	9,98E+01	1,64E-01	6,82E+00	6,84E+00	9,83E+01	1,61E-01	7,87E-02	1,71E-02	-5,68E-03	1,27E+01
01-05-2023	11:51:58	120,4944181	2891,866034	1682941918	9,95E+01	9,98E+01	1,64E-01	6,70E+00	6,73E+00	9,83E+01	1,61E-01	7,87E-02	1,71E-02	-5,68E-03	1,27E+01
01-05-2023	11:51:58	120,4944238	2891,866171	1682941918	9,95E+01	9,98E+01	1,64E-01	6,70E+00	6,73E+00	9,83E+01	1,61E-01	7,87E-02	1,71E-02	-5,68E-03	1,27E+01
01-05-2023	11:52:00	120,4944475	2891,866739	1682941920	9,97E+01	9,99E+01	1,62E-01	6,70E+00	6,73E+00	9,85E+01	1,60E-01	1,09E-01	8,76E-03	-4,69E-03	9,95E+00
01-05-2023	11:52:02	120,4944651	2891,867161	1682941922	9,97E+01	9,99E+01	1,62E-01	6,70E+00	6,73E+00	9,85E+01	1,60E-01	1,09E-01	8,76E-03	-4,69E-03	9,95E+00
01-05-2023	11:52:02	120,4944707	2891,867298	1682941922	9,97E+01	9,99E+01	1,62E-01	6,68E+00	6,71E+00	9,85E+01	1,60E-01	1,09E-01	8,76E-03	-4,69E-03	9,95E+00
01-05-2023	11:52:03	120,4944765	2891,867436	1682941923	9,97E+01	9,99E+01	1,62E-01	6,68E+00	6,71E+00	9,85E+01	1,60E-01	1,09E-01	8,76E-03	-4,69E-03	9,95E+00
01-05-2023	11:52:05	120,4945036	2891,868087	1682941925	9,95E+01	9,98E+01	1,61E-01	6,68E+00	6,71E+00	9,85E+01	1,58E-01	1,59E-01	6,24E-03	-3,78E-03	1,38E+01
01-05-2023	11:52:07	120,4945227	2891,868545	1682941927	9,95E+01	9,98E+01	1,61E-01	6,68E+00	6,71E+00	9,85E+01	1,58E-01	1,59E-01	6,24E-03	-3,78E-03	1,38E+01
01-05-2023	11:52:07	120,4945285	2891,868684	1682941927	9,95E+01	9,98E+01	1,61E-01	6,44E+00	6,46E+00	9,85E+01	1,58E-01	1,59E-01	6,24E-03	-3,78E-03	1,38E+01
01-05-2023	11:52:08	120,4945342	2891,868822	1682941928	9,95E+01	9,98E+01	1,61E-01	6,44E+00	6,46E+00	9,85E+01	1,58E-01	1,59E-01	6,24E-03	-3,78E-03	1,38E+01
01-05-2023	11:52:09	120,494553	2891,869271	1682941929	9,91E+01	9,93E+01	1,59E-01	6,44E+00	6,46E+00	9,82E+01	1,57E-01	-3,49E-01	-8,19E-04	-5,14E-03	5,47E+00
01-05-2023	11:52:11	120,4945686	2891,869646	1682941931	9,91E+01	9,93E+01	1,59E-01	6,44E+00	6,46E+00	9,82E+01	1,57E-01	-3,49E-01	-8,19E-04	-5,14E-03	5,47E+00
01-05-2023	11:52:11	120,4945744	2891,869785	1682941931	9,91E+01	9,93E+01	1,59E-01	6,43E+00	6,45E+00	9,82E+01	1,57E-01	-3,49E-01	-8,19E-04	-5,14E-03	5,47E+00
01-05-2023	11:52:12	120,4945801	2891,869922	1682941932	9,91E+01	9,93E+01	1,59E-01	6,43E+00	6,45E+00	9,82E+01	1,57E-01	-3,49E-01	-8,19E-04	-5,14E-03	5,47E+00
01-05-2023	11:52:13	120,4945956	2891,870295	1682941933	9,86E+01	9,88E+01	1,59E-01	6,43E+00	6,45E+00	9,77E+01	1,56E-01	-1,15E-01	-2,66E-03	-3,43E-03	4,40E+00
01-05-2023	11:52:14	120,4946102	2891,870644	1682941934	9,86E+01	9,88E+01	1,59E-01	6,43E+00	6,45E+00	9,77E+01	1,56E-01	-1,15E-01	-2,66E-03	-3,43E-03	4,40E+00
01-05-2023	11:52:15	120,4946159	2891,870781	1682941935	9,86E+01	9,88E+01	1,59E-01	6,37E+00	6,39E+00	9,77E+01	1,56E-01	-1,15E-01	-2,66E-03	-3,43E-03	4,40E+00
01-05-2023	11:52:15	120,4946216	2891,870919	1682941935	9,86E+01	9,88E+01	1,59E-01	6,37E+00	6,39E+00	9,77E+01	1,56E-01	-1,15E-01	-2,66E-03	-3,43E-03	4,40E+00
01-05-2023	11:52:17	120,4946375	2891,871301	1682941937	9,78E+01	9,80E+01	1,57E-01	6,37E+00	6,39E+00	9,70E+01	1,54E-01	1,74E-01	1,41E-03	-4,58E-03	9,81E+00
01-05-2023	11:52:18	120,4946523	2891,871655	1682941938	9,78E+01	9,80E+01	1,57E-01	6,37E+00	6,39E+00	9,70E+01	1,54E-01	1,74E-01	1,41E-03	-4,58E-03	9,81E+00
01-05-2023	11:52:18	120,494658	2891,871793	1682941938	9,78E+01	9,80E+01	1,57E-01	6,47E+00	6,49E+00	9,70E+01	1,54E-01	1,74E-01	1,41E-03	-4,58E-03	9,81E+00
01-05-2023	11:52:19	120,4946638	2891,87193	1682941939	9,78E+01	9,80E+01	1,57E-01	6,47E+00	6,49E+00	9,70E+01	1,54E-01	1,74E-01	1,41E-03	-4,58E-03	9,81E+00
01-05-2023	11:52:20	120,4946809	2891,872342	1682941940	9,68E+01	9,70E+01	1,57E-01	6,47E+00	6,49E+00	9,61E+01	1,53E-01	1,60E-01	1,31E-03	-1,80E-03	9,85E+00
01-05-2023	11:52:22	120,4946962	2891,872708	1682941942	9,68E+01	9,70E+01	1,57E-01	6,47E+00	6,49E+00	9,61E+01	1,53E-01	1,60E-01	1,31E-03	-1,80E-03	9,85E+00
01-05-2023	11:52:22	120,4947019	2891,872846	1682941942	9,68E+01	9,70E+01	1,57E-01	6,38E+00	6,40E+00	9,61E+01	1,53E-01	1,60E-01	1,31E-03	-1,80E-03	9,85E+00
01-05-2023	11:52:23	120,4947077	2891,872984	1682941943	9,68E+01	9,70E+01	1,57E-01	6,38E+00	6,40E+00	9,61E+01	1,53E-01	1,60E-01	1,31E-03	-1,80E-03	9,85E+00
01-05-2023	11:52:24	120,4947227	2891,873344	1682941944	9,56E+01	9,58E+01	1,55E-01	6,38E+00	6,40E+00	9,50E+01	1,52E-01	-2,38E-01	8,56E-03	-2,93E-03	1,43E+01
01-05-2023	11:52:25	120,4947371	2891,873689	1682941945	9,56E+01	9,58E+01	1,55E-01	6,38E+00	6,40E+00	9,50E+01	1,52E-01	-2,38E-01	8,56E-03	-2,93E-03	1,43E+01
01-05-2023	11:52:26	120,4947429	2891,87383	1682941946	9,56E+01	9,58E+01	1,55E-01	6,29E+00	6,31E+00	9,50E+01	1,52E-01	-2,38E-01	8,56E-03	-2,93E-03	1,43E+01
01-05-2023	11:52:26	120,4947487	2891,873968	1682941946	9,56E+01	9,58E+01	1,55E-01	6,29E+00	6,31E+00	9,50E+01	1,52E-01	-2,38E-01	8,56E-03	-2,93E-03	1,43E+01
01-05-2023	11:52:28	120,4947641	2891,874338	1682941948	9,44E+01	9,46E+01	1,55E-01	6,29E+00	6,31E+00	9,37E+01	1,53E-01	-2,21E-02	-9,36E-04	-3,94E-03	1,31E+01
01-05-2023	11:52:29	120,4947787	2891,874688	1682941949	9,44E+01	9,46E+01	1,55E-01	6,29E+00	6,31E+00	9,37E+01	1,53E-01	-2,21E-02	-9,36E-04	-3,94E-03	1,31E+01
01-05-2023	11:52:29	120,4947844	2891,874826	1682941949	9,44E+01	9,46E+01	1,55E-01	6,31E+00	6,33E+00	9,37E+01	1,53E-01	-2,21E-02	-9,36E-04	-3,94E-03	1,31E+01
01-05-2023	11:52:30	120,4947901	2891,874963	1682941950	9,44E+01	9,46E+01	1,55E-01	6,31E+00	6,33E+00	9,37E+01	1,53E-01	-2,21E-02	-9,36E-04	-3,94E-03	1,31E+01
01-05-2023	11:52:31	120,4948056	2891,875335	1682941951	9,29E+01	9,31E+01	1,54E-01	6,31E+00	6,33E+00	9,23E+01	1,51E-01	-1,18E-01	-2,89E-03	-3,64E-03	4,38E+00
01-05-2023	11:52:32	120,49482	2891,87568	1682941952	9,29E+01	9,31E+01	1,54E-01	6,31E+00	6,33E+00	9,23E+01	1,51E-01	-1,18E-01	-2,89E-03	-3,64E-03	4,38E+00
01-05-2023	11:52:33	120,4948257	2891,875816	1682941953	9,29E+01	9,31E+01	1,54E-01	6,22E+00	6,24E+00	9,23E+01	1,51E-01	-1,18E-01	-2,89E-03	-3,64E-03	4,38E+00
01-05-2023	11:52:33	120,4948313	2891,875952	1682941953	9,29E+01	9,31E+01	1,54E-01	6,22E+00	6,24E+00	9,23E+01	1,51E-01	-1,18E-01	-2,89E-03	-3,64E-03	4,38E+00
01-05-2023	11:52:35	120,4948465	2891,876317	1682941955	9,15E+01	9,17E+01	1,52E-01	6,22E+00	6,24E+00	9,10E+01	1,52E-01	-2,84E-01	-6,79E-03	-2,81E-03	9,29E+00
01-05-2023	11:52:36	120,4948611	2891,876667	1682941956	9,15E+01	9,17E+01	1,52E-01	6,22E+00	6,24E+00	9,10E+01	1,52E-01	-2,84E-01	-6,79E-03	-2,81E-03	9,29E+00
01-05-2023	11:52:37	120,494867	2891,876807	1682941957	9,15E+01	9,17E+01	1,52E-01	6,26E+00	6,28E+00	9,10E+01	1,52E-01	-2,84E-01	-6,79E-03	-2,81E-03	9,29E+00
01-05-2023	11:52:37	120,4948726	2891,876943	1682941957	9,15E+01	9,17E+01	1,52E-01	6,26E+00	6,28E+00	9,10E+01	1,52E-01	-2,84E-01	-6,79E-03	-2,81E-03	9,29E+00
01-05-2023	11:52:38	120,4948876	2891,877302	1682941958	9,01E+01	9,03E+01	1,52E-01	6,26E+00	6,28E+00	8,96E+01	1,48E-01	-4,50E-01	3,48E-03	-3,77E-03	4,34E+00
01-05-2023	11:52:40	120,4949018	2891,877644	1682941960	9,01E+01	9,03E+01	1,52E-01	6,26E+00	6,28E+00	8,96E+01	1,48E-01	-4,50E-01	3,48E-03	-3,77E-03	4,34E+00
01-05-2023	11:52:40	120,4949075	2891,87778	1682941960	9,01E+01	9,03E+01	1,52E-01	6,19E+00	6,20E+00	8,96E+01	1,48E-01	-4,50E-01	3,48E-03	-3,77E-03	4,34E+00
01-05-2023	11:52:40	120,4949132	2891,877916	1682941960	9,01E+01	9,03E+01	1,52E-01	6,19E+00	6,20E+00	8,96E+01	1,48E-01	-4,50E-01	3,48E-03	-3,77E-03	4,34E+00
01-05-2023	11:52:42	120,4949278	2891,878266	1682941962	8,87E+01	8,89E+01	1,49E-01	6,19E+00	6,20E+00	8,82E+01	1,49E-01	-5,72E-01	3,90E-03	-4,09E-03	9,37E+00
01-05-2023	11:52:43	120,494942	2891,878607	1682941963	8,87E+01	8,89E+01	1,49E-01	6,19E+00	6,20E+00	8,82E+01	1,49E-01	-5,72E-01	3,90E-03	-4,09E-03	9,37E+00
01-05-2023	11:52:43	120,4949477	2891,878746	1682941963	8,87E+01	8,89E+01	1,49E-01	6,21E+00	6,23E+00	8,82E+01	1,49E-01	-5,72E-01	3,90E-03	-4,09E-03	9,37E+00
01-05-2023	11:52:44	120,4949534	2891,878882	1682941964	8,87E+01	8,89E+01	1,49E-01	6,21E+00	6,23E+00	8,82E+01	1,49E-01	-5,72E-01	3,90E-03	-4,09E-03	9,37E+00
01-05-2023	11:52:45	120,4949686	2891,879247	1682941965	8,74E+01	8,76E+01	1,51E-01	6,21E+00	6,23E+00	8,68E+01	1,46E-01	2,04E-02	1,20E-02	-2,76E-03	1,87E+01
01-05-2023	11:52:47	120,4949831	2891,879593	1682941967	8,74E+01	8,76E+01	1,51E-01	6,21E+00	6,23E+00	8,68E+01	1,46E-01	2,04E-02	1,20E-02	-2,76E-03	1,87E+01
01-05-2023	11:52:47	120,4949888	2891,879732	1682941967	8,74E+01	8,76E+01	1,51E-01	6,11E+00	6,13E+00	8,68E+01	1,46E-01	2,04E-02	1,20E-02	-2,76E-03	1,87E+01
01-05-2023	11:52:48	120,4949946	2891,87987	1682941968	8,74E+01	8,76E+01	1,51E-01	6,11E+00	6,13E+00	8,68E+01	1,46E-01	2,04E-02	1,20E-02	-2,76E-03	1,87E+01
01-05-2023	11:52:49	120,4950099	2891,880237	1682941969	8,61E+01	8,63E+01	1,49E-01	6,11E+00	6,13E+00	8,56E+01	1,47E-01	-4,28E-01	2,73E-03	-3,15E-03	7,81E+00
01-05-2023	11:52:50	120,4950244	2891,880586	1682941970	8,61E+01	8,63E+01	1,49E-01	6,11E+00	6,13E+00	8,56E+01	1,47E-01	-4,28E-01	2,73E-03	-3,15E-03	7,81E+00
01-05-2023	11:52:51	120,4950303	2891,880727	1682941971	8,61E+01	8,63E+01	1,49E-01	6,06E+00	6,07E+00	8,56E+01	1,47E-01	-4,28E-01	2,73E-03	-3,15E-03	7,81E+00
01-05-2023	11:52:51	120,495036	2891,880864	1682941971	8,61E+01	8,63E+01	1,49E-01	6,06E+00	6,07E+00	8,56E+01	1,47E-01	-4,28E-01	2,73E-03	-3,15E-03	7,81E+00
01-05-2023	11:52:52	120,4950507	2891,881216	1682941972	8,49E+01	8,51E+01	1,49E-01	6,06E+00	6,07E+00	8,44E+01	1,48E-01	-7,07E-01	5,15E-03	-4,00E-03	9,19E+00
01-05-2023	11:52:54	120,4950648	2891,881556	1682941974	8,49E+01	8,51E+01	1,49E-01	6,06E+00	6,07E+00	8,44E+01	1,48E-01	-7,07E-01	5,15E-03	-4,00E-03	9,19E+00
01-05-2023	11:52:54	120,4950705	2891,881692	1682941974	8,49E+01	8,51E+01	1,49E-01	6,04E+00	6,06E+00	8,44E+01	1,48E-01	-7,07E-01	5,15E-03	-4,00E-03	9,19E+00
01-05-2023	11:52:55	120,4950763	2891,88183	1682941975	8,49E+01	8,51E+01	1,49E-01	6,04E+00	6,06E+00	8,44E+01	1,48E-01	-7,07E-01	5,15E-03	-4,00E-03	9,19E+00
01-05-2023	11:52:56	120,4950916	2891,882197	1682941976	8,39E+01	8,41E+01	1,48E-01	6,04E+00	6,06E+00	8,33E+01	1,47E-01	2,49E-01	4,30E-04	-1,02E-03	1,93E+01
01-05-2023	11:52:57	120,4951061	2891,882547	1682941977	8,39E+01	8,41E+01	1,48E-01	6,04E+00	6,06E+00	8,33E+01	1,47E-01	2,49E-01	4,30E-04	-1,02E-03	1,93E+01
01-05-2023	11:52:58	120,4951119	2891,882686	1682941978	8,39E+01	8,41E+01	1,48E-01	6,02E+00	6,03E+00	8,33E+01	1,47E-01	2,49E-01	4,30E-04	-1,02E-03	1,93E+01
01-05-2023	11:52:58	120,4951177	2891,882825	1682941978	8,39E+01	8,41E+01	1,48E-01	6,02E+00	6,03E+00	8,33E+01	1,47E-01	2,49E-01	4,30E-04	-1,02E-03	1,93E+01
01-05-2023	11:52:59	120,4951322	2891,883172	1682941979	8,31E+01	8,33E+01	1,47E-01	6,02E+00	6,03E+00	8,23E+01	1,45E-01	1,51E-01	-2,31E-03	-2,75E-03	1,11E+01
01-05-2023	11:53:01	120,4951463	2891,883511	1682941981	8,31E+01	8,33E+01	1,47E-01	6,02E+00	6,03E+00	8,23E+01	1,45E-01	1,51E-01	-2,31E-03	-2,75E-03	1,11E+01
01-05-2023	11:53:01	120,495152	2891,883649	1682941981	8,31E+01	8,33E+01	1,47E-01	5,99E+00	6,01E+00	8,23E+01	1,45E-01	1,51E-01	-2,31E-03	-2,75E-03	1,11E+01
01-05-2023	11:53:02	120,4951579	2891,883791	1682941982	8,31E+01	8,33E+01	1,47E-01	5,99E+00	6,01E+00	8,23E+01	1,45E-01	1,51E-01	-2,31E-03	-2,75E-03	1,11E+01
01-05-2023	11:53:03	120,4951731	2891,884155	1682941983	8,22E+01	8,24E+01	1,45E-01	5,99E+00	6,01E+00	8,16E+01	1,44E-01	-2,93E-01	1,35E-02	-3,66E-03	1,67E+01
01-05-2023	11:53:04	120,4951877	2891,884504	1682941984	8,22E+01	8,24E+01	1,45E-01	5,99E+00	6,01E+00	8,16E+01	1,44E-01	-2,93E-01	1,35E-02	-3,66E-03	1,67E+01
01-05-2023	11:53:05	120,4951933	2891,88464	1682941985	8,22E+01	8,24E+01	1,45E-01	6,04E+00	6,05E+00	8,16E+01	1,44E-01	-2,93E-01	1,35E-02	-3,66E-03	1,67E+01
01-05-2023	11:53:05	120,4951991	2891,884778	1682941985	8,22E+01	8,24E+01	1,45E-01	6,04E+00	6,05E+00	8,16E+01	1,44E-01	-2,93E-01	1,35E-02	-3,66E-03	1,67E+01
01-05-2023	11:53:06	120,4952138	2891,88513	1682941986	8,16E+01	8,18E+01	1,44E-01	6,04E+00	6,05E+00	8,09E+01	1,44E-01	-3,51E-01	7,03E-03	-3,32E-03	1,47E+01
01-05-2023	11:53:08	120,495228	2891,885473	1682941988	8,16E+01	8,18E+01	1,44E-01	6,04E+00	6,05E+00	8,09E+01	1,44E-01	-3,51E-01	7,03E-03	-3,32E-03	1,47E+01
01-05-2023	11:53:08	120,4952339	2891,885614	1682941988	8,16E+01	8,18E+01	1,44E-01	5,97E+00	5,99E+00	8,09E+01	1,44E-01	-3,51E-01	7,03E-03	-3,32E-03	1,47E+01
01-05-2023	11:53:09	120,4952398	2891,885754	1682941989	8,16E+01	8,18E+01	1,44E-01	5,97E+00	5,99E+00	8,09E+01	1,44E-01	-3,51E-01	7,03E-03	-3,32E-03	1,47E+01
01-05-2023	11:53:10	120,4952547	2891,886113	1682941990	8,11E+01	8,13E+01	1,45E-01	5,97E+00	5,99E+00	8,03E+01	1,45E-01	-2,75E-01	1,36E-02	-5,20E-03	1,11E+01
01-05-2023	11:53:11	120,4952691	2891,886457	1682941991	8,11E+01	8,13E+01	1,45E-01	5,97E+00	5,99E+00	8,03E+01	1,45E-01	-2,75E-01	1,36E-02	-5,20E-03	1,11E+01
01-05-2023	11:53:12	120,4952748	2891,886596	1682941992	8,11E+01	8,13E+01	1,45E-01	5,88E+00	5,90E+00	8,03E+01	1,45E-01	-2,75E-01	1,36E-02	-5,20E-03	1,11E+01
01-05-2023	11:53:12	120,4952805	2891,886733	1682941992	8,11E+01	8,13E+01	1,45E-01	5,88E+00	5,90E+00	8,03E+01	1,45E-01	-2,75E-01	1,36E-02	-5,20E-03	1,11E+01
01-05-2023	11:53:14	120,4952956	2891,887095	1682941994	8,07E+01	8,08E+01	1,45E-01	5,88E+00	5,90E+00	7,99E+01	1,44E-01	-3,04E-01	5,19E-03	-3,93E-03	1,28E+01
01-05-2023	11:53:15	120,4953101	2891,887441	1682941995	8,07E+01	8,08E+01	1,45E-01	5,88E+00	5,90E+00	7,99E+01	1,44E-01	-3,04E-01	5,19E-03	-3,93E-03	1,28E+01
01-05-2023	11:53:15	120,4953157	2891,887576	1682941995	8,07E+01	8,08E+01	1,45E-01	5,84E+00	5,86E+00	7,99E+01	1,44E-01	-3,04E-01	5,19E-03	-3,93E-03	1,28E+01
01-05-2023	11:53:16	120,4953215	2891,887715	1682941996	8,07E+01	8,08E+01	1,45E-01	5,84E+00	5,86E+00	7,99E+01	1,44E-01	-3,04E-01	5,19E-03	-3,93E-03	1,28E+01
01-05-2023	11:53:17	120,4953358	2891,888059	1682941997	8,04E+01	8,06E+01	1,45E-01	5,84E+00	5,86E+00	7,96E+01	1,43E-01	-3,20E-01	3,95E-03	-4,18E-03	1,85E+01
01-05-2023	11:53:18	120,49535	2891,8884	1682941998	8,04E+01	8,06E+01	1,45E-01	5,84E+00	5,86E+00	7,96E+01	1,43E-01	-3,20E-01	3,95E-03	-4,18E-03	1,85E+01
01-05-2023	11:53:19	120,4953558	2891,88854	1682941999	8,04E+01	8,06E+01	1,45E-01	5,85E+00	5,87E+00	7,96E+01	1,43E-01	-3,20E-01	3,95E-03	-4,18E-03	1,85E+01
01-05-2023	11:53:19	120,4953616	2891,888679	1682941999	8,04E+01	8,06E+01	1,45E-01	5,85E+00	5,87E+00	7,96E+01	1,43E-01	-3,20E-01	3,95E-03	-4,18E-03	1,85E+01
01-05-2023	11:53:21	120,4953764	2891,889034	1682942001	8,02E+01	8,04E+01	1,43E-01	5,85E+00	5,87E+00	7,94E+01	1,42E-01	-2,58E-01	1,54E-02	-3,56E-03	1,79E+01
01-05-2023	11:53:22	120,4953906	2891,889374	1682942002	8,02E+01	8,04E+01	1,43E-01	5,85E+00	5,87E+00	7,94E+01	1,42E-01	-2,58E-01	1,54E-02	-3,56E-03	1,79E+01
01-05-2023	11:53:22	120,4953963	2891,889512	1682942002	8,02E+01	8,04E+01	1,43E-01	5,75E+00	5,76E+00	7,94E+01	1,42E-01	-2,58E-01	1,54E-02	-3,56E-03	1,79E+01
01-05-2023	11:53:23	120,4954022	2891,889653	1682942003	8,02E+01	8,04E+01	1,43E-01	5,75E+00	5,76E+00	7,94E+01	1,42E-01	-2,58E-01	1,54E-02	-3,56E-03	1,79E+01
01-05-2023	11:53:24	120,4954173	2891,890016	1682942004	8,02E+01	8,04E+01	1,42E-01	5,75E+00	5,76E+00	7,93E+01	1,42E-01	4,08E-02	6,12E-03	-2,24E-03	9,13E+00
01-05-2023	11:53:25	120,4954316	2891,890358	1682942005	8,02E+01	8,04E+01	1,42E-01	5,75E+00	5,76E+00	7,93E+01	1,42E-01	4,08E-02	6,12E-03	-2,24E-03	9,13E+00
01-05-2023	11:53:26	120,4954373	2891,890496	1682942006	8,02E+01	8,04E+01	1,42E-01	5,78E+00	5,80E+00	7,93E+01	1,42E-01	4,08E-02	6,12E-03	-2,24E-03	9,13E+00
01-05-2023	11:53:26	120,495443	2891,890632	1682942006	8,02E+01	8,04E+01	1,42E-01	5,78E+00	5,80E+00	7,93E+01	1,42E-01	4,08E-02	6,12E-03	-2,24E-03	9,13E+00
01-05-2023	11:53:28	120,4954576	2891,890982	1682942008	8,03E+01	8,04E+01	1,42E-01	5,78E+00	5,80E+00	7,94E+01	1,42E-01	-1,97E-01	9,94E-03	-4,24E-03	1,31E+01
