Wavelengt [nm],s1.1,s2.1,s3.1,s4.1,s5.1,s6.1,s7.1,s8.1
856.4,3.057162497200189e-23,4.1783254255491176e-23,5.817393694384957e-23,6.620471620143112e-23,8.629627180280619e-23,2.3726563575831713e-22,-5.570253702525768e-24,2.234785785453338e-22
856.6,3.085823395611441e-23,4.112746326941844e-23,5.741843126925412e-23,6.818689333321049e-23,7.838578022088229e-23,2.5169395144632283e-22,0.0,2.234785785453338e-22
856.8,3.061939313602064e-23,4.0471672283345715e-23,5.609629633871209e-23,6.461897449600762e-23,7.550923782745542e-23,2.420750743209857e-22,-2.2281014810103073e-23,1.6432248422451013e-22
857.0,3.028501598788937e-23,4.037798785676389e-23,5.647404917600981e-23,6.382610364329587e-23,7.119442423731511e-23,2.420750743209857e-22,-2.785126851262884e-23,1.5774958485552972e-22
857.2,3.042832047994563e-23,4.112746326941844e-23,5.779618410655185e-23,6.620471620143112e-23,7.766664462252558e-23,2.420750743209857e-22,-1.392563425631442e-23,1.8404118233145135e-22
857.4,3.0237247823870613e-23,4.0752725563091164e-23,5.760730768790299e-23,6.382610364329587e-23,8.27005938110226e-23,2.2444046625786754e-22,-5.570253702525768e-24,1.4460378611756892e-22
857.6,3.0380552315926876e-23,4.0190619003600254e-23,5.609629633871209e-23,6.422253906965174e-23,7.47901022290987e-23,2.2764675863297995e-22,-2.2281014810103073e-23,1.5117668548654932e-22
857.8,3.0476088643964377e-23,4.000325015043662e-23,5.496303782681892e-23,6.541184534871937e-23,7.119442423731511e-23,2.324561971956485e-22,-3.620664906641749e-23,1.9061408170043174e-22
858.0,3.0523856807983133e-23,3.9534828017527527e-23,5.458528498952119e-23,6.739402248049874e-23,7.047528863895839e-23,2.436782205085419e-22,-5.570253702525767e-23,2.0375988043839256e-22
858.2,3.066716130003939e-23,4.037798785676389e-23,5.647404917600981e-23,6.818689333321049e-23,7.622837342581214e-23,2.436782205085419e-22,-3.8991775917680377e-23,2.169056791763534e-22
858.4,3.028501598788937e-23,4.0471672283345715e-23,5.760730768790299e-23,6.50154099223635e-23,7.622837342581214e-23,2.356624895707609e-22,-2.785126851262884e-23,1.7746828296247095e-22
858.6,3.018947965985187e-23,4.112746326941844e-23,5.70406784319564e-23,6.580828077507525e-23,7.982405141759573e-23,2.388687819458733e-22,-1.6710761107577303e-23,1.5774958485552972e-22
858.8,3.014171149583311e-23,4.037798785676389e-23,5.628517275736095e-23,6.699758705414286e-23,7.694750902416885e-23,2.436782205085419e-22,-1.1140507405051537e-23,1.6432248422451013e-22
859.0,3.042832047994563e-23,4.009693457701843e-23,5.647404917600981e-23,6.818689333321049e-23,7.622837342581214e-23,2.5009080525876667e-22,-1.6710761107577303e-23,1.9061408170043174e-22
859.2,3.066716130003939e-23,4.056535670992753e-23,5.666292559465867e-23,6.660115162778698e-23,7.982405141759573e-23,2.468845128836543e-22,-5.570253702525768e-24,2.234785785453338e-22
859.4,3.042832047994563e-23,4.0284303430182067e-23,5.666292559465867e-23,6.422253906965174e-23,7.622837342581214e-23,2.356624895707609e-22,-3.0636395363891725e-23,1.9061408170043174e-22
859.6,2.9950638839758105e-23,4.037798785676389e-23,5.571854350141436e-23,6.303323279058412e-23,7.9104915819239e-23,2.1802788150764273e-22,-3.3421522215154607e-23,1.2488508801062771e-22
859.8,3.0046175167795605e-23,3.981588129727298e-23,5.534079066411664e-23,6.224036193787236e-23,7.622837342581214e-23,2.292499048205361e-22,-3.620664906641749e-23,1.2488508801062771e-22
860.0,3.0523856807983133e-23,4.112746326941844e-23,5.70406784319564e-23,6.342966821694e-23,8.341972940937931e-23,2.324561971956485e-22,-2.785126851262884e-24,1.8404118233145135e-22
860.2,3.0237247823870613e-23,4.0940094416254806e-23,5.722955485060526e-23,6.50154099223635e-23,8.126232261430916e-23,2.340593433832047e-22,-1.1140507405051537e-23,1.9061408170043174e-22
860.4,3.0380552315926876e-23,4.000325015043662e-23,5.628517275736095e-23,6.541184534871937e-23,7.191355983567183e-23,2.436782205085419e-22,-3.8991775917680377e-23,1.8404118233145135e-22
860.6,3.014171149583311e-23,4.0284303430182067e-23,5.55296670827655e-23,6.263679736422825e-23,7.335183103238527e-23,2.2444046625786754e-22,-2.2281014810103073e-23,1.5774958485552972e-22
860.8,3.0237247823870613e-23,4.0752725563091164e-23,5.741843126925412e-23,6.342966821694e-23,7.838578022088229e-23,2.388687819458733e-22,-8.355380553788652e-24,1.5774958485552972e-22
861.0,3.0380552315926876e-23,4.0940094416254806e-23,5.741843126925412e-23,6.461897449600762e-23,8.557713620444949e-23,2.388687819458733e-22,8.355380553788652e-24,1.8404118233145135e-22
861.2,3.014171149583311e-23,4.0190619003600254e-23,5.628517275736095e-23,6.660115162778698e-23,7.766664462252558e-23,2.324561971956485e-22,-1.9495887958840188e-23,1.7089538359349053e-22
861.4,3.0093943331814356e-23,4.0752725563091164e-23,5.628517275736095e-23,6.818689333321049e-23,7.335183103238527e-23,2.324561971956485e-22,-3.0636395363891725e-23,1.5774958485552972e-22
861.6,2.9711798019664335e-23,4.065904113650935e-23,5.666292559465867e-23,6.541184534871937e-23,7.550923782745542e-23,2.2283732007031134e-22,-1.392563425631442e-23,1.6432248422451013e-22
861.8,3.028501598788937e-23,4.0471672283345715e-23,5.647404917600981e-23,6.620471620143112e-23,7.407096663074198e-23,2.388687819458733e-22,-1.9495887958840188e-23,2.1033277980737298e-22
862.0,3.0237247823870613e-23,4.065904113650935e-23,5.534079066411664e-23,6.699758705414286e-23,7.550923782745542e-23,2.356624895707609e-22,-2.5066141661365955e-23,2.1033277980737298e-22
862.2,3.014171149583311e-23,4.0284303430182067e-23,5.647404917600981e-23,6.422253906965174e-23,7.694750902416885e-23,2.388687819458733e-22,-2.2281014810103073e-23,1.7089538359349053e-22
862.4,3.0046175167795605e-23,4.037798785676389e-23,5.628517275736095e-23,6.342966821694e-23,7.982405141759573e-23,2.388687819458733e-22,-1.6710761107577303e-23,1.5117668548654932e-22
862.6,3.018947965985187e-23,4.000325015043662e-23,5.534079066411664e-23,6.660115162778698e-23,7.766664462252558e-23,2.468845128836543e-22,-2.2281014810103073e-23,1.9061408170043174e-22
862.8,3.028501598788937e-23,3.962851244410934e-23,5.477416140817005e-23,6.620471620143112e-23,7.335183103238527e-23,2.5009080525876667e-22,-5.848766387652056e-23,2.0375988043839256e-22
863.0,2.9664029855645584e-23,3.916009031120024e-23,5.420753215222346e-23,6.422253906965174e-23,6.903701744224495e-23,2.340593433832047e-22,-6.127279072778345e-23,1.380308867485885e-22
863.2,3.014171149583311e-23,4.009693457701843e-23,5.609629633871209e-23,6.541184534871937e-23,7.550923782745542e-23,2.404719281334295e-22,-1.392563425631442e-23,1.314579873796081e-22
863.4,3.0046175167795605e-23,4.056535670992753e-23,5.458528498952119e-23,6.620471620143112e-23,7.550923782745542e-23,2.2764675863297995e-22,-1.1140507405051537e-23,1.5117668548654932e-22
863.6,3.0380552315926876e-23,4.000325015043662e-23,5.458528498952119e-23,6.620471620143112e-23,6.759874624553152e-23,2.324561971956485e-22,-3.8991775917680377e-23,1.7746828296247095e-22
863.8,3.0476088643964377e-23,4.000325015043662e-23,5.590741992006323e-23,6.660115162778698e-23,6.831788184388823e-23,2.420750743209857e-22,-3.0636395363891725e-23,2.366243772832946e-22
864.0,3.0237247823870613e-23,3.9909565723854794e-23,5.534079066411664e-23,6.858332875956636e-23,6.616047504881808e-23,2.4848765907121047e-22,-3.3421522215154607e-23,2.366243772832946e-22
864.2,3.0093943331814356e-23,4.037798785676389e-23,5.571854350141436e-23,6.541184534871937e-23,7.191355983567183e-23,2.404719281334295e-22,-2.5066141661365955e-23,1.9718698106941216e-22
864.4,3.0046175167795605e-23,4.0190619003600254e-23,5.534079066411664e-23,6.541184534871937e-23,7.119442423731511e-23,2.1802788150764273e-22,-1.392563425631442e-23,1.9718698106941216e-22
864.6,3.0332784151908126e-23,3.9722196870691163e-23,5.628517275736095e-23,6.50154099223635e-23,6.975615304060167e-23,2.324561971956485e-22,-3.0636395363891725e-23,2.0375988043839256e-22
864.8,2.999840700377685e-23,3.9909565723854794e-23,5.590741992006323e-23,6.422253906965174e-23,7.263269543402854e-23,2.388687819458733e-22,-2.5066141661365955e-23,2.234785785453338e-22
865.0,3.0332784151908126e-23,4.037798785676389e-23,5.817393694384957e-23,6.580828077507525e-23,7.550923782745542e-23,2.468845128836543e-22,-1.392563425631442e-23,2.1033277980737298e-22
865.2,2.9950638839758105e-23,4.000325015043662e-23,5.685180201330753e-23,6.382610364329587e-23,7.550923782745542e-23,2.388687819458733e-22,-2.2281014810103073e-23,1.5117668548654932e-22
865.4,2.999840700377685e-23,3.962851244410934e-23,5.55296670827655e-23,6.422253906965174e-23,7.263269543402854e-23,2.340593433832047e-22,-2.785126851262884e-23,1.9061408170043174e-22
865.6,2.9950638839758105e-23,3.9722196870691163e-23,5.571854350141436e-23,6.263679736422825e-23,7.550923782745542e-23,2.324561971956485e-22,-2.785126851262884e-23,1.7746828296247095e-22
865.8,2.9664029855645584e-23,3.934745916436389e-23,5.364090289627688e-23,6.144749108516062e-23,7.191355983567183e-23,2.260436124454237e-22,-3.620664906641749e-23,9.202059116572567e-23
866.0,3.0046175167795605e-23,3.9534828017527527e-23,5.420753215222346e-23,6.105105565880474e-23,7.47901022290987e-23,2.260436124454237e-22,-5.570253702525767e-23,1.2488508801062771e-22
866.2,2.980733434770184e-23,4.0284303430182067e-23,5.420753215222346e-23,6.105105565880474e-23,7.766664462252558e-23,2.1802788150764273e-22,-3.0636395363891725e-23,1.5117668548654932e-22
866.4,3.0046175167795605e-23,4.0471672283345715e-23,5.70406784319564e-23,6.342966821694e-23,7.550923782745542e-23,2.404719281334295e-22,-1.1140507405051537e-23,1.5774958485552972e-22
866.6,2.990287067573935e-23,3.981588129727298e-23,5.685180201330753e-23,6.382610364329587e-23,7.47901022290987e-23,2.340593433832047e-22,-4.4562029620206146e-23,1.7089538359349053e-22
866.8,3.0046175167795605e-23,3.9722196870691163e-23,5.571854350141436e-23,6.580828077507525e-23,7.119442423731511e-23,2.324561971956485e-22,-5.848766387652056e-23,1.8404118233145135e-22
867.0,2.9425189035551815e-23,4.056535670992753e-23,5.609629633871209e-23,6.144749108516062e-23,7.694750902416885e-23,2.2764675863297995e-22,-3.0636395363891725e-23,1.7746828296247095e-22
867.2,2.889973923134553e-23,4.009693457701843e-23,5.439640857087233e-23,6.224036193787236e-23,7.263269543402854e-23,2.1001215056986177e-22,-1.392563425631442e-23,1.6432248422451013e-22
867.4,2.9711798019664335e-23,4.000325015043662e-23,5.55296670827655e-23,6.818689333321049e-23,7.622837342581214e-23,2.388687819458733e-22,-1.1140507405051537e-23,1.8404118233145135e-22
867.6,2.961626169162683e-23,4.0471672283345715e-23,5.55296670827655e-23,6.461897449600762e-23,8.126232261430916e-23,2.308530510080923e-22,-8.355380553788652e-24,1.5774958485552972e-22
867.8,3.018947965985187e-23,3.981588129727298e-23,5.515191424546778e-23,6.461897449600762e-23,7.47901022290987e-23,2.2764675863297995e-22,-2.5066141661365955e-23,1.380308867485885e-22
868.0,2.990287067573935e-23,3.9909565723854794e-23,5.439640857087233e-23,6.382610364329587e-23,7.550923782745542e-23,2.324561971956485e-22,-4.177690276894326e-23,1.5774958485552972e-22
868.2,2.9377420871533064e-23,4.000325015043662e-23,5.458528498952119e-23,6.342966821694e-23,6.903701744224495e-23,2.2444046625786754e-22,-1.6710761107577303e-23,1.5774958485552972e-22
868.4,2.999840700377685e-23,3.94411435909457e-23,5.439640857087233e-23,6.580828077507525e-23,6.616047504881808e-23,2.3726563575831713e-22,-2.5066141661365955e-23,1.6432248422451013e-22
868.6,2.985510251172059e-23,4.009693457701843e-23,5.288539722168143e-23,6.422253906965174e-23,6.831788184388823e-23,2.308530510080923e-22,-3.8991775917680377e-23,1.7089538359349053e-22
868.8,3.0093943331814356e-23,4.000325015043662e-23,5.55296670827655e-23,6.699758705414286e-23,7.407096663074198e-23,2.404719281334295e-22,-8.355380553788652e-24,2.169056791763534e-22
869.0,3.0093943331814356e-23,3.934745916436389e-23,5.345202647762801e-23,6.739402248049874e-23,7.335183103238527e-23,2.356624895707609e-22,-2.785126851262884e-23,2.366243772832946e-22
869.2,3.018947965985187e-23,3.981588129727298e-23,5.25076443843837e-23,6.382610364329587e-23,6.759874624553152e-23,2.404719281334295e-22,-3.3421522215154607e-23,1.9718698106941216e-22
869.4,2.9425189035551815e-23,3.94411435909457e-23,5.345202647762801e-23,5.986174937973712e-23,6.544133945046137e-23,2.2764675863297995e-22,-2.2281014810103073e-23,1.314579873796081e-22
869.6,2.918634821545805e-23,3.962851244410934e-23,5.496303782681892e-23,6.144749108516062e-23,6.616047504881808e-23,2.164247353200865e-22,-3.8991775917680377e-23,1.183121886416473e-22
869.8,2.985510251172059e-23,3.962851244410934e-23,5.760730768790299e-23,6.541184534871937e-23,7.119442423731511e-23,2.340593433832047e-22,-3.0636395363891725e-23,1.6432248422451013e-22
870.0,2.9711798019664335e-23,3.8879037031454793e-23,5.515191424546778e-23,6.699758705414286e-23,7.047528863895839e-23,2.2764675863297995e-22,-3.3421522215154607e-23,1.8404118233145135e-22
870.2,2.999840700377685e-23,3.934745916436389e-23,5.55296670827655e-23,6.818689333321049e-23,7.47901022290987e-23,2.356624895707609e-22,-1.392563425631442e-23,1.9061408170043174e-22
870.4,2.985510251172059e-23,4.000325015043662e-23,5.439640857087233e-23,6.699758705414286e-23,7.407096663074198e-23,2.388687819458733e-22,0.0,2.169056791763534e-22
870.6,2.9711798019664335e-23,3.9909565723854794e-23,5.364090289627688e-23,6.739402248049874e-23,7.119442423731511e-23,2.356624895707609e-22,-4.4562029620206146e-23,1.9061408170043174e-22
870.8,2.9664029855645584e-23,3.9722196870691163e-23,5.326315005897915e-23,6.382610364329587e-23,7.694750902416885e-23,2.308530510080923e-22,-5.570253702525767e-23,1.6432248422451013e-22
871.0,2.9711798019664335e-23,4.009693457701843e-23,5.288539722168143e-23,6.422253906965174e-23,7.335183103238527e-23,2.340593433832047e-22,-4.177690276894326e-23,1.9718698106941216e-22
871.2,3.042832047994563e-23,3.9909565723854794e-23,5.496303782681892e-23,6.739402248049874e-23,7.191355983567183e-23,2.549002438214353e-22,-3.3421522215154607e-23,2.629159747592162e-22
871.4,3.018947965985187e-23,3.9722196870691163e-23,5.458528498952119e-23,6.660115162778698e-23,7.119442423731511e-23,2.388687819458733e-22,-2.5066141661365955e-23,2.366243772832946e-22
871.6,2.9664029855645584e-23,4.000325015043662e-23,5.55296670827655e-23,6.342966821694e-23,7.191355983567183e-23,2.324561971956485e-22,-1.392563425631442e-23,1.9718698106941216e-22
871.8,2.92341163794768e-23,4.0190619003600254e-23,5.326315005897915e-23,5.946531395338124e-23,6.903701744224495e-23,2.260436124454237e-22,-1.9495887958840188e-23,1.5774958485552972e-22
872.0,2.947295719957057e-23,3.9722196870691163e-23,5.212989154708598e-23,6.422253906965174e-23,6.616047504881808e-23,2.420750743209857e-22,-5.013228332273191e-23,1.5774958485552972e-22
872.2,2.9664029855645584e-23,3.94411435909457e-23,5.364090289627688e-23,6.342966821694e-23,6.975615304060167e-23,2.436782205085419e-22,-5.013228332273191e-23,1.9061408170043174e-22
872.4,2.961626169162683e-23,3.962851244410934e-23,5.382977931492574e-23,6.342966821694e-23,6.975615304060167e-23,2.2444046625786754e-22,-3.8991775917680377e-23,1.8404118233145135e-22
872.6,2.952072536358932e-23,3.94411435909457e-23,5.515191424546778e-23,6.263679736422825e-23,7.263269543402854e-23,2.324561971956485e-22,-4.4562029620206146e-23,1.5774958485552972e-22
872.8,2.9377420871533064e-23,3.916009031120024e-23,5.477416140817005e-23,5.906887852702536e-23,7.47901022290987e-23,2.1482158913253036e-22,-5.013228332273191e-23,1.2488508801062771e-22
873.0,3.0093943331814356e-23,3.9253774737782066e-23,5.628517275736095e-23,6.50154099223635e-23,7.119442423731511e-23,2.420750743209857e-22,-4.734715647146902e-23,1.9718698106941216e-22
873.2,2.9664029855645584e-23,3.934745916436389e-23,5.55296670827655e-23,6.541184534871937e-23,7.335183103238527e-23,2.420750743209857e-22,-2.785126851262884e-23,1.9061408170043174e-22
873.4,2.947295719957057e-23,3.9909565723854794e-23,5.439640857087233e-23,6.50154099223635e-23,7.622837342581214e-23,2.260436124454237e-22,-2.785126851262884e-23,1.7089538359349053e-22
873.6,2.9759566183683085e-23,3.8691668178291156e-23,5.345202647762801e-23,6.342966821694e-23,6.903701744224495e-23,2.404719281334295e-22,-3.8991775917680377e-23,2.0375988043839256e-22
873.8,2.9664029855645584e-23,3.7567455059309326e-23,5.1941015128437115e-23,6.303323279058412e-23,6.184566145867777e-23,2.420750743209857e-22,-6.684304443030921e-23,2.234785785453338e-22
874.0,2.9664029855645584e-23,3.9534828017527527e-23,5.590741992006323e-23,6.342966821694e-23,6.759874624553152e-23,2.4848765907121047e-22,-3.3421522215154607e-23,1.9061408170043174e-22
874.2,2.9711798019664335e-23,4.056535670992753e-23,5.590741992006323e-23,6.263679736422825e-23,7.191355983567183e-23,2.468845128836543e-22,-5.570253702525768e-24,2.1033277980737298e-22
874.4,2.9950638839758105e-23,4.0284303430182067e-23,5.458528498952119e-23,6.937619961227812e-23,7.622837342581214e-23,2.5169395144632283e-22,-1.392563425631442e-23,2.8263467286615745e-22
874.6,2.9425189035551815e-23,3.84106148985457e-23,5.1563262291139396e-23,6.50154099223635e-23,6.975615304060167e-23,2.2444046625786754e-22,-3.620664906641749e-23,1.9061408170043174e-22
874.8,2.9329652707514314e-23,3.8035877192218417e-23,5.043000377924622e-23,6.422253906965174e-23,6.400306825374793e-23,2.2444046625786754e-22,-6.405791757904633e-23,1.7089538359349053e-22
875.0,2.980733434770184e-23,3.9722196870691163e-23,5.307427364033029e-23,6.937619961227812e-23,7.335183103238527e-23,2.549002438214353e-22,-5.291741017399479e-23,1.9718698106941216e-22
875.2,2.956849352760807e-23,3.9909565723854794e-23,5.326315005897915e-23,6.382610364329587e-23,7.694750902416885e-23,2.3726563575831713e-22,-4.4562029620206146e-23,1.5117668548654932e-22
875.4,2.9377420871533064e-23,3.981588129727298e-23,5.439640857087233e-23,6.263679736422825e-23,7.263269543402854e-23,2.260436124454237e-22,-3.0636395363891725e-23,1.7746828296247095e-22
875.6,2.909081188742055e-23,3.8879037031454793e-23,5.307427364033029e-23,6.105105565880474e-23,6.903701744224495e-23,2.260436124454237e-22,-4.4562029620206146e-23,1.380308867485885e-22
875.8,2.9043043723401794e-23,3.8972721458036605e-23,5.364090289627688e-23,6.50154099223635e-23,7.047528863895839e-23,2.549002438214353e-22,-6.127279072778345e-23,2.0375988043839256e-22
