X Mn cam 1aq;Y Mn cam 1aq;X Mn cam 2aq;Y Mn cam 2aq;X Mn cam 3aq;Y Mn cam 3aq;X Mn cam 4aq;Y Mn cam 4aq;X Mn cam 5aq;Y Mn cam 5aq;X Mn cam 6aq;Y Mn cam 6aq;X Mn wb 1aq;Y Mn wb 1aq;X Mn wb 2aq;Y Mn wb 2aq;X Mn wb 3aq;Y Mn wb 3aq;X Mn wb 4aq;Y Mn wb 4aq;X Mn wb 5aq;Y Mn wb 5aq;X Mn wb 6aq;Y Mn wb 6aq;X Cl cam 1aq;Y Cl cam 1aq;X Cl cam 2aq;Y Cl cam 2aq;X Cl cam 3aq;Y Cl cam 3aq;X Cl cam 4aq;Y Cl cam 4aq;X Cl cam 5aq;Y Cl cam 5aq;X Cl cam 6aq;Y Cl cam 6aq;X Cl wb 1aq;Y Cl wb 1aq;X Cl wb 2aq;Y Cl wb 2aq;X Cl wb 4aq;Y Cl wb 4aq;X Cl wb 5aq;Y Cl wb 5aq;X Cl wb 6aq;Y Cl wb 6aq;X Cl2 cam 1aq;Y Cl2 cam 1aq;X Cl2 cam 2aq;Y Cl2 cam 2aq;X Cl2 cam 3aq;Y Cl2 cam 3aq;X Cl2 cam 4aq;Y Cl2 cam 4aq;X Cl2 cam 5aq;Y Cl2 cam 5aq;X Cl2 cam 6aq;Y Cl2 cam 6aq;X Cl2 wb 1aq;Y Cl2 wb 1aq;X Cl2 wb 2aq;Y Cl2 wb 2aq;X Cl2 wb 3aq;Y Cl2 wb 3aq;X Cl3 cam 1aq;Y Cl3 cam 1aq;X Cl3 cam 2aq;Y Cl3 cam 2aq;X Cl3 cam 3aq;Y Cl3 cam 3aq;X Cl3 cam 4aq;Y Cl3 cam 4aq;X Cl3 cam 5aq;Y Cl3 cam 5aq;X Cl3 cam 6aq;Y Cl3 cam 6aq;X Cl3 wb 1aq;Y Cl3 wb 1aq;X Cl3 wb 2aq;Y Cl3 wb 2aq;X Cl3 wb 3aq;Y Cl3 wb 3aq;X Cl3 wb 4aq;Y Cl3 wb 4aq;X Cl3 wb 5aq;Y Cl3 wb 5aq;X Cl3 wb 6aq;Y Cl3 wb 6aq
218,24;1924,714611;207,52;57,94894859;186,8;501,5861199;189,12;22,21135713;194,48;7,381109826;194,48;0;218,24;1902,752532;207,52;26,06021274;186,8;179,3060846;181,44;42,95454933;186,8;7,776909385;186,8;0;330,4;624,459393;288,96;203,7112564;242,88;208,3239066;242,88;84,10680539;258,24;2,377753192;227,52;139,7160799;292;355,2413464;273,6;797,348449;242,88;7,390591437;242,88;5,011498667;227,52;55,29166789;262,88;59,40959502;262,88;30,19891889;247,52;20,22889403;247,52;15,2601849;247,52;9,184827965;242,88;330,1254292;262,88;97,99870828;247,52;28,74526182;232,16;116,9306161;262,88;42,80588415;262,88;33,48884187;247,52;493,3723177;247,52;186,5471822;247,52;22,72321245;247,52;6,562077515;247,52;669,7115202;247,52;300,7642387;247,52;56,77008452;247,52;24,58427985;232,16;45,27148824;242,88;47,1852657
218,6;1892,733336;207,8;52,34704695;187;481,1113821;189,3;20,01686386;194,7;7,038373458;194,7;0;218,6;1834,530328;207,8;22,88771156;187;164,3840125;181,6;39,32486638;187;7,435385554;187;0;331;616,1920866;289,4;191,89261;243,2;189,847187;243,2;77,49163365;258,6;2,178556183;227,8;131,8341089;292,5;324,694003;274;787,7023928;243,2;6,783523948;243,2;4,605297702;227,8;53,60355732;263,2;54,38005676;263,2;27,65860129;247,8;18,29515743;247,8;13,74715234;247,8;8,241418837;243,2;307,1633917;263,2;89,97853587;247,8;26,1268698;232,4;107,6875078;263,2;38,7050248;263,2;30,35358468;247,8;467,5488914;247,8;174,2965368;247,8;20,59267627;247,8;5,860184811;247,8;628,5376453;247,8;280,3995744;247,8;51,73561917;247,8;22,24393082;232,4;41,32152304;243,2;42,3716565
218,96;1857,818433;208,08;47,19826992;187,2;460,9127257;189,48;18,01860297;194,92;6,700315436;194,92;0;218,96;1764,000401;208,08;20,07658856;187,2;150,5059081;181,76;35,96261277;187,2;7,097306396;187,2;0;331,6;607,1054083;289,84;180,5295534;243,52;172,7896153;243,52;71,32678746;258,96;1,9934568;228,08;124,2478786;293;294,798204;274,4;777,0577567;243,52;6,218035453;243,52;4,226373803;228,08;51,89049735;263,52;49,73095855;263,52;25,30863949;248,08;16,5317603;248,08;12,37336479;248,08;7,388552462;243,52;285,4327939;263,52;82,53821551;248,08;23,72585341;232,64;99,09067248;263,52;34,96692542;263,52;27,48833008;248,08;442,6671853;248,08;162,7008501;248,08;18,64583294;248,08;5,228996609;248,08;589,3533869;248,08;261,1867027;248,08;47,10793025;248,08;20,10891487;232,64;37,68387661;243,52;38,00095227
219,32;1820,222275;208,36;42,47679644;187,4;441,0219516;189,66;16,20143194;195,14;6,367881766;195,14;0;219,32;1691,680636;208,36;17,58892174;187,4;137,6191496;181,92;32,85214855;187,4;6,763645539;187,4;0;332,2;597,2478261;290,28;169,6252646;243,84;157,0665842;243,84;65,58818961;259,32;1,821738761;228,36;116,9575122;293,5;265,9067637;274,8;765,4649566;243,84;5,692166609;243,84;3,873496333;228,36;50,15880421;263,84;45,43822022;263,84;23,13717846;248,36;14,92532629;248,36;11,12725121;248,36;6,618293152;243,84;264,9025048;263,84;75,64357792;248,36;21,52645757;232,88;91,10305523;263,84;31,56289155;263,84;24,8724057;248,36;418,7233302;248,36;151,7378832;248,36;16,86860512;248,36;4,66192278;248,36;552,1079974;248,36;243,0799509;248,36;42,85828843;248,36;18,16316027;232,88;34,337206;243,84;34,03831892
219,68;1780,201069;208,64;38,15697379;187,6;421,4693847;189,84;14,55110368;195,36;6,041935527;195,36;0;219,68;1618,076291;208,64;15,39036048;187,6;125,6716951;182,08;29,9783367;187,6;6,435304237;187,6;0;332,8;586,6701661;290,72;159,1806347;244,16;142,5958599;244,16;60,25244759;259,68;1,662691456;228,64;109,962287;294;238,316405;275,2;752,977737;244,16;5,203954231;244,16;3,545425326;228,64;48,41460807;264,16;41,47880901;264,16;21,13285746;248,64;13,46335159;248,64;9,998062235;248,64;5,923313673;244,16;245,5386569;264,16;69,26169451;248,64;19,51382695;233,12;83,68895973;264,16;28,46612516;264,16;22,48644743;248,64;395,7109646;248,64;141,3850602;248,64;15,24780736;248,64;4,152924421;248,64;516,7480393;248,64;226,033809;248,64;38,95957576;248,64;16,39164326;233,12;31,2612889;244,16;30,45095224
220,04;1738,012258;208,92;34,21349677;187,8;402,2836893;190,02;13,05424464;195,58;5,723255442;195,58;0;220,04;1543,674816;208,92;13,44983979;187,8;114,6123175;182,24;27,32657121;187,8;6,113108709;187,8;0;333,4;575,4251824;291,16;149,1944384;244,48;129,2978328;244,48;55,29689325;260,04;1,515613876;228,92;103,2606484;294,5;212,2672972;275,6;739,6527038;244,48;4,751444151;244,48;3,240920284;228,92;46,66382362;264,48;37,83074373;264,48;19,28481503;248,92;12,13416723;248,92;8,97582735;248,92;5,29685846;244,48;227,3050703;264,48;63,36091324;248,92;17,67398019;233,36;76,8140731;264,48;25,65164;264,48;20,31234537;248,92;373,6213906;248,92;131,6195846;248,92;13,77110903;248,92;3,69647503;248,92;483,2178212;248,92;210,0030932;248,92;35,38623692;248,92;14,78034205;233,36;28,43699883;244,48;27,20804567
220,4;1693,912122;209,2;30,62156602;188;383,4917078;190,2;11,69832944;195,8;5,412535354;195,8;0;220,4;1468,941274;209,2;11,73931085;188;104,3908121;182,4;24,88279902;188;5,797808388;188;0;334;563,5671323;291,6;139,6635071;244,8;117,0957228;244,8;50,69961494;260,4;1,37981806;229,2;96,85023376;295;187,9448315;276;725,5488551;244,8;4,332702682;244,8;2,9587481;229,2;44,91212402;264,8;34,47309253;264,8;17,58269044;249,2;10,9269008;249,2;8,051312468;249,2;4,73270793;244,8;210,1636567;264,8;57,91088335;249,2;15,9937818;233,6;70,44548131;264,8;23,09617606;264,8;18,33318895;249,2;352,4437364;249,2;122,4185483;249,2;12,42699683;249,2;3,28752358;249,2;451,4598111;249,2;194,9430952;249,2;32,11422755;249,2;13,31619036;233,6;25,84627704;244,8;24,28074635
220,76;1648,153606;209,48;27,35702549;188,2;365,1183215;190,38;10,47165267;196,02;5,110384551;196,02;0;220,76;1394,31442;209,48;10,23348798;188,2;94,95817725;182,56;22,63353631;188,2;5,490075026;188,2;0;334,6;551,1513582;292,04;130,5829012;245,12;105,9157409;245,12;46,43948254;260,76;1,254632063;229,48;90,72790262;295,5;165,4833213;276,4;710,727116;245,12;3,945826738;245,12;2,697690093;229,48;43,16491796;265,12;31,38596456;265,12;16,01662212;249,48;9,831438002;249,48;7,215978267;249,48;4,225143994;245,12;194,0748027;265,12;52,88256991;249,48;14,4609124;233,84;64,55167599;265,12;20,7781138;265,12;16,5332114;249,48;332,1651201;249,48;113,7590328;249,48;11,20473685;249,48;2,921459507;249,48;421,4150274;249,48;180,8097178;249,48;29,12096016;249,48;11,9870309;233,84;23,47210165;245,12;21,64210134
221,12;1600,984386;209,76;24,39647913;188,4;347,1863353;190,56;9,36329845;196,24;4,817328872;196,24;0;221,12;1320,203434;209,76;8,909611829;188,4;86,26676928;182,72;20,5658796;188,4;5,1905026;188,4;0;335,2;538,2338822;292,48;121,946082;245,44;95,68721083;245,44;42,49616607;261,12;1,139402484;229,76;84,88977529;296;144,9712752;276,8;695,2498788;245,44;3,588952647;245,44;2,456548203;229,76;41,42733011;265,44;28,55049659;265,44;14,57724326;249,76;8,838384228;249,76;6,461939422;249,76;3,768916874;245,44;178,997729;265,44;48,24825917;249,76;13,06383745;234,08;59,10255324;265,44;18,67738895;265,44;14,89773436;249,76;312,7708168;249,76;105,6182035;249,76;10,09433678;249,76;2,594079586;249,76;393,0234054;249,76;167,5595968;249,76;26,38524821;249,76;10,781569;234,08;21,29845443;245,44;19,26699573
221,48;1552,64519;210,04;21,7173876;188,6;329,7163848;190,74;8,36310826;196,46;4,533812499;196,46;0;221,48;1246,985339;210,04;7,747228428;188,6;78,27043348;182,88;18,66751207;188,6;4,89960795;188,6;0;335,8;524,8710152;292,92;113,7450799;245,76;86,34265521;245,76;38,85014829;261,48;1,033496571;230,04;79,33127627;296,5;126,457871;277,2;679,1805544;245,76;3,260263714;245,76;2,234150374;230,04;39,70418479;265,76;25,94883493;265,76;13,25567499;250,04;7,939026467;250,04;5,781924927;250,04;3,359213274;245,76;164,8908263;265,76;43,98155568;250,04;11,791775;234,32;54,06940542;265,76;16,77540817;265,76;13,41311269;250,04;294,244425;250,04;97,97339593;250,04;9,086508167;250,04;2,301556697;250,04;366,2241408;250,04;155,1502094;250,04;23,88724895;250,04;9,689326832;234,32;19,31028592;245,76;17,13208428
221,84;1503,368356;210,32;19,29814597;188,8;312,7268671;190,92;7,461647466;196,68;4,260200382;196,68;0;221,84;1175,003077;210,32;6,727983678;188,8;70,92461168;183,04;16,92670564;188,8;4,617832082;188,8;0;336,4;511,1189836;293,36;105,9706593;246,08;77,81784742;246,08;35,48273188;261,84;0,936303942;230,32;74,04718283;297;109,9602645;277,6;662,5831365;246,08;2,957996623;246,08;2,029355156;230,32;37,99999286;266,08;23,56411357;266,08;12,04351747;250,32;7,125295767;250,32;5,169239632;250,32;2,991625965;246,08;151,7119658;266,08;40,05737196;250,32;10,63466278;234,56;49,42490653;266,08;15,05496626;266,08;12,06667991;250,32;276,5680324;250,32;90,80219441;250,32;8,172629304;250,32;2,040410423;250,32;340,9560082;250,32;143,539971;250,32;21,6084054;250,32;8,700598274;234,56;17,49347895;246,08;15,21571792
222,2;1453,376643;210,6;17,11814334;189;296,2338935;191,1;6,65017101;196,9;3,996781198;196,9;0;222,2;1104,564228;210,6;5,835432719;189;64,18642843;183,2;15,33231912;189;4,345542071;189;0;337;497,0335764;293,8;98,61247812;246,4;70,05183433;246,4;32,37604165;262,2;0,84723793;230,6;69,03167727;297,5;95,47138216;278;645,5217834;246,4;2,680446711;246,4;1,841055576;230,6;36,31894174;266,4;21,38042885;266,4;10,93283909;250,6;6,389730415;250,6;4,61772712;250,6;2,662124809;246,4;139,4187858;266,4;36,45191174;250,6;9,583124897;234,8;45,14309193;266,4;13,5001651;266,4;10,84669455;250,6;259,7223798;250,6;84,08250365;250,6;7,344708585;250,6;1,807479457;250,6;317,1576559;250,6;132,688318;250,6;19,53138799;250,6;7,806404805;234,8;15,83481123;246,4;13,49786665
222,56;1402,882277;210,88;15,15780591;189,2;280,2512644;191,28;5,920588625;197,12;3,743770782;197,12;0;222,56;1035,940334;210,88;5,054863526;189,2;58,01475711;183,36;13,87379298;189,2;4,083033492;189,2;0;337,6;482,6698141;294,24;91,65924105;246,72;62,98693214;246,72;29,51302232;262,56;0,765736606;230,88;64,27840193;298;82,96788216;278,4;628,0604184;246,72;2,425972229;246,72;1,668182327;230,88;34,66488853;266,72;19,38281137;266,72;9,916164177;250,88;5,725440012;250,88;4,121734006;250,88;2,367029234;246,72;127,9689523;266,72;33,14264743;250,88;8,628438394;235,04;41,19933315;266,72;12,09633483;266,72;9,742287639;250,88;243,687022;250,88;77,79261253;250,88;6,595348724;250,88;1,59989575;250,88;294,7678766;250,88;122,5557803;250,88;17,64003625;250,88;6,998452464;235,04;14,32191721;246,72;11,96003974
222,92;1352,086212;211,16;13,39862477;189,4;264,7904647;191,46;5,265429903;197,34;3,501315943;197,34;0;222,92;969,3668005;211,16;4,373134101;189,4;52,37026738;183,52;12,54114107;189,4;3,830533307;189,4;0;338,2;468,0816425;294,68;85,09884635;247,04;56,56869876;247,04;26,87743226;262,92;0,691263489;231,16;59,78051623;298,5;72,41799983;278,8;610,2623526;247,04;2,192997634;247,04;1,509706309;231,16;33,04135598;267,04;17,55719564;267,04;8,986459371;251,16;5,126070571;251,16;3,67607573;251,16;2,102982173;247,04;117,3203949;267,04;30,1082928;251,16;7,76249996;235,28;37,57030843;267,04;10,82995744;267,04;8,743411553;251,16;228,4404844;251,16;71,91125097;251,16;5,917711868;251,16;1,415060357;251,16;273,7258547;251,16;113,104042;251,16;15,91930076;251,16;6,269090103;235,28;12,94324957;247,04;10,58520457
223,28;1301,177606;211,44;11,82316988;189,6;249,860679;191,64;4,677809525;197,56;3,269498599;197,56;0;223,28;905,0433017;211,44;3,778522529;189,6;47,2154557;183,68;11,32493968;189,6;3,588203146;189,6;0;338,8;453,3216508;295,12;78,91852494;247,36;50,7458856;247,36;24,45383371;263,28;0,62330799;231,44;55,53075469;299;63,78903876;279,2;592,189931;247,36;1,980016018;247,36;1,364640587;231,44;31,45153128;267,36;15,89038783;267,36;8,137118949;251,44;4,585770752;251,44;3,276003876;251,44;1,86692544;247,36;107,4315187;267,36;27,32877132;251,44;6,977792967;235,52;34,23396943;267,36;9,688593032;267,36;7,840790306;251,44;213,9604149;251,44;66,41763983;251,44;5,305485741;251,44;1,250620908;251,44;253,9713898;251,44;104,2959912;251,44;14,35518591;251,44;5,611269018;235,52;11,68804063;247,36;9,357704858
223,64;1250,333481;211,72;10,41509188;189,8;235,4688252;191,82;4,151392898;197,78;3,048340148;197,78;0;223,64;843,1346609;211,72;3,2605892;189,8;42,51466031;183,84;10,21631436;189,8;3,356142902;189,8;0;339,4;438,440817;295,56;73,10497167;247,68;45,4703718;247,68;22,22757976;263,64;0,561385597;231,72;51,52148526;299,5;57,05430505;279,6;573,9042046;247,68;1,785590729;247,68;1,232041806;231,72;29,89826732;267,68;14,37003217;267,68;7,361949321;251,72;4,099159316;251,72;2,917175063;251,72;1,656076538;247,68;98,26139199;267,68;24,78518107;251,72;6,267355029;235,76;31,16950507;267,68;8,660808853;267,68;7,025871537;251,72;200,2237304;251,72;61,29153409;251,72;4,752850915;251,72;1,104450644;251,72;235,4450988;251,72;96,09576047;251,72;12,93469347;251,72;5,018504065;235,76;10,54626384;247,68;8,263179171
224;1199,718546;212;9,159113083;190;221,6196048;192;3,680362424;198;2,837806026;198;0;224;783,7721285;212;2,810050472;190;38,23406222;184;9,206924786;190;3,134394594;190;0;340;423,4882795;296;67,64446823;248;40,69708334;248;20,18479871;264;0,505037852;232;47,74476734;300;52,19931947;280;555,4646289;248;1,608356284;248;1,111011115;232;28,3840865;268;12,9845763;268;6,655152879;252;3,661293871;252;2,595621407;252;1,467906863;248;89,76991103;268;22,45975681;252;5,624746227;236;28,35730256;268;7,736111345;268;6,290780231;252;187,2067576;252;56,51325973;252;4,254449272;252;0,974628939;252;218,0885953;252;88,46875745;252;11,64576743;252;4,48483633;236;9,508595766;248;7,288480395
224,36;1149,485168;212,28;8,041009163;190,2;208,3155697;192,18;3,259384585;198,22;2,637810371;198,22;0;224,36;727,0550045;212,28;2,418663064;190,2;34,34167367;184,16;8,288948055;190,2;2,922946412;190,2;0;340,6;408,5111375;296,44;62,5229975;248,32;36,38389975;248,32;18,31237591;264,36;0,453832129;232,28;44,19240864;300,5;49,22717317;280,4;536,9287908;248,32;1,447018633;248,32;1,000694645;232,28;26,91118663;268,32;11,72323596;268,32;6,011311396;252,28;3,267640954;252,28;2,307722553;252,28;1,300121272;248,32;81,91794287;268,32;20,33582965;252,28;5,04401814;236,24;25,77890658;268,32;6,904881199;268,32;5,628274276;252,28;174,8853658;252,28;52,0637445;252,28;3,805353721;252,28;0,859423247;252,28;201,8446485;252,28;81,38168693;252,28;10,47724019;252,28;4,004797406;236,24;8,566378522;248,32;6,421596769
224,72;1099,773477;212,56;7,047583047;190,4;195,5572019;192,36;2,883577998;198,44;2,448220737;198,44;0;224,72;673,0525449;212,56;2,07911846;190,4;30,80731562;184,32;7,455060654;190,4;2,721736907;190,4;0;341,2;393,5542771;296,88;57,72634922;248,64;32,49155063;248,64;16,5979337;264,72;0,407361245;232,56;40,85602059;301;48,16291749;280,8;518,3521639;248,64;1,300354853;248,64;0,900283606;232,56;25,48144886;268,64;10,57595933;268,64;5,425369141;252,56;2,914047489;252,56;2,050179276;252,56;1,150638965;248,64;74,66744699;268,64;18,39778501;252,56;4,519683786;236,48;23,4169767;268,64;6,158311502;268,64;5,031701918;252,56;163,2350944;252,56;47,924543;252,56;3,40103921;252,56;0,7572724;252,56;186,6573222;252,56;74,80256477;252,56;9,418780221;252,56;3,57337531;236,48;7,711583007;248,64;5,65157497
225,08;1050,711558;212,84;6,16663222;190,6;183,343006;192,54;2,548482563;198,66;2,268862819;198,66;0;225,08;621,8060881;212,84;1,784946673;190,6;27,60258547;184,48;6,698419413;190,6;2,530659258;190,6;0;341,8;378,6602262;297,32;53,24021695;248,96;28,98350413;248,96;15,02980951;265,08;0,365242932;232,84;37,72707162;301,5;49,05689823;281,2;499,7878928;248,96;1,167212354;248,96;0,809014019;232,84;24,09644741;268,96;9,533391337;268,96;4,892615841;252,84;2,596713623;252,84;1,819988607;252,84;1,017575649;248,96;67,98157721;268,96;16,63101929;252,84;4,046688572;236,72;21,25524375;268,96;5,488349008;268,96;4,494961147;252,84;152,2312719;252,84;44,07785637;252,84;3,037355049;252,84;0,666771177;252,84;172,4720942;252,84;68,70072441;252,84;8,460841485;252,84;3,185982058;236,72;6,936773004;248,96;4,968445668
225,44;1002,415742;213,12;5,386910777;190,8;171,6696122;192,72;2,25002981;198,88;2,099525117;198,88;0;225,44;573,3313465;213,12;1,530428678;190,8;24,70081644;184,64;6,012641692;190,8;2,349565569;190,8;0;342,4;363,8690349;297,76;49,05028635;249,28;25,8258494;249,28;13,59703266;265,44;0,327119182;233,12;34,79693803;302;51,98695999;281,6;481,2866057;249,28;1,046507641;249,28;0,726166153;233,12;22,75746085;269,28;8,586838029;269,28;4,408669641;253,12;2,312166969;253,12;1,614420467;253,12;0,899226919;249,28;61,82476491;269,28;15,02189568;253,12;3,620382307;236,96;19,27846529;269,28;4,887638504;269,28;4,012461039;253,12;141,8491279;253,12;40,506547;253,12;2,710498578;253,12;0,586656079;253,12;159,2359585;253,12;63,04681653;253,12;7,594614603;253,12;2,838422905;236,96;6,235070269;249,28;4,36315186
225,8;954,9909618;213,4;4,698087373;191;160,5318884;192,9;1,98451451;199,1;1,939963513;199,1;0;225,8;527,6208067;213,4;1,310516891;191;22,07702987;184,8;5,391785031;191;2,17827115;191;0;343;349,2181826;298,2;45,14231492;249,6;22,98717473;249,6;12,28929996;265,8;0,292655497;233,4;32,05695209;302,5;57,05945762;282;462,8962573;249,6;0,937224723;249,6;0,651063703;233,4;21,46548473;269,6;7,728231468;269,6;3,969460171;253,4;2,057238226;253,4;1,430995764;253,4;0,794052815;249,6;56,16278488;269,6;13,55769955;253,4;3,236492347;237,2;17,47238072;269,6;4,349470274;269,6;3,579085062;253,4;132,0638965;253,4;37,1941485;253,4;2,416990154;253,4;0,515792231;253,4;146,8975097;253,4;57,81280258;253,4;6,811979892;253,4;2,526867229;237,2;5,600120723;249,6;3,827480243
226,16;908,5311496;213,68;4,090700103;191,2;149,9230594;193,08;1,748567609;199,32;1,789905716;199,32;0;226,16;484,6461876;213,68;1,120763099;191,2;19,70788158;184,96;4,830326466;191,2;2,016558739;191,2;0;343,6;334,7425099;298,64;41,50220344;249,92;20,43844295;249,92;11,09695051;266,16;0,261540054;233,68;29,49844704;303;64,40902343;282,4;444,6619986;249,92;0,838413201;249,92;0,583072737;233,68;20,22124538;269,92;6,950095128;269,92;3,571211809;253,68;1,829038172;253,68;1,267465903;253,68;0,700663497;249,92;50,96280517;269,92;12,22659366;253,68;2,891097898;237,44;15,82366622;269,92;3,867730579;269,92;3,190156322;253,68;122,8509135;253,68;34,12487152;253,68;2,153649481;253,68;0,453161356;253,68;135,4070119;253,68;52,97194258;253,68;6,105462332;253,68;2,247821051;237,44;5,026061821;249,92;3,353995805
226,52;863,119682;213,96;3,556109294;191,4;139,834832;193,26;1,539130522;199,54;1,649055544;199,54;0;226,52;444,3609107;213,96;0,957253237;191,4;17,57160337;185,12;4,323141706;191,4;1,864182631;191,4;0;344,2;320,4741737;299,08;38,11605928;250,24;18,15286555;250,24;10,01093983;266,52;0,23348281;233,96;27,11279894;303,5;74,19705011;282,8;426,6260749;250,24;0,749186116;250,24;0,521600458;233,96;19,02521463;270,24;6,24551005;270,24;3,210427249;253,96;1,624936007;253,96;1,121793663;253,96;0,617805976;250,24;46,1934221;270,24;11,01757367;253,96;2,580605508;237,68;14,31988989;270,24;3,436855111;270,24;2,841404737;253,96;114,185704;253,96;31,28360552;253,96;1,917573239;253,96;0,397850732;253,96;124,7164525;253,96;48,49877808;253,96;5,468188507;253,96;1,998101157;237,68;4,507491158;250,24;2,935979755
226,88;818,8298417;214,24;3,086449035;191,6;130,2575239;193,44;1,353430796;199,76;1,517097008;199,76;0;226,88;406,7025405;214,24;0,8165485;191,6;15,64794073;185,28;3,865484332;191,6;1,720872672;191,6;0;344,8;306,4426261;299,52;34,97025207;250,56;16,1057767;250,56;9,022813547;266,88;0,208214554;234,24;24,89146502;304;86,6088644;283,2;408,8277503;250,56;0,668717582;250,56;0,466093821;234,24;17,87762525;270,56;5,608081882;270,56;2,883871432;254,24;1,442539011;254,24;0,99213539;254,24;0,544351859;250,56;41,82468196;270,56;9,920424058;254,24;2,301725763;237,92;12,94946722;270,56;3,051785345;270,56;2,528936098;254,24;106,0440635;254,24;28,65591702;254,24;1,706114004;254,24;0,349043086;254,24;114,7795828;254,24;44,36911052;254,24;4,893845551;254,24;1,774810777;237,92;4,039436355;250,56;2,567370864
227,24;775,725294;214,52;2,674578189;191,8;121,1801952;193,62;1,188959155;199,98;1,393698187;199,98;0;227,24;371,5951611;214,52;0,695632239;191,8;13,91808767;185,44;3,45296517;191,8;1,58633811;191,8;0;345,4;292,6746128;299,96;32,05146185;250,88;14,27450828;250,88;8,124680935;267,24;0,185485934;234,52;22,82601866;304,5;101,8495865;283,6;391,3032581;250,88;0,596240274;250,88;0,416038022;234,52;16,77848697;270,88;5,03190889;270,88;2,588555905;254,52;1,279673475;254,52;0,876824439;254,52;0,479286032;250,88;37,82809045;270,88;8,925674797;254,52;2,051451177;238,16;11,70161729;270,88;2,707927669;270,88;2,249202981;254,52;98,40213108;254,52;26,22804464;254,52;1,516860432;254,52;0,306007346;254,52;105,5519449;254,52;40,5599758;254,52;4,376642079;254,52;1,575316792;238,16;3,617326267;250,88;2,242710249
227,6;733,860569;214,8;2,314031535;192;112,5907816;193,8;1,043447913;200,2;1,27851487;200,2;0;227,6;338,9516564;214,8;0,591862189;192;12,3646195;185,6;3,081531948;192;1,46027125;192;0;346;279,1941924;300,4;29,34672032;251,2;12,63826689;251,2;7,309188371;267,6;0,165066456;234,8;20,90818085;305;120,138695;284;374,0857746;251,2;0,531042796;251,2;0,370954894;234,8;15,72760288;271,2;4,511551064;271,2;2,321723667;254,8;1,134366871;254,8;0,774355812;254,8;0,421696251;251,2;34,17661132;271,2;8,024558904;254,8;1,827035284;238,4;10,56631967;271,2;2,401115233;271,2;1,998977449;254,8;91,23645436;254,8;23,98689123;254,8;1,347618655;254,8;0,268090198;254,8;96,9908879;254,8;37,04961539;254,8;3,911271129;254,8;1,397228401;238,4;3,23696352;251,2;1,957089575
227,96;693,2815413;215,08;1,998971576;192,2;104,4762264;193,98;0,914850725;200,42;1,17119395;200,42;0;227,96;308,6758716;215,08;0,502927544;192,2;10,97142433;185,76;2,747449374;192,2;1,342350928;192,2;0;346,6;266,0227728;300,84;26,84344535;251,52;11,17801347;251,52;6,569492911;267,96;0,146743477;235,08;19,12984812;305,5;141,7033508;284,4;357,2054167;251,52;0,472466971;251,52;0,33040124;235,08;14,72458594;271,52;4,042000362;271,52;2,080834536;255,08;1,00483122;255,08;0,683371938;255,08;0,370763561;251,52;30,84465532;271,52;7,208971105;255,08;1,625972899;238,64;9,534272345;271,52;2,12757238;271,52;1,775325488;255,08;84,52404838;255,08;21,92001345;255,08;1,19639487;255,08;0,234708388;255,08;89,05557314;255,08;33,8174446;255,08;3,492875069;255,08;1,238377203;238,64;2,894498385;251,52;1,706102641
228,32;654,0259031;215,36;1,724141468;192,4;96,82261219;194,16;0,801323668;200,64;1,071376561;200,64;0;228,32;280,6646344;215,36;0,426810482;192,4;9,723634091;185,92;2,447279694;192,4;1,232245759;192,4;0;347,2;253,1791644;301,28;24,52946951;251,84;9,876346332;251,84;5,899236132;268,32;0,130321198;235,36;17,4831171;306;166,7705701;284,8;340,68926;251,84;0,419905093;251,84;0,293967121;235,36;13,76887565;271,84;3,618652157;271,84;1,863551068;255,36;0,889447585;255,36;0,60264952;255,36;0,325753509;251,84;27,80806071;271,84;6,471427706;255,36;1,445981545;238,88;8,5968508;271,84;1,883881557;271,84;1,575583125;255,36;78,2424466;255,36;20,01560909;255,36;1,06137906;255,36;0,205341719;255,36;81,70696965;255,36;30,84401835;255,36;3,117012456;255,36;1,096798648;238,88;2,586403998;251,84;1,485800275
228,68;616,1236276;215,64;1,48481944;192,6;89,61528908;194,34;0,701207593;200,86;0,978700961;200,86;0;228,68;254,809623;215,64;0,361751718;192,6;8,60755546;186,08;2,177863842;192,6;1,12961717;192,6;0;347,8;240,6796472;301,72;22,39306264;252,16;8,717388131;252,16;5,292518357;268,68;0,115619669;235,64;15,96030563;306,5;195,5583833;285,2;324,5613766;252,16;0,372797158;252,16;0,261274117;235,64;12,85975455;272,16;3,23727793;272,16;1,667725064;255,64;0,786751676;255,64;0,531087402;255,64;0,286008086;252,16;25,04406636;272,16;5,805027817;255,64;1,284984001;239,12;7,746068232;272,16;1,666952596;272,16;1,397334145;255,64;72,36974544;255,64;18,26250247;255,64;0,940929819;255,64;0,179526673;255,64;74,90784128;255,64;28,11099494;255,64;2,779626788;255,64;0,970714769;239,12;2,309452891;252,16;1,292648429
