Wavelengt [nm],s1.4,s2.4,s3.4,s4.4,s5.4,s6.4,s7.4
613.9,1.4868290152079186e-24,4.460487045623755e-24,3.717072538019797e-24,1.6726826421089084e-24,7.062437822237613e-24,1.4868290152079186e-24,4.460487045623755e-24
614.0,1.6726826421089084e-24,4.088779791821776e-24,3.902926164920786e-24,1.6726826421089084e-24,7.248291449138603e-24,1.3009753883069288e-24,4.646340672524746e-24
614.1,1.8585362690098984e-24,3.902926164920786e-24,3.902926164920786e-24,1.4868290152079186e-24,7.434145076039594e-24,1.1151217614059388e-24,4.832194299425735e-24
614.2,1.8585362690098984e-24,3.902926164920786e-24,3.902926164920786e-24,1.3009753883069288e-24,7.434145076039594e-24,9.292681345049492e-25,4.832194299425735e-24
614.3,1.8585362690098984e-24,3.902926164920786e-24,3.717072538019797e-24,1.3009753883069288e-24,7.248291449138603e-24,7.434145076039593e-25,4.832194299425735e-24
614.4,1.4868290152079186e-24,4.088779791821776e-24,3.345365284217817e-24,1.3009753883069288e-24,7.062437822237613e-24,1.1151217614059388e-24,4.646340672524746e-24
614.5,1.4868290152079186e-24,4.088779791821776e-24,3.345365284217817e-24,1.3009753883069288e-24,6.876584195336624e-24,1.1151217614059388e-24,4.646340672524746e-24
614.6,1.4868290152079186e-24,4.088779791821776e-24,3.5312189111188065e-24,1.3009753883069288e-24,7.248291449138603e-24,1.1151217614059388e-24,4.832194299425735e-24
614.7,1.4868290152079186e-24,4.088779791821776e-24,3.717072538019797e-24,1.3009753883069288e-24,7.248291449138603e-24,1.3009753883069288e-24,4.832194299425735e-24
614.8,1.4868290152079186e-24,4.088779791821776e-24,3.717072538019797e-24,1.3009753883069288e-24,7.248291449138603e-24,1.3009753883069288e-24,4.832194299425735e-24
614.9,1.6726826421089084e-24,4.274633418722766e-24,4.088779791821776e-24,1.4868290152079186e-24,7.248291449138603e-24,1.3009753883069288e-24,5.018047926326726e-24
615.0,1.4868290152079186e-24,4.274633418722766e-24,3.902926164920786e-24,1.3009753883069288e-24,7.062437822237613e-24,1.3009753883069288e-24,4.646340672524746e-24
615.1,1.4868290152079186e-24,4.274633418722766e-24,3.902926164920786e-24,1.3009753883069288e-24,7.062437822237613e-24,1.1151217614059388e-24,4.646340672524746e-24
615.2,1.4868290152079186e-24,3.902926164920786e-24,3.902926164920786e-24,1.1151217614059388e-24,7.062437822237613e-24,1.1151217614059388e-24,4.460487045623755e-24
615.3,1.4868290152079186e-24,3.902926164920786e-24,3.717072538019797e-24,1.1151217614059388e-24,7.062437822237613e-24,1.1151217614059388e-24,4.460487045623755e-24
615.4,1.6726826421089084e-24,4.088779791821776e-24,3.902926164920786e-24,1.3009753883069288e-24,7.062437822237613e-24,1.3009753883069288e-24,4.832194299425735e-24
615.5,1.4868290152079186e-24,4.088779791821776e-24,3.717072538019797e-24,1.3009753883069288e-24,7.062437822237613e-24,1.3009753883069288e-24,4.832194299425735e-24
615.6,1.4868290152079186e-24,4.088779791821776e-24,3.717072538019797e-24,1.3009753883069288e-24,7.062437822237613e-24,1.3009753883069288e-24,4.832194299425735e-24
615.7,1.4868290152079186e-24,3.902926164920786e-24,3.717072538019797e-24,1.1151217614059388e-24,6.876584195336624e-24,1.1151217614059388e-24,4.832194299425735e-24
615.8,1.3009753883069288e-24,3.717072538019797e-24,3.5312189111188065e-24,1.1151217614059388e-24,6.876584195336624e-24,1.1151217614059388e-24,4.460487045623755e-24
615.9,1.3009753883069288e-24,3.902926164920786e-24,3.717072538019797e-24,9.292681345049492e-25,6.690730568435634e-24,1.1151217614059388e-24,4.460487045623755e-24
616.0,1.3009753883069288e-24,3.717072538019797e-24,3.717072538019797e-24,1.1151217614059388e-24,6.876584195336624e-24,1.1151217614059388e-24,4.460487045623755e-24
616.1,1.3009753883069288e-24,3.717072538019797e-24,3.5312189111188065e-24,1.1151217614059388e-24,6.876584195336624e-24,9.292681345049492e-25,4.274633418722766e-24
616.2,1.3009753883069288e-24,3.717072538019797e-24,3.5312189111188065e-24,1.1151217614059388e-24,6.876584195336624e-24,9.292681345049492e-25,4.460487045623755e-24
616.3,1.3009753883069288e-24,3.717072538019797e-24,3.5312189111188065e-24,1.1151217614059388e-24,6.876584195336624e-24,9.292681345049492e-25,4.460487045623755e-24
616.4,1.3009753883069288e-24,3.902926164920786e-24,3.5312189111188065e-24,1.3009753883069288e-24,6.876584195336624e-24,1.1151217614059388e-24,4.460487045623755e-24
616.5,1.4868290152079186e-24,3.902926164920786e-24,3.717072538019797e-24,1.1151217614059388e-24,7.062437822237613e-24,1.3009753883069288e-24,4.832194299425735e-24
616.6,1.4868290152079186e-24,3.717072538019797e-24,3.717072538019797e-24,9.292681345049492e-25,6.876584195336624e-24,1.1151217614059388e-24,4.646340672524746e-24
616.7,1.4868290152079186e-24,4.088779791821776e-24,3.717072538019797e-24,1.1151217614059388e-24,6.876584195336624e-24,1.3009753883069288e-24,4.646340672524746e-24
616.8,1.4868290152079186e-24,3.902926164920786e-24,3.717072538019797e-24,9.292681345049492e-25,6.876584195336624e-24,1.1151217614059388e-24,4.460487045623755e-24
616.9,1.3009753883069288e-24,3.902926164920786e-24,3.5312189111188065e-24,9.292681345049492e-25,6.876584195336624e-24,1.1151217614059388e-24,4.460487045623755e-24
617.0,1.3009753883069288e-24,3.902926164920786e-24,3.5312189111188065e-24,1.1151217614059388e-24,7.062437822237613e-24,9.292681345049492e-25,4.460487045623755e-24
617.1,1.3009753883069288e-24,3.717072538019797e-24,3.5312189111188065e-24,9.292681345049492e-25,7.062437822237613e-24,7.434145076039593e-25,4.460487045623755e-24
617.2,1.4868290152079186e-24,3.717072538019797e-24,3.717072538019797e-24,9.292681345049492e-25,7.248291449138603e-24,7.434145076039593e-25,4.646340672524746e-24
617.3,1.4868290152079186e-24,4.088779791821776e-24,3.717072538019797e-24,1.1151217614059388e-24,7.248291449138603e-24,9.292681345049492e-25,4.646340672524746e-24
617.4,1.6726826421089084e-24,4.088779791821776e-24,3.902926164920786e-24,1.3009753883069288e-24,7.062437822237613e-24,9.292681345049492e-25,4.646340672524746e-24
617.5,1.6726826421089084e-24,3.902926164920786e-24,3.717072538019797e-24,1.1151217614059388e-24,7.062437822237613e-24,9.292681345049492e-25,4.832194299425735e-24
617.6,1.3009753883069288e-24,3.902926164920786e-24,3.5312189111188065e-24,1.1151217614059388e-24,6.690730568435634e-24,9.292681345049492e-25,4.646340672524746e-24
617.7,1.3009753883069288e-24,3.717072538019797e-24,3.5312189111188065e-24,9.292681345049492e-25,6.690730568435634e-24,7.434145076039593e-25,4.646340672524746e-24
617.8,1.4868290152079186e-24,3.902926164920786e-24,3.5312189111188065e-24,1.1151217614059388e-24,6.876584195336624e-24,9.292681345049492e-25,4.646340672524746e-24
617.9,1.4868290152079186e-24,3.902926164920786e-24,3.5312189111188065e-24,9.292681345049492e-25,6.876584195336624e-24,7.434145076039593e-25,4.646340672524746e-24
618.0,1.4868290152079186e-24,3.902926164920786e-24,3.5312189111188065e-24,1.1151217614059388e-24,6.876584195336624e-24,9.292681345049492e-25,4.460487045623755e-24
618.1,1.4868290152079186e-24,3.902926164920786e-24,3.5312189111188065e-24,1.1151217614059388e-24,7.062437822237613e-24,9.292681345049492e-25,4.460487045623755e-24
618.2,1.3009753883069288e-24,3.902926164920786e-24,3.345365284217817e-24,1.3009753883069288e-24,6.690730568435634e-24,9.292681345049492e-25,4.274633418722766e-24
618.3,1.4868290152079186e-24,3.902926164920786e-24,3.717072538019797e-24,1.4868290152079186e-24,7.062437822237613e-24,1.1151217614059388e-24,4.646340672524746e-24
618.4,1.4868290152079186e-24,3.902926164920786e-24,3.717072538019797e-24,1.4868290152079186e-24,6.876584195336624e-24,1.1151217614059388e-24,4.646340672524746e-24
618.5,1.4868290152079186e-24,3.902926164920786e-24,3.717072538019797e-24,1.4868290152079186e-24,6.876584195336624e-24,1.1151217614059388e-24,4.646340672524746e-24
618.6,1.4868290152079186e-24,3.5312189111188065e-24,3.902926164920786e-24,1.1151217614059388e-24,6.876584195336624e-24,9.292681345049492e-25,4.646340672524746e-24
618.7,1.3009753883069288e-24,3.717072538019797e-24,3.717072538019797e-24,1.1151217614059388e-24,6.690730568435634e-24,9.292681345049492e-25,4.460487045623755e-24
618.8,1.3009753883069288e-24,3.717072538019797e-24,3.5312189111188065e-24,1.1151217614059388e-24,6.690730568435634e-24,9.292681345049492e-25,4.460487045623755e-24
618.9,1.3009753883069288e-24,3.717072538019797e-24,3.5312189111188065e-24,1.1151217614059388e-24,6.690730568435634e-24,9.292681345049492e-25,4.460487045623755e-24
619.0,1.4868290152079186e-24,3.902926164920786e-24,3.717072538019797e-24,1.3009753883069288e-24,6.690730568435634e-24,9.292681345049492e-25,4.460487045623755e-24
619.1,1.3009753883069288e-24,3.902926164920786e-24,3.717072538019797e-24,1.4868290152079186e-24,6.690730568435634e-24,9.292681345049492e-25,4.460487045623755e-24
619.2,1.1151217614059388e-24,3.902926164920786e-24,3.5312189111188065e-24,1.4868290152079186e-24,6.690730568435634e-24,9.292681345049492e-25,4.274633418722766e-24
619.3,1.3009753883069288e-24,3.5312189111188065e-24,3.5312189111188065e-24,1.3009753883069288e-24,6.504876941534644e-24,5.575608807029694e-25,4.274633418722766e-24
619.4,1.3009753883069288e-24,3.5312189111188065e-24,3.5312189111188065e-24,1.3009753883069288e-24,6.690730568435634e-24,7.434145076039593e-25,4.460487045623755e-24
619.5,1.3009753883069288e-24,3.717072538019797e-24,3.345365284217817e-24,1.1151217614059388e-24,6.876584195336624e-24,9.292681345049492e-25,4.460487045623755e-24
619.6,1.4868290152079186e-24,3.717072538019797e-24,3.5312189111188065e-24,9.292681345049492e-25,6.876584195336624e-24,9.292681345049492e-25,4.646340672524746e-24
619.7,1.3009753883069288e-24,3.5312189111188065e-24,3.345365284217817e-24,5.575608807029694e-25,6.690730568435634e-24,7.434145076039593e-25,4.460487045623755e-24
619.8,1.3009753883069288e-24,3.717072538019797e-24,3.345365284217817e-24,5.575608807029694e-25,6.690730568435634e-24,5.575608807029694e-25,4.646340672524746e-24
619.9,1.3009753883069288e-24,3.902926164920786e-24,3.345365284217817e-24,7.434145076039593e-25,6.504876941534644e-24,7.434145076039593e-25,4.646340672524746e-24
620.0,1.3009753883069288e-24,3.717072538019797e-24,3.345365284217817e-24,9.292681345049492e-25,6.504876941534644e-24,7.434145076039593e-25,4.460487045623755e-24
620.1,1.1151217614059388e-24,3.717072538019797e-24,3.345365284217817e-24,9.292681345049492e-25,6.319023314633654e-24,7.434145076039593e-25,4.460487045623755e-24
620.2,1.1151217614059388e-24,3.717072538019797e-24,3.5312189111188065e-24,9.292681345049492e-25,6.319023314633654e-24,7.434145076039593e-25,4.274633418722766e-24
620.3,1.1151217614059388e-24,3.717072538019797e-24,3.159511657316827e-24,1.1151217614059388e-24,6.133169687732664e-24,7.434145076039593e-25,4.088779791821776e-24
620.4,1.3009753883069288e-24,3.717072538019797e-24,3.345365284217817e-24,1.1151217614059388e-24,6.319023314633654e-24,7.434145076039593e-25,4.274633418722766e-24
620.5,1.4868290152079186e-24,3.902926164920786e-24,3.5312189111188065e-24,1.1151217614059388e-24,6.690730568435634e-24,9.292681345049492e-25,4.646340672524746e-24
620.6,1.4868290152079186e-24,3.717072538019797e-24,3.717072538019797e-24,9.292681345049492e-25,6.876584195336624e-24,9.292681345049492e-25,4.832194299425735e-24
620.7,1.4868290152079186e-24,3.717072538019797e-24,3.717072538019797e-24,7.434145076039593e-25,7.062437822237613e-24,9.292681345049492e-25,4.832194299425735e-24
620.8,1.3009753883069288e-24,3.717072538019797e-24,3.5312189111188065e-24,9.292681345049492e-25,6.876584195336624e-24,9.292681345049492e-25,4.646340672524746e-24
620.9,1.3009753883069288e-24,3.717072538019797e-24,3.5312189111188065e-24,9.292681345049492e-25,6.690730568435634e-24,9.292681345049492e-25,4.460487045623755e-24
621.0,1.1151217614059388e-24,3.717072538019797e-24,3.159511657316827e-24,9.292681345049492e-25,6.504876941534644e-24,5.575608807029694e-25,4.274633418722766e-24
621.1,1.1151217614059388e-24,3.717072538019797e-24,3.159511657316827e-24,1.3009753883069288e-24,6.504876941534644e-24,7.434145076039593e-25,4.088779791821776e-24
621.2,1.1151217614059388e-24,3.902926164920786e-24,3.159511657316827e-24,1.3009753883069288e-24,6.319023314633654e-24,7.434145076039593e-25,4.088779791821776e-24
621.3,1.1151217614059388e-24,3.902926164920786e-24,3.159511657316827e-24,1.3009753883069288e-24,6.319023314633654e-24,7.434145076039593e-25,4.088779791821776e-24
621.4,1.1151217614059388e-24,3.717072538019797e-24,3.345365284217817e-24,1.1151217614059388e-24,6.504876941534644e-24,7.434145076039593e-25,4.088779791821776e-24
621.5,1.1151217614059388e-24,3.717072538019797e-24,3.345365284217817e-24,7.434145076039593e-25,6.319023314633654e-24,5.575608807029694e-25,4.088779791821776e-24
621.6,9.292681345049492e-25,3.5312189111188065e-24,3.345365284217817e-24,5.575608807029694e-25,6.504876941534644e-24,3.7170725380197966e-25,4.274633418722766e-24
621.7,9.292681345049492e-25,3.5312189111188065e-24,3.345365284217817e-24,7.434145076039593e-25,6.319023314633654e-24,3.7170725380197966e-25,4.274633418722766e-24
621.8,7.434145076039593e-25,3.345365284217817e-24,3.345365284217817e-24,7.434145076039593e-25,6.319023314633654e-24,3.7170725380197966e-25,4.460487045623755e-24
621.9,7.434145076039593e-25,3.5312189111188065e-24,3.345365284217817e-24,1.1151217614059388e-24,6.319023314633654e-24,5.575608807029694e-25,4.460487045623755e-24
622.0,7.434145076039593e-25,3.5312189111188065e-24,3.345365284217817e-24,1.1151217614059388e-24,6.133169687732664e-24,5.575608807029694e-25,4.460487045623755e-24
622.1,7.434145076039593e-25,3.717072538019797e-24,3.345365284217817e-24,1.1151217614059388e-24,6.133169687732664e-24,5.575608807029694e-25,4.274633418722766e-24
622.2,9.292681345049492e-25,3.5312189111188065e-24,3.159511657316827e-24,1.1151217614059388e-24,6.319023314633654e-24,5.575608807029694e-25,4.088779791821776e-24
622.3,7.434145076039593e-25,3.5312189111188065e-24,3.159511657316827e-24,1.1151217614059388e-24,6.319023314633654e-24,3.7170725380197966e-25,4.088779791821776e-24
622.4,7.434145076039593e-25,3.717072538019797e-24,2.7878044035148473e-24,1.3009753883069288e-24,6.133169687732664e-24,5.575608807029694e-25,3.902926164920786e-24
622.5,7.434145076039593e-25,3.5312189111188065e-24,2.7878044035148473e-24,1.1151217614059388e-24,6.133169687732664e-24,7.434145076039593e-25,3.717072538019797e-24
622.6,9.292681345049492e-25,3.5312189111188065e-24,3.159511657316827e-24,1.1151217614059388e-24,6.319023314633654e-24,7.434145076039593e-25,3.902926164920786e-24
622.7,9.292681345049492e-25,3.5312189111188065e-24,2.9736580304158373e-24,9.292681345049492e-25,6.319023314633654e-24,7.434145076039593e-25,3.902926164920786e-24
622.8,9.292681345049492e-25,3.5312189111188065e-24,3.159511657316827e-24,9.292681345049492e-25,6.319023314633654e-24,9.292681345049492e-25,3.902926164920786e-24
622.9,1.1151217614059388e-24,3.5312189111188065e-24,3.345365284217817e-24,9.292681345049492e-25,6.504876941534644e-24,7.434145076039593e-25,4.274633418722766e-24
623.0,1.1151217614059388e-24,3.5312189111188065e-24,3.345365284217817e-24,1.1151217614059388e-24,6.504876941534644e-24,9.292681345049492e-25,4.274633418722766e-24
623.1,9.292681345049492e-25,3.717072538019797e-24,3.345365284217817e-24,1.1151217614059388e-24,6.319023314633654e-24,9.292681345049492e-25,4.460487045623755e-24
623.2,1.1151217614059388e-24,3.717072538019797e-24,3.159511657316827e-24,9.292681345049492e-25,6.319023314633654e-24,7.434145076039593e-25,4.460487045623755e-24
623.3,9.292681345049492e-25,3.902926164920786e-24,2.9736580304158373e-24,1.1151217614059388e-24,6.133169687732664e-24,9.292681345049492e-25,4.274633418722766e-24
623.4,9.292681345049492e-25,3.717072538019797e-24,2.9736580304158373e-24,7.434145076039593e-25,6.133169687732664e-24,7.434145076039593e-25,4.274633418722766e-24
623.5,9.292681345049492e-25,3.5312189111188065e-24,2.9736580304158373e-24,7.434145076039593e-25,6.133169687732664e-24,7.434145076039593e-25,4.088779791821776e-24
623.6,7.434145076039593e-25,3.5312189111188065e-24,2.9736580304158373e-24,1.1151217614059388e-24,6.133169687732664e-24,9.292681345049492e-25,4.088779791821776e-24
623.7,1.1151217614059388e-24,3.345365284217817e-24,2.9736580304158373e-24,9.292681345049492e-25,6.319023314633654e-24,7.434145076039593e-25,4.274633418722766e-24
623.8,1.1151217614059388e-24,3.5312189111188065e-24,2.9736580304158373e-24,1.1151217614059388e-24,6.319023314633654e-24,9.292681345049492e-25,4.274633418722766e-24
623.9,1.1151217614059388e-24,3.5312189111188065e-24,2.9736580304158373e-24,9.292681345049492e-25,6.319023314633654e-24,9.292681345049492e-25,4.088779791821776e-24
624.0,1.1151217614059388e-24,3.717072538019797e-24,2.9736580304158373e-24,9.292681345049492e-25,6.319023314633654e-24,1.1151217614059388e-24,4.274633418722766e-24
624.1,1.1151217614059388e-24,3.717072538019797e-24,2.9736580304158373e-24,7.434145076039593e-25,6.319023314633654e-24,1.1151217614059388e-24,4.274633418722766e-24
624.2,9.292681345049492e-25,3.717072538019797e-24,2.7878044035148473e-24,7.434145076039593e-25,6.133169687732664e-24,1.1151217614059388e-24,4.088779791821776e-24
624.3,7.434145076039593e-25,3.5312189111188065e-24,2.9736580304158373e-24,5.575608807029694e-25,6.133169687732664e-24,7.434145076039593e-25,4.088779791821776e-24
624.4,7.434145076039593e-25,3.345365284217817e-24,2.9736580304158373e-24,5.575608807029694e-25,6.133169687732664e-24,7.434145076039593e-25,4.088779791821776e-24
624.5,7.434145076039593e-25,3.345365284217817e-24,2.9736580304158373e-24,5.575608807029694e-25,6.133169687732664e-24,7.434145076039593e-25,4.088779791821776e-24
624.6,9.292681345049492e-25,3.345365284217817e-24,2.9736580304158373e-24,7.434145076039593e-25,6.319023314633654e-24,5.575608807029694e-25,3.902926164920786e-24
624.7,9.292681345049492e-25,3.5312189111188065e-24,2.7878044035148473e-24,9.292681345049492e-25,6.319023314633654e-24,9.292681345049492e-25,3.902926164920786e-24
624.8,1.1151217614059388e-24,3.717072538019797e-24,2.7878044035148473e-24,9.292681345049492e-25,6.319023314633654e-24,7.434145076039593e-25,4.088779791821776e-24
624.9,9.292681345049492e-25,3.5312189111188065e-24,2.7878044035148473e-24,7.434145076039593e-25,6.319023314633654e-24,5.575608807029694e-25,4.088779791821776e-24
