X MnCl2wH2O,Y MnCl2wH2O,X MnCl+,Y MnCl+,X MnCl3-,Y MnCl3-,X MnClH2O,Y MnClH2O,X MnCl2,Y MnCl2,X MnH2O,Y MnH2O,X MnCl2wH2O fit2,Y MnCl2wH2O fit2,X MnCl+ fit2,Y MnCl+ fit2,X MnCl3- fit2,Y MnCl3- fit2,X MnClH2O fit2,Y MnClH2O fit2,X MnCl2 fit2,Y MnCl2 fit2,X MnH2O fit2,Y MnH2O fit2
244.96,2.277685154433743e-24,386.0,2.4130541647293258e-20,264.4,1.2072401195616073e-28,253.84,1.5327133842577218e-26,312.16,6.011291929591498e-27,195.52,0.0,272.16,2.4566257057455993e-25,430.4,3.3604257904350716e-21,291.04,6.438292925938227e-26,271.04,8.939853869146463e-25,328.8,1.8405753736300234e-22,213.84,0.0
245.14,1.7964530056459646e-24,386.5,2.070048796081036e-20,264.6,8.933909000332116e-29,254.06,1.1624045167718367e-26,312.44,4.583194951843241e-27,195.68,0.0,272.44,2.099867153769512e-25,431.1,3.0478397558950515e-21,291.36,5.439671205579543e-26,271.36,7.723364330787114e-25,329.2,1.6339604284290934e-22,214.06,0.0
245.32,1.4146861507804717e-24,387.0,1.7722910046496183e-20,264.8,6.625705745599469e-29,254.28,8.792759880438394e-27,312.72,3.503819329126537e-27,195.84,0.0,272.72,1.7941381600797078e-25,431.8,2.7631626768515444e-21,291.68,4.59417137163733e-26,271.68,6.668017270009964e-25,329.6,1.4499070242444372e-22,214.28,0.0
245.5,1.1123181667220192e-24,387.5,1.514388898870807e-20,265.0,4.89870474925274e-29,254.5,6.642311524410496e-27,313.0,2.6569246097641978e-27,196.0,0.0,273.0,1.5322700099634675e-25,432.5,2.5040304068415812e-21,292.0,3.8785951511125873e-26,272.0,5.753105280637663e-25,330.0,1.28603058784457e-22,214.5,0.0
245.68,8.732248422451014e-25,388.0,1.2915008641647293e-20,265.2,3.6200597808037204e-29,254.72,4.9983394221188976e-27,313.28,2.025905014945201e-27,196.16,0.0,273.28,1.3080587844569912e-25,433.2,2.2682653454001998e-21,292.32,3.2732480903354366e-26,272.32,4.960511457987381e-25,330.4,1.1401888243108603e-22,214.72,0.0
245.86,6.844686150780472e-25,388.5,1.0992938977084027e-20,265.4,2.6569246097641985e-29,254.94,3.769511790102956e-27,313.56,1.5360345400199271e-27,196.32,0.0,273.56,1.116182331451345e-25,433.9,2.0538631667220195e-21,292.64,2.76132514114912e-26,272.64,4.274360677515776e-25,330.8,1.0104583361009632e-22,214.94,0.0
246.04,5.356941215543009e-25,389.0,9.339027716705415e-21,265.6,1.9594818997010963e-29,255.16,2.8229823978744607e-27,313.84,1.1640650946529393e-27,196.48,0.0,273.84,9.520508136831618e-26,434.6,1.8589803487213552e-21,292.96,2.3286117568913984e-26,272.96,3.6807705081368324e-25,331.2,8.951132181999337e-23,215.16,0.0
246.22,4.186183992029226e-25,389.5,7.91890450680837e-21,265.8,1.4447027565592828e-29,255.38,2.125539687811359e-27,314.12,8.817668548654932e-28,196.64,0.0,274.12,8.11715376951179e-26,435.3,1.681922449352375e-21,293.28,1.9629857190302225e-26,273.28,3.167618731318499e-25,331.6,7.92605795416805e-23,215.38,0.0
246.4,3.26634008635005e-25,390.0,6.702101002989041e-21,266.0,1.0627698439056794e-29,255.6,1.5858518764530058e-27,314.4,6.675523082032548e-28,196.8,0.0,274.4,6.917801394885421e-26,436.0,1.5211331301893058e-21,293.6,1.6541680504815675e-26,273.6,2.724294254400532e-25,332.0,7.015489704417137e-23,215.6,0.0
246.58,2.544769179674527e-25,390.5,5.661689407173697e-21,266.2,7.804716041182332e-30,255.82,1.1839920292261707e-27,314.68,5.03155097974095e-28,196.96,0.0,274.68,5.893241448023912e-26,436.7,1.375183854201262e-21,293.92,1.3934241115908337e-26,273.92,2.3415642643639985e-25,332.4,6.207002822982398e-23,215.82,0.0
246.76,1.979624709398871e-25,391.0,4.773941281966125e-21,266.4,5.6459647957489206e-30,256.04,8.817668548654932e-28,314.96,3.802723347725009e-28,197.12,0.0,274.96,5.0183992029226173e-26,437.4,1.2427642693457324e-21,294.24,1.1733643307871139e-26,274.24,2.0113749584855531e-25,332.8,5.489475589505149e-23,216.04,0.0
246.94,1.5376951179010297e-25,391.5,4.01800779807373e-21,266.6,4.15144470275656e-30,256.26,6.559282630355363e-28,315.24,2.856193955496513e-28,197.28,0.0,275.24,4.2716871471272006e-26,438.1,1.1226732065758884e-21,294.56,9.877117236798405e-27,274.56,1.7266854865493193e-25,333.2,4.852956824975092e-23,216.26,0.0
247.12,1.1922949186316838e-25,392.0,3.37562206908004e-21,266.8,2.9890401859847226e-30,256.48,4.865493191630687e-28,315.52,2.158751245433411e-28,197.44,0.0,275.52,3.6346396545998014e-26,438.8,1.0138102939222851e-21,294.88,8.311358352706742e-27,274.88,1.4814031883095318e-25,333.6,4.2885491531052806e-23,216.48,0.0
247.3,9.232813018930589e-26,392.5,2.8308237396213887e-21,267.0,2.158751245433411e-30,256.7,3.6034540019926936e-28,315.8,1.620724011956161e-28,197.6,0.0,275.8,3.091364995018266e-26,439.5,9.1516812686815e-22,295.2,6.991364995018266e-27,275.2,1.2702009299236135e-25,334.0,3.7883003985386914e-23,216.7,0.0
247.48,7.140484888741283e-26,393.0,2.3697056094320828e-21,267.2,1.660577881102624e-30,256.92,2.6735303885752245e-28,316.08,1.2172035868482234e-28,197.76,0.0,276.08,2.628263035536367e-26,440.2,8.258249900365327e-22,295.52,5.879109930255729e-27,275.52,1.0884656260378614e-25,334.4,3.345108269677848e-23,216.92,0.0
247.66,5.513118565260711e-26,393.5,1.9801818050481572e-21,267.4,1.1624045167718366e-30,257.14,1.9760876785121222e-28,316.36,9.133178346064431e-29,197.92,0.0,276.36,2.2336599136499503e-26,440.9,7.449380770508136e-22,295.84,4.942045831949519e-27,275.84,9.3218365991365e-26,334.8,2.952632348057124e-23,217.14,0.0
247.84,4.2510793756227165e-26,394.0,1.6517767120557956e-21,267.6,8.30288940551312e-31,257.36,1.4513450680836931e-28,316.64,6.84158087014281e-29,198.08,0.0,276.64,1.8975755562935903e-26,441.6,6.717371986051146e-22,296.16,4.1529392228495514e-27,276.16,7.978761208900697e-26,335.2,2.6052153769511793e-23,217.36,0.0
