X MnCl+;Y MnCl+;DY/DX MnCl+;X MnCl3-;Y MnCl3-;DY/DX MnCl3-;X MnClH2O;Y MnClH2O;DY/DX MnClH2O;X MnCl2;Y MnCl2;DY/DX MnCl2;X MnH2O;Y MnH2O;DY/DX MnH2O;X MnCl+ fit2;Y MnCl+ fit2;DY/DX MnCl+ fit2;X MnCl3- fit2;Y MnCl3- fit2;DY/DX MnCl3- fit2;X MnClH2O fit2;Y MnClH2O fit2;DY/DX MnClH2O fit2;X MnCl2 fit2;Y MnCl2 fit2;DY/DX MnCl2 fit2;X MnH2O fit2;Y MnH2O fit2;DY/DX MnH2O fit2
155,36;8,85E-07;0;170,24;0,00018477;1,00E-10;;;;168,96;0;0;132,8;5E-10;0;140,48;0;0;155,36;3,27E-08;0;;;;154,08;0;0;117,92;0;0
155,6;2,15E-06;0;170,4;0,000287364;3,00E-10;;;;169,1;0;0;133;1,6E-09;0;140,8;0;0;155,6;5,45E-08;0;;;;154,3;0;0;118,2;0;0
155,84;5,08E-06;0;170,56;0,000443869;7,00E-10;;;;169,24;0;0;133,2;5,3E-09;0;141,12;0;0;155,84;9,01E-08;0;;;;154,52;0;0;118,48;0;0
156,08;1,17E-05;0;170,72;0,000680968;1,50E-09;;;;169,38;1,00E-10;0;133,4;1,64E-08;0;141,44;0;0;156,08;1,48E-07;0;;;;154,74;0;0;118,76;0;0
156,32;2,65E-05;0;170,88;0,001037708;3,60E-09;;;;169,52;2,00E-10;0;133,6;4,93E-08;0;141,76;0;0;156,32;2,42E-07;0;;;;154,96;1,00E-10;0;119,04;0;0
156,56;5,86E-05;0;171,04;0,00157083;8,10E-09;;;;169,66;3,00E-10;0;133,8;1,442E-07;0;142,08;1,00E-10;0;156,56;3,92E-07;0;;;;155,18;1,00E-10;0;119,32;0;0
156,8;0,000126417;2,00E-10;171,2;0,002362204;1,82E-08;;;;169,8;5,00E-10;0;134;4,094E-07;0;142,4;1,00E-10;0;156,8;6,33E-07;0;;;;155,4;2,00E-10;0;119,6;0;0
157,04;0,000266712;9,00E-10;171,36;0,003529142;4,01E-08;;;;169,94;9,00E-10;0;134,2;1,1281E-06;0;142,72;3,00E-10;0;157,04;1,01E-06;0;;;;155,62;3,00E-10;0;119,88;0;0
157,28;0,000550225;3,80E-09;171,52;0,005238593;8,75E-08;;;;170,08;1,50E-09;0;134,4;3,0196E-06;0;143,04;8,00E-10;0;157,28;1,62E-06;0;;;;155,84;5,00E-10;0;120,16;0;0
157,52;0,001110148;1,59E-08;171,68;0,007726533;1,88E-07;;;;170,22;2,50E-09;0;134,6;7,8527E-06;0;143,36;1,70E-09;0;157,52;2,56E-06;0;;;;156,06;8,00E-10;0;120,44;0;0
157,76;0,002191029;6,34E-08;171,84;0,011324273;3,98E-07;;;;170,36;4,40E-09;0;134,8;1,98455E-05;0;143,68;3,80E-09;0;157,76;4,03E-06;0;;;;156,28;1,40E-09;0;120,72;0;0
158;0,004230829;2,41E-07;172;0,016493905;8,29E-07;;;;170,5;7,40E-09;0;135;0,000048753;0;144;8,10E-09;0;158;6,30E-06;0;;;;156,5;2,30E-09;0;121;0;0
158,24;0,007994567;8,77E-07;172,16;0,023875722;1,71E-06;;;;170,64;1,25E-08;0;135,2;0,000116453;2E-10;144,32;1,74E-08;0;158,24;9,80E-06;0;;;;156,72;3,70E-09;0;121,28;0;0
158,48;0,014785568;3,05E-06;172,32;0,034351225;3,46E-06;;;;170,78;2,11E-08;0;135,4;0,000270541;1,1E-09;144,64;3,65E-08;0;158,48;1,52E-05;0;;;;156,94;6,10E-09;0;121,56;0;0
