X MnCl2wH2O,Y MnCl2wH2O,X MnCl+,Y MnCl+,X MnCl3-,Y MnCl3-,X MnClH2O,Y MnClH2O,X MnCl2,Y MnCl2,X MnH2O,Y MnH2O,X MnCl2wH2O fit2,Y MnCl2wH2O fit2,X MnCl+ fit2,Y MnCl+ fit2,X MnCl3- fit2,Y MnCl3- fit2,X MnClH2O fit2,Y MnClH2O fit2,X MnCl2 fit2,Y MnCl2 fit2,X MnH2O fit2,Y MnH2O fit2
224.2,6.930308156758553e-18,304.7,6.1388154184656265e-18,241.88,5.900996516107606e-19,221.88,4.408342985719031e-18,259.56,2.4608044271006313e-18,175.36,8.89374626369977e-24,210.72,1.3412851670541348e-17,298.9,3.8695466057788115e-18,248.4,5.2214191746927935e-18,228.4,6.499980066423116e-18,260.5,5.746504551643972e-18,173.04,1.791312558950515e-18
224.4,6.7933003902358025e-18,305.4,5.661280795416805e-18,242.16,5.32729489040186e-19,222.16,4.179027632015941e-18,259.92,2.0854146047824646e-18,175.52,5.86569246097642e-24,211.04,1.370769666888077e-17,299.8,3.895803342743275e-18,248.8,5.409290008302889e-18,228.8,6.54211836267021e-18,261.0,5.411791673862505e-18,173.28,1.5688473726336766e-18
224.6,6.675226986051146e-18,306.1,5.160656600797078e-18,242.44,4.8725108767851215e-19,222.44,3.976792972434408e-18,260.28,1.7575885386914646e-18,175.68,3.8506061109266024e-24,211.36,1.3987214606443044e-17,300.7,3.902137552308203e-18,249.2,5.601034408834274e-18,229.2,6.584452072401196e-18,261.5,5.0857702922617075e-18,173.52,1.3698688678180007e-18
224.8,6.574419359016938e-18,306.8,4.650778817668549e-18,242.72,4.534867841248755e-19,222.72,3.804413962138825e-18,260.64,1.4733048679840585e-18,175.84,2.516097641979409e-24,211.68,1.4250266682165397e-17,301.6,3.888938761208901e-18,249.6,5.795631718698108e-18,229.6,6.62619463135171e-18,262.0,4.769770911657257e-18,173.76,1.1925534470275656e-18
225.0,6.489159360677516e-18,307.5,4.144255297243441e-18,243.0,4.3131464995018266e-19,223.0,3.664264963467286e-18,261.0,1.2284887811358353e-18,176.0,1.6365426768515444e-24,212.0,1.4495768502158752e-17,302.5,3.8569151843241454e-18,250.0,5.99203692793092e-18,230.0,6.66658019594819e-18,262.5,4.464931338425773e-18,174.0,1.0351153390900035e-18
225.2,6.417699070076387e-18,308.2,3.6520489355695786e-18,243.28,4.2068154317502495e-19,223.28,3.5582700066423126e-18,261.36,1.019115637827964e-18,176.16,1.0595998007306544e-24,212.32,1.4722700089671208e-17,303.4,3.8070680039853875e-18,250.4,6.189187557289937e-18,230.4,6.704873002324809e-18,263.0,4.172199398870808e-18,174.24,8.958247497509133e-19
225.4,6.3582793457323145e-18,308.9,3.183208542012621e-18,243.56,4.216125911657257e-19,223.56,3.4878594038525415e-18,261.72,8.412947115576221e-19,176.32,6.829408834274327e-25,212.64,1.493011568249751e-17,304.3,3.740659227831286e-18,250.8,6.386010715709067e-18,230.8,6.740375572899369e-18,263.5,3.892338110262372e-18,174.48,7.730224000332117e-19
225.6,6.309147050813684e-18,309.6,2.7447440866821654e-18,243.84,4.342170307206908e-19,223.84,3.4539341497841248e-18,262.08,6.913339737628695e-19,176.48,4.381932912653603e-25,212.96,1.5117153163400865e-17,305.2,3.659174405513119e-18,251.2,6.581430285619396e-18,231.2,6.772435712387912e-18,264.0,3.625932932580538e-18,174.72,6.651307153769512e-19
225.8,6.268570978080372e-18,310.3,2.3416326320159417e-18,244.12,4.5869040269013625e-19,224.12,3.4568394769179676e-18,262.44,5.65787384091664e-19,176.64,2.7989704417137166e-25,213.28,1.5283042934241116e-17,306.1,3.564281635669213e-18,251.6,6.7743741580870154e-18,231.6,6.800452250083029e-18,264.5,3.3734008319495183e-18,174.96,5.706619716041182e-19
226.0,6.23485646629027e-18,311.0,1.9769335569578216e-18,244.4,4.95313166223846e-19,224.4,3.496348860843574e-18,262.8,4.614865381932914e-19,176.8,1.7799070076386584e-25,213.6,1.5427116104284292e-17,307.0,3.4577883045499833e-18,252.0,6.963781454666224e-18,232.0,6.823879543341084e-18,265.0,3.135000770508137e-18,175.2,4.882237162072401e-19
226.2,6.2063587313185e-18,311.7,1.6519872819661244e-18,244.68,5.444458601793425e-19,224.68,3.5716596396546e-18,263.16,3.755587495848556e-19,176.96,1.1275323812686816e-25,213.92,1.554881177847891e-17,307.9,3.3415969279309206e-18,252.4,7.148609667884424e-18,232.4,6.842230752241781e-18,265.5,2.9108453636665563e-18,175.44,4.165218010627699e-19
226.4,6.181494936898041e-18,312.4,1.3666702660245767e-18,244.96,6.065209956824976e-19,224.96,3.681401127532381e-18,263.52,3.0543371604118236e-19,177.12,7.107273331119229e-26,214.24,1.56476833709731e-17,308.8,3.217661459647958e-18,252.8,7.327841648953836e-18,232.8,6.855079935237464e-18,266.0,2.7009133593490538e-18,175.68,3.543613546994354e-19
226.6,6.158755048156759e-18,313.1,1.119680087014281e-18,245.24,6.820319234473597e-19,225.24,3.823655850215875e-18,263.88,2.488408953835935e-19,177.28,4.450348721355032e-26,214.56,1.572340375456659e-17,309.7,3.0879452191962807e-18,253.2,7.500492397874461e-18,233.2,6.862063043839256e-18,266.5,2.505062683493856e-18,175.92,3.006460156094321e-19
226.8,6.136711477914315e-18,313.8,9.088275071404848e-19,245.52,7.715189735968118e-19,225.52,3.995994109930256e-18,264.24,2.0379959448688146e-19,177.44,2.789770840252408e-26,214.88,1.5775769181335108e-17,310.6,2.954381497841249e-18,253.6,7.665615557954167e-18,233.6,6.862877879442046e-18,267.0,2.3230437628694784e-18,176.16,2.5437573364330787e-19
