X b3lyp6311;Y b3lyp6311;DY/DX b3lyp6311;X b3lyp6311++;Y b3lyp6311++;DX/DY 6311++;X c-b631;Y c-b631;DY/DX c-b631;X c-b6311;Y c-b6311;DY/DX c-b6311;X c-b6311++;Y c-b6311++;DY/DX c-b6311++;X wb631;Y wb631;DY/DX wb631;X wb6311;Y wb6311;DY/DX wb6311;X wb6311++;Y wb6311++;DY/DX wb6311++;X b3lyp fit2;Y b3lyp fit2;DY/DX b3lyp fit2;X c-b fit2;Y c-b fit2;DY/DX c-b fit2;X wb fit2;Y wb fit2;DY/DX wb fit2
216,1;31,32242197;2,035833851;210,8;13614,14135;-2409,653597;191;1547,563524;-594,7747948;185,9;0,636947852;-0,000174794;201;266,8544877;-19,19735785;185,9;187,0679492;-13,22767648;180,8;22,89653913;-0,499874084;195,9;2471,986666;711,7598825;211,4;8987,36558;-798,2614204;201,6;2654,662959;-295,2483647;191,4;9615,031163;-1276,415955
216,32;36,54750371;2,775661273;210,96;13322,98753;-2592,194832;191,2;1371,826229;-499,0822067;186,08;0,461744345;-9,11E-05;201,2;222,594917;-13,96216279;186,08;153,809673;-9,08065001;180,96;18,52302341;-0,32574593;196,08;2518,589264;812,9453324;211,68;8851,623476;-848,5178564;201,92;2439,98431;-243,718498;191,68;9201,914044;-1213,124366
216,54;42,5714839;3,741673794;211,12;13013,66223;-2744,288401;191,4;1209,840169;-412,4350384;186,26;0,333220017;-4,69E-05;201,4;185,4477757;-10,0663004;186,26;125,8063583;-6,158924692;181,12;14,95623181;-0,210009919;196,26;2577,217549;903,2006519;211,96;8708,539649;-890,7550357;202,24;2244,215558;-197,0383325;191,96;8800,494046;-1148,119106
216,76;49,44742899;4,98726525;211,28;12687,79282;-2864,962034;191,6;1061,480344;-335,7559384;186,44;0,239526196;-2,39E-05;201,6;154,5380305;-7,190298937;186,44;102,3680058;-4,127604555;181,28;12,07451205;-0,13387696;196,44;2645,665406;980,3922867;212,24;8559,017999;-924,7021087;202,56;2066,60172;-154,8866033;192,24;8411,566751;-1081,545289
216,98;57,22866019;6,573049387;211,44;12347,08625;-2953,98332;191,8;926,4690996;-269,3327462;186,62;0,171706606;-1,21E-05;201,8;129,0925428;-5,08141022;186,62;82,86630937;-2,733664769;181,44;9,773886379;-0,084248159;196,62;2721,666512;1042,18663;212,52;8403,982261;-950,2077363;202,88;1906,324289;-116,9188422;192,52;8035,787313;-1013,591596
217,2;65,96685478;8,566117741;211,6;11993,31084;-3011,814518;192;804,3923433;-212,9398818;186,8;0,123047276;-6,01E-06;202;108,4366271;-3,541439315;186,8;66,73522327;-1,78934234;181,6;7,966789554;-0,052089562;196,8;2802,927958;1086,204519;212,8;8244,367939;-967,2369469;203,2;1762,513254;-82,7856238;192,8;7673,673415;-944,5147631
217,42;75,71008536;11,03861712;211,76;11628,27783;-3039,547971;192,2;694,7182922;-165,9684051;186,98;0,088565071;-2,95E-06;202,2;91,98975414;-2,415777001;186,98;53,46994268;-1,157678812;181,76;6,580796863;-0,031215407;196,98;2887,163876;1110,194248;213,08;8081,114264;-975,8657456;203,52;1634,258628;-52,148032;193,08;7325,6096;-874,6554474
217,64;86,50081503;14,06552942;211,92;11253,82295;-3038,826351;192,4;596,81785;-127,551708;187,16;0,064610016;-1,40E-06;202,4;79,26062979;-1,583714335;187,16;42,62462484;-0,740411568;181,92;5,557391843;-0,017387656;197,16;2972,128628;1112,211117;213,36;7915,156264;-976,2737905;203,84;1520,621375;-24,6901553;193,36;6991,852847;-804,4451512
217,86;98,37387429;17,72156661;212,08;10871,78832;-3011,752271;192,6;509,9857315;-96,67758192;187,34;0,048560488;-5,96E-07;202,6;69,84184055;-0,949991466;187,34;33,80916009;-0,468156857;182,08;4,850811142;-0,00765219;197,34;3055,649033;1090,790657;213,64;7747,417033;-968,7354916;204,16;1420,643652;-0,128537242;193,64;6672,539215;-734,4044212
218,08;111,3544538;22,07714146;212,24;10484,00489;-2960,791722;192,8;433,4615084;-72,28114051;187,52;0,038593942;-1,19E-07;202,8;63,40422462;-0,437449531;187,52;26,68527663;-0,292673791;182,24;4,426992955;0,000155322;197,52;3135,655142;1045,102646;213,92;7578,800271;-953,6099102;204,48;1333,358323;21,78138979;193,92;6367,691417;-665,133085
218,3;125,4561534;27,19344089;212,4;10092,27583;-2888,675631;193;366,4498459;-53,31634818;187,7;0,03351908;2,83E-07;203;59,69108795;0,019392072;187,7;20,96223032;-0,180921336;182,4;4,262645322;0,007789369;197,7;3210,209025;975,073936;214,2;7410,183184;-931,329847;204,8;1257,797701;41,24176887;194,2;6077,22717;-597,2936795
218,52;140,6791352;33,11671076;212,56;9698,360886;-2798,303373;193,2;308,1393262;-38,80648443;187,88;0,032658299;8,12E-07;203,2;58,51234903;0,480027229;187,88;16,39229493;-0,11059739;182,56;4,344441418;0,016906396;197,88;3277,531064;881,4699976;214,48;7242,409799;-902,3904949;205,12;1193,001509;58,41148484;194,48;5800,968171;-531,5895312
218,74;157,0084307;39,87195583;212,72;9303,962143;-2692,65158;193,4;257,7193902;-27,87567019;188,06;0,035771746;1,72E-06;203,4;59,73866317;1,003109543;188,06;12,76623095;-0,066861385;182,72;4,668341027;0,029347137;198,06;3336,023264;765,9278081;214,76;7076,284756;-867,338013;205,44;1138,024054;73,40777057;194,76;5538,649555;-468,7391365
218,96;174,4124567;47,45635843;212,88;8910,711137;-2574,690917;193,6;214,3950723;-19,76463083;188,24;0,043016543;0,000003424;203,6;63,29554717;1,651211165;188,24;9,908875008;-0,039974173;182,88;5,23903038;0,047422936;198,24;3384,289128;630,9361202;215,04;6912,567642;-826,7583395;205,76;1091,940642;86,30993616;195,04;5289,9297;-409,4485653
219,18;192,8417942;55,83281665;213,04;8520,157599;-2447,312851;193,8;177,3993417;-13,8342851;188,42;0,054936561;0,000006637;203,8;69,15750092;2,495305443;188,42;7,674958461;-0,023630193;183,04;6,069466589;0,074236034;198,42;3421,149708;479,7629786;215,32;6751,967894;-781,2665195;206,08;1053,853235;97,16486016;195,32;5054,400244;-354,3835865
219,4;212,2282823;64,92408586;213,2;8133,75986;-2313,267734;194;146,002987;-9,560682632;188,6;0,072479743;1,27E-05;204;77,34210344;3,619023398;188,6;5,945232952;-0,013799617;183,2;7,18050788;0,114061469;198,6;3445,655512;316,3342681;215,6;6595,140328;-731,4967702;206,4;1022,895401;105,9938487;195,6;4831,596183;-304,1430997
219,62;232,4844763;74,60806547;213,36;7752,876992;-2175,114889;194,2;119,5220916;-6,524426488;188,78;0,097041229;2,38E-05;204,2;87,90404835;5,122659262;188,78;4,622954862;-0,007937772;183,36;8,600606663;0,172816555;198,78;3457,09404;145,0707527;215,88;6442,6813;-678,0934494;206,72;998,2365789;112,8004476;195,88;4621,005928;-259,2352688
219,84;253,5035112;84,71479444;213,52;7378,7627;-2035,184802;194,4;97,32323587;-4,397156488;188,96;0,130531617;4,43E-05;204,4;100,9290773;7,126814872;188,96;3,630758258;-0,004453425;183,52;10,36553921;0,258641911;198,96;3454,992822;-29,30583972;216,16;6295,125541;-621,7030378;207,04;979,0856963;117,5787828;196,16;4422,081209;-220,0575084
220,06;275,1594051;95,02569487;213,68;7012,560976;-1895,553007;194,6;78,82662686;-2,927052511;189,14;0,175470513;8,13E-05;204,6;116,5277702;9,775480334;189,14;2,907928074;-0,002355508;183,68;12,51814318;0,38261492;199,14;3439,117945;-201,9848958;216,44;6152,943666;-562,9671873;207,36;964,694184;120,3220095;196,44;4234,246713;-186,8811949
220,28;297,3078231;105,2755268;213,84;6655,303448;-1758,024857;194,8;63,50740621;-1,924727128;189,32;0,235106095;0,000147315;204,8;134,8291573;13,23825484;189,32;2,408071202;-0,00101991;183,84;15,10803267;0,559611276;199,32;3409,468162;-368,2831795;216,72;6016,540358;-502,5168374;207,68;954,3584183;121,0304679;196,72;4056,909352;-159,8416711
220,5;319,7873145;115,1573872;214;6307,908386;-1624,130072;195;50,89540934;-1,250366333;189,5;0,313561807;0,000263533;205;155,9741303;17,71132482;189,5;2,09717257;-3,44E-05;184;18,19125959;0,809321927;199,5;3366,264798;-523,8512602;217;5886,253232;-440,9673552;208;947,421629;119,7191723;197;3889,467074;-138,933812
220,72;342,4210177;124,3309057;214,16;5971,181243;-1495,12573;195,2;40,57366044;-0,802569586;189,68;0,416011443;0,000465537;205,2;180,1086474;23,41674686;189,68;1,952015552;0,000907922;184,16;21,82989054;1,157420263;199,68;3309,937765;-664,8571737;217,28;5762,352368;-378,9146153;208,32;943,2753055;116,4243087;197,28;3731,317125;-124,0131276
220,94;365,0188163;132,4335685;214,32;5645,816644;-1372,006275;195,4;32,17588151;-0,509040022;189,86;0,548883754;0,000812138;205,4;207,3767463;30,59954256;189,86;1,958940781;0,002089425;184,32;26,0914692;1,636857085;199,86;3241,108114;-788,1364631;217,56;5645,040481;-316,9319062;208,64;941,3601333;111,208467;197,56;3581,863697;-114,8021157
221,16;387,3799134;139,0948538;214,48;5332,401671;-1255,519077;195,6;25,38327717;-0,319073086;190,04;0,72009737;0,00139922;205,6;237,9134077;39,52211455;190,04;2,112913879;0,003837968;184,48;31,04833685;2,289238168;200,04;3160,567619;-891,3006047;217,84;5534,453722;-255,5675296;208,96;941,1664873;104,1644029;197,84;3440,524882;-110,9013484
221,38;409,2957774;143,9526114;214,64;5031,420308;-1146,184127;195,8;19,92083237;-0,197670319;190,22;0,9393262;0,002380923;205,8;271,8373331;50,45555079;190,22;2,41687043;0,006601712;184,64;36,77678667;3,16621131;200,22;3069,25596;-972,7991715;218,12;5430,66307;-195,3429465;209,28;942,2345086;95,41719575;198,12;3306,738895;-111,8045899
221,6;430,553399;146,6708799;214,8;4743,258897;-1044,316523;196;15,55333;-0,121045528;190,4;1,218294526;0,00400157;206;309,2437309;63,66750795;190,4;2,881305097;0,011040757;184,8;43,35603213;4,330757267;200,4;2968,236134;-1031,934604;218,4;5333,676276;-136,751324;209,6;944,1537892;85,12474675;198,4;3179,969517;-116,9171081
221,82;450,9387877;146,9581439;214,96;4468,212431;-950,0505726;196,2;12,08126341;-0,073274687;190,58;1,57109979;0,006642985;206,2;350,1972293;79,40656189;190,58;3,524070859;0,018149716;184,96;50,86697543;5,858243778;200,58;2858,668727;-1068,831839;218,68;5243,440331;-80,25633918;209,92;946,5626846;73,47663769;198,68;3059,71072;-125,5762568
222,04;470,2406263;144,5848984;215,12;4206,491527;-863,3644488;196,4;9,336785357;-0,043852879;190,76;2,014559539;0,010893447;206,4;394,7250577;97,88318236;190,76;4,370353455;0,029426816;185,12;59,39076882;7,837066665;200,76;2741,785711;-1084,367991;218,96;5159,844401;-26,29111406;210,24;949,1472788;60,69144585;198,96;2945,490473;-137,0733673
222,26;488,2539936;139,3993382;215,28;3958,229918;-784,1045459;196,6;7,179803968;-0,025949035;190,94;2,568577141;0,017646458;206,6;442,810657;119,2478226;190,94;5,45278523;0,047108125;185,28;69,00716926;10,3686707;200,94;2618,864395;-1080,069613;219,24;5082,723194;24,74282729;210,56;951,6400189;47,01267747;199,24;2836,873713;-150,6760034
222,48;504,7840616;131,3400326;215,44;3723,492301;-712,0088289;196,8;5,494306705;-0,01518316;191,12;3,256518806;0,028239713;206,8;494,3878952;143,5669935;191,12;6,811661385;0,074488908;185,44;79,79269595;13,5667204;201,12;2491,202136;-1057,986568;219,52;5011,860698;72,47666398;210,88;953,8180433;32,70353897;199,52;2733,46448;-165,6496849
222,7;519,6496742;120,4445806;215,6;3502,282378;-646,7286405;197;4,184967882;-0,00878533;191,3;4,105592067;0,044647091;207;549,3360702;170,7985877;191,3;8,495220195;0,116357821;185,6;91,81860943;17,55518292;201,3;2360,092365;-1020,552266;219,8;4946,994248;116,5755021;211,2;955,5012235;18,04080998;199,8;2634,90726;-181,2782794
222,92;532,6867119;106,85347;215,76;3294,550964;-587,8485846;197,2;3,174073251;-0,005027372;191,48;5,1472134;0,069738929;207,2;607,475883;200,768094;191,48;10,5599471;0,179572856;185,76;105,1487408;22,46509748;201,48;2226,802411;-970,4398921;220,08;4887,818864;156,7397455;211,52;956,549942;3,30811095;200,08;2540,887528;-196,8823812
223,14;543,7511559;90,80866312;215,92;3100,204005;-534,9042355;197,4;2,398777137;-0,002845299;191,66;6,417350063;0,107627904;207,4;668,5665571;233,1476507;191,66;13,07086075;0,273809907;185,92;119,8372096;28,42984401;201,66;2092,553521;-910,4234251;220,36;4833,991808;192,7066142;211,84;956,862632;-11,21112781;200,36;2451,131571;-211,835138
223,36;552,7217716;72,64678279;216,08;2919,110393;-487,3975415;197,6;1,808693423;-0,001592504;191,84;7,956818679;0,164119252;207,6;732,3042629;267,4400848;191,84;16,10173743;0,412514479;186,08;135,9260784;35,57879224;201,84;1958,50342;-843,2508945;220,64;4785,137309;224,251782;212,16;956,373104;-25,24069142;200,64;2365,405605;-225,5751418
223,58;559,5023411;52,78714608;216,24;2751,109457;-444,8098915;197,8;1,363811059;-0,00088098;192,02;9,811520705;0,247283944;207,8;798,3219822;302,9701205;192,02;19,73522876;0,614083028;186,24;153,4430009;44,02931273;202,02;1825,731612;-771,5355339;220,92;4740,851395;251,1910835;212,48;955,0476873;-38,51831299;200,92;2283,514265;-237,6161576
223,8;564,0233899;31,71525608;216,4;2596,018039;-406,6128907;198;1,032717256;-0,000480668;192,2;12,03259289;0,36817125;208;866,1909152;338,8847884;192,2;24,06282696;0,903291329;186,4;172,3989281;53,87726395;202,2;1695,227591;-697,6685797;221,2;4700,706791;273,3822194;212,8;952,8822167;-50,80185728;201,2;2205,298528;-247,5536187
224,02;566,243366;9,96268359;216,56;2453,637066;-372,27696;198,2;0,791106807;-0,000256564;192,38;14,67644926;0,541671818;208,2;935,4234943;374,1646963;192,38;29,18463172;1,312971389;186,56;192,7859431;65,18622709;202,38;1567,881988;-623,7555209;221,48;4664,257828;290,7263734;213,12;949,8988953;-61,87474039;201,48;2130,633126;-255,0679625
224,24;566,1492453;-11,91547631;216,72;2323,757534;-341,277922;198,4;0,620553432;-0,000129875;192,56;17,80469024;0,78753314;208,4;1005,478022;407,6472398;192,56;35,20887456;1,8859145;186,72;214,5752989;77,97593652;202,56;1444,480643;-551,5758271;221,76;4631,045311;303,1696449;213,44;946,1430681;-71,55041987;201,76;2059,423544;-259,9250054
224,46;563,7565565;-33,3642266;216,88;2206,165869;-313,1017754;198,6;0,507518297;-5,42E-05;192,74;21,48385467;1,13151507;208,6;1075,764903;438,0620505;192,74;42,25115872;2,676944867;186,88;237,7157352;92,2105325;202,74;1325,70148;-482,5646799;222,04;4600,601309;310,7041964;213,76;941,6799387;-79,67584348;202,04;1991,602664;-261,9736644
224,68;559,1088337;-53,85196503;217,04;2100,648596;-287,247888;198,8;0,44257144;-0,000000788;192,92;25,78499127;1,606653389;208,8;1145,65439;464,0780576;192,92;50,43337801;3,755065676;187,04;262,1321502;107,7874283;202,92;1212,114017;-417,8140791;222,32;4572,453814;313,3690169;214,08;936,591267;-86,13379941;202,32;1927,127138;-261,14141
224,9;552,2765201;-72,89209956;217,2;2006,9963;-263,2308567;199;0,419803328;5,09E-05;193,1;30,78302853;2,25457393;209;1214,485708;484,3605363;193,1;59,88228406;5,205528267;187,2;287,7246967;124,5277158;203,1;1104,18129;-358,0899205;222,6;4546,131242;311,2502068;214,4;930,9720808;-90,84416391;202,6;1865,973574;-257,4278939
225,12;543,3553654;-90,06177584;217,36;1925,006851;-240,5812955;199,2;0,436405869;0,000119983;193,28;36,55592538;3,126769013;209,2;1281,577379;497,6355261;193,28;70,72768069;7,131617618;187,36;314,3683683;142,1691111;203,28;1002,263906;-303,8612476;222,88;4521,166723;304,4807045;214,72;924,9274397;-93,76409005;202,88;1808,134598;-250,8972208
225,34;532,4643671;-105,0167436;217,52;1854,487885;-218,8458173;199,4;0,492404551;0,000230495;193,46;43,18358997;4,285713201;209,4;1346,238508;502,758122;193,46;83,10023471;9,655887833;187,52;341,9131292;160,3624447;203,46;906,6259412;-255,337817;223,16;4497,10217;293,2393869;215,04;918,5692837;-94,88722211;203,16;1753,614885;-241,6693372
225,56;519,7433233;-117,5016837;217,68;1795,258551;-197,5864757;199,6;0,590525779;0,000418196;193,64;50,74656011;5,805659128;209,6;1407,78078;498,7804631;193,64;97,12890582;12,92052595;187,68;370,1846294;178,6726179;203,64;817,442359;-212,5123393;223,44;4473,492072;277,7494979;215,36;912,0134011;-94,24205195;203,44;1702,427217;-229,9109905
225,78;505,3500682;-127,3556485;217,84;1747,150532;-176,3799254;199,8;0,736185712;0,000740332;193,82;59,3244464;7,772920008;209,8;1465,530855;485,0148593;193,82;112,9380128;17,08647927;187,84;398,9855314;196,5847643;203,82;734,8076154;-175,2041822;223,72;4449,907007;258,2763785;215,68;905,3765482;-91,88955582;203,72;1654,588639;-215,8266726
226;489,4574704;-134,5126038;218;1710,008359;-154,8165513;200;0,937588783;0,001289895;194;68,99414815;10,28541824;210;1518,842849;461,0874654;194;130,6439698;22,33096016;188;428,0974593;213,5160775;204;658,7451409;-143,1018812;224;4425,93685;235,1244964;216;898,7737488;-87,920262;204;1610,11677;-199,6499063
226,22;472,2502785;-138,9973748;218,16;1683,689058;-132,499797;200,2;1,205925546;0,002217278;194,18;79,82786148;13,45126506;210,2;1567,110569;426,9782647;194,18;150,351744;28,84295353;188,16;457,28356;228,8334038;204,18;589,2173774;-115,8024284;224,28;4401,19365;208,6337955;216,32;892,3158005;-82,45090214;204,28;1569,026336;-181,6351652
226,44;453,9218944;-140,9175704;218,32;1668,061163;-109,0459051;200,4;1,555660368;0,003763043;194,36;91,89090969;17,38614088;210,4;1609,779168;383,0438618;194,36;172,151103;36,81640572;188,32;486,2916495;241,8762721;204,36;526,1360796;-92,84592889;224,56;4375,314174;179,1754098;216,64;886,1070119;-75,62079308;204,56;1531,325954;-162,050647
226,66;434,6711586;-140,4522658;218,48;1663,00314;-84,08425245;200,6;2,004899813;0,006306924;194,54;105,2394365;22,20927553;210,6;1646,355909;330,0206506;194,54;196,1127385;46,44087759;188,48;514,8578966;251,9845732;204,54;469,3726119;-73,74479803;224,84;4347,962101;147,1468061;216,96;880,2431893;-67,58808243;204,84;1497,015228;-141,1720423
226,88;414,6992228;-137,8383567;218,64;1668,40128;-57,25843324;200,8;2,5758322;0,010440045;194,72;119,918013;28,03788812;210,8;1676,419739;269,0072525;194,72;222,2843676;57,88960386;188,64;542,7109772;258,5296498;204,72;418,7679984;-58,00716993;225,12;4318,829877;112,9664416;217,28;874,8098898;-58,52597309;205,12;1466,082178;-119,2773666
227,1;394,2065793;-133,355556;218,8;1684,147117;-28,22820581;201;3,295227911;0,017069595;194,9;135,9572199;34,98003912;211;1699,629407;201,4265842;194,9;250,68693;71,30511428;188,8;569,5766188;260,9471555;204,9;374,1425149;-45,15459381;225,4;4287,640202;77,06803701;217,6;869,8809518;-48,61901939;205,4;1438,501031;-96,64285667
227,32;373,3903103;-127,310987;218,96;1710,134421;3,327621097;201,2;4,1949884;0,027567957;195,08;153,3712733;43,12597451;211,2;1715,729926;128,969401;195,08;281,3110056;86,78283219;188,96;595,1824333;258,7697347;205,08;335,3046444;-34,73439462;225,68;4254,147185;39,89457902;217,92;865,5173098;-38,05956497;205,68;1414,230398;-73,53986987
227,54;352,4416062;-120,024243;219,12;1746,255851;37,70733222;201,4;5,312729809;0,043981397;195,26;172,1557717;52,53819694;211,4;1724,557188;53,5225284;195,26;314,1135898;104,3533571;189,12;619,2629321;251,6573949;205,26;302,0592485;-26,32727737;225,96;4218,137148;1,892176424;218,24;861,7660986;-27,04436931;205,96;1393,211843;-50,23267798
227,76;331,5435955;-111,8136548;219,28;1792,399329;75,18149577;201,6;6,692384504;0,069316717;195,44;192,2856447;63,24067499;211,6;1726,040637;-22,91388125;195,44;349,0153634;123,9644368;189,28;641,564602;239,4234287;205,44;274,2148375;-19,55086816;226,24;4179,429098;-36,49610299;218,56;858,6600441;-15,77144918;206,24;1375,368853;-26,97700741
227,98;310,8695125;-102,9843374;219,44;1848,444193;115,9872645;201,8;8,384800971;0,107927521;195,62;213,7133861;75,20778372;211,8;1720,20395;-98,31494537;195,62;385,8985923;145,4639113;189,44;661,8509196;222,0538986;205,62;251,5898519;-14,05992797;226,52;4137,874881;-74,83628519;218,88;856,2171355;-4,437144359;206,52;1360,606205;-4,019155428
228,2;290,5812224;-93,8184057;219,6;1914,257226;160,3219022;202;10,44831946;0,166024293;195,8;236,3676544;88,35374056;212;1707,163722;-170,720007;195,8;424,6057855;168,5851281;189,6;679,9071797;199,7190277;205,8;234,0178942;-9,543963257;226,8;4093,359029;-112,7093069;219,2;854,4405719;6,766596888;206,8;1348,80972;18,40449985
228,42;270,8281068;-84,56756286;219,76;1989,688618;208,3356968;202,2;12,94929765;0,252333855;195,98;260,1523182;102,5234387;212,2;1687,126231;-238,3165183;195,98;464,9392264;192,9364548;189,76;695,5450156;172,7753241;205,98;221,3518741;-5,722909728;227,08;4045,798317;-149,7164786;219,52;853,3189671;17,65472482;207,08;1339,8464;40,06777658
228,64;251,7463062;-75,44809176;219,92;2074,567938;260,1244677;202,4;15,96255793;0,378932862;196,16;284,9460166;117,4856639;212,4;1660,382407;-299,5139071;196,16;506,6614725;217,9965115;189,92;708,6064987;141,7578725;206,16;213,4670524;-2,341498489;227,36;3995,141052;-185,4844853;219,84;852,8268002;28,05140439;207,36;1333,564914;60,75492171
228,86;233,4583026;-66,63813315;220,08;2168,700189;315,721913;202,6;19,57172523;0,562275884;196,34;310,6022939;132,9296899;212,6;1627,301183;-353,0033329;196,34;549,4968961;243,1165889;190,08;718,9677132;107,3628979;206,34;210,2629861;0,837160334;227,64;3941,366115;-219,6698314;220,16;852,9250897;37,79215637;207,64;1329,796426;80,26094481
229,08;216,0728194;-58,27701482;220,24;2271,862026;375,0920772;202,8;23,86942306;0,824429952;196,52;336,9503542;148,466162;212,8;1588,321424;-397,8003765;196,52;593,1343093;267,5313983;190,24;726,5417186;70,42140044;206,52;211,6643976;4,038310198;227,92;3884,481771;-251,962651;220,48;853,5622719;46,72583533;207,92;1328,355719;98,39216995
229,3;199,6850064;-50,46631373;220,4;2383,798193;438,1222457;203;28,95729425;1,194513047;196,7;363,7964641;163,6329996;213;1543,942718;-433,2690072;196,7;637,2306836;290,3788143;190,4;731,2808268;31,86529886;206,7;217,6210016;7,482188757;228,2;3824,524287;-282,0898236;220,8;854,675258;54,71644916;208,2;1329,042607;114,9670869
229,52;184,3768731;-43,27228515;220,56;2504,218251;504,6165849;203,2;34,9458138;1,710312818;196,88;390,9260123;177,9067604;213,2;1494,715271;-459,1265323;196,88;681,4159394;310,7286451;190,56;733,1781435;-7,311933228;206,88;228,1063377;11,39021118;228,48;3761,556357;-309,8173525;221,12;856,1906453;61,64481645;208,48;1331,64358;129,8175459
229,74;170,2179281;-36,72927736;220,72;2632,793671;574,2908547;203,4;41,95386268;2,420033086;197,06;418,1062151;190,7195406;213,4;1441,229221;-475,4305226;197,06;725,2987464;327,6197443;190,72;732,2683399;-46,09776603;207,06;243,1156703;15,99035862;228,76;3695,665388;-334,9519857;221,44;858,0260565;67,41004859;208,76;1335,93366;142,7903003
229,96;157,2659806;-30,84376317;220,88;2769,155326;646,768509;203,6;50,10803531;3,384079497;197,24;445,0894339;201,4810515;213,6;1384,103655;-482,5498293;197,24;768,4732352;340,1040124;190,88;728,6276448;-83,5036639;207,24;262,6630249;21,52144918;229,04;3626,961645;-357,3420731;221,76;860,091578;71,93083481;209,04;1341,67843;153,7488672
230,18;145,5680593;-25,59865443;221,04;2912,891462;721,5784797;203,8;59,54165811;4,676753063;197,42;471,6170517;209,6050443;213,8;1323,975616;-481,1226874;197,42;810,5264895;347,2951022;191,04;722,3730658;-118,606095;207,42;286,7774421;28,23597553;229,32;3555,576298;-376,8776781;222,08;862,2912715;75,14650102;209,32;1348,63619;162,5756397
230,4;135,1614017;-20,95761647;221,2;3063,546169;798,154907;204;70,39350368;6,387673549;197,6;497,4238313;214,5388063;214;1261,489384;-472,0054726;197,6;851,0466544;348,4190177;191,2;713,6608689;-150,5830949;207,6;315,4985386;36,40119856;229,6;3481,65939;-393,4899737;222,4;864,5247302;77,01780838;209,6;1356,56021;169,1741593
230,62;126,0744724;-16,86915942;221,36;3220,61842;875,839031;204,2;82,80619352;8,622707713;197,78;522,2426629;215,7940561;214,2;1197,286274;-456,2159448;197,78;889,6314676;342,8633497;191,36;702,6843628;-178,7443406;207,78;348,8714758;46,29819742;229,88;3405,377746;-407,1499708;222,72;866,6886537;77,52745535;209,88;1365,201048;173,4714339
230,84;118,3279677;-13,27034766;221,52;3383,561682;953,8834042;204,4;96,92429198;11,50413567;197,96;545,8095892;212,9772746;214,4;1131,995184;-434,8747615;197,96;925,8970014;330,221688;191,52;689,671049;-202,5531958;207,96;386,9414431;58,21860112;230,16;3326,912849;-417,866641;223,04;868,6784153;76,68024805;210,16;1374,30888;175,4201735
231,06;111,9357714;-10,09003088;221,68;3551,784149;1031,458517;204,6;112,8921055;15,16975918;198,14;567,8689874;205,8173639;214,6;1066,224067;-409,1487339;198,14;959,486383;310,3298318;191,68;674,8792134;-221,6397816;208,14;429,7477726;72,45877304;230,44;3246,458705;-425,684502;223,36;870,3895988;74,50290826;210,44;1383,63582;175,0008095
231,28;106,905828;-7,251558593;221,84;3724,649595;1107,661853;204,8;130,8512132;19,7706466;198,32;588,1787727;194,1885454;214,8;1000,552491;-380,1987711;198,32;990,0782584;283,2908008;191,84;658,5940418;-235,8047642;208,32;477,3178103;89,31129349;230,72;3164,219721;-430,6807482;223,68;871,7194799;71,04349565;210,72;1392,938198;172,2231663
231,5;103,2409079;-4,674989393;222;3901,47887;1181,52932;205;150,937767;25,46722866;198,5;606,5154904;178,1266164;215;935,5253882;-349,1347855;198,5;1017,394759;249,4863132;192;641,1233495;-245,0141715;208,5;529,6606761;109,0536912;231;3080,408609;-432,9620101;224;872,5684343;66,37043143;211;1401,97875;167,1276613
231,72;100,9392431;-2,278847467;222,16;4081,552029;1252,048907;205,2;173,279612;32,42351561;198,68;622,679158;157,8370614;215,2;871,6480557;-316,9790919;198,68;1041,208741;209,5732985;192,16;622,7930174;-249,3861124;208,68;586,7610481;131,9345139;231,28;2995,244335;-432,6608301;224,32;872,8412524;60,57112248;211,28;1410,528716;159,785929
231,94;99,9950178;0,01849121;222,32;4264,111087;1318,176357;205,4;197,9932893;40,79930431;198,86;636,4977268;133,6940448;215,4;809,3824429;-284,6390807;198,86;1061,350082;164,4650815;192,32;603,942228;-249,1707291;208,86;648,5731163;158,1569989;231,56;2908,950135;-429,9319449;224,64;872,4483457;53,75019917;211,56;1418,369791;150,3007847
232,16;100,3987066;2,297680421;222,48;4448,363381;1378,852567;205,6;225,180993;50,740387;199,04;647,8310422;106,2299507;215,6;749,1447059;-252,8892553;199,04;1077,710847;115,2980068;192,48;584,9185891;-244,7250459;209,04;715,0148478;187,8608016;231,84;2821,751606;-424,9484592;224,96;871,3068311;46,02739396;211,84;1425,295931;138,8054701
232,38;102,1372572;4,637440801;222,64;4633,485517;1433,022346;205,8;254,9275615;62,36695846;199,22;656,5741922;76,11582553;215,8;691,303983;-222,362124;199,22;1090,249144;63,38538277;192,64;566,0732304;-236,4845663;209,22;785,962709;221,102452;232,12;2733,874893;-417,8979952;225,28;869,3414832;37,53510229;212,12;1431,114986;125,4621552
232,6;105,1941203;7,113640008;222,8;4818,627855;1479,654132;206;287,2975899;75,76063695;199,4;662,6601554;44,13376289;216;636,1823109;-193,5469757;199,4;1098,991565;10,16158561;192,8;547,7559505;-224,9335168;209,4;861,2469861;257,8354245;232,4;2645,544966;-408,9788932;225,6;866,485545;28,4156796;212,4;1435,650134;110,4596998
