X b3lyp631;Y b3lyp631;DY/DX b3lyp631;X b3lyp6311;Y b3lyp6311;DY/DX b3lyp6311;X b3lyp6311++;Y b3lyp6311++;DY/DX b3lyp6311++;X c-b631;Y c-b631;DY/DX c-b631;X c-b6311;Y c-b6311;DY/DX c-b6311;X c-b6311++;Y c-b6311++;DY/DX c-b6311++;X wb631;Y wb631;DY/DX wb631;X wb6311;Y wb6311;DY/DX wb6311;X wb6311++;Y wb6311++;DY/DX wb6311++;X b3lyp fit2;Y b3lyp fit2;DY/DX b3lyp fit2;X c-b fit2;Y c-b fit2;DY/DX c-b fit2;X wb fit2;Y wb fit2;DY/DX wb fit2
278,16;0,575587181;-0,000932257;261,28;143,1590415;-30,7130079;264,4;0,759100038;-0,000213723;232,84;180,6084387;-41,2617127;234,4;0,730637204;-0,001105729;235,96;22,28996651;-0,191116464;224,4;25,89957713;-0,88181265;217,52;142,5669385;-26,41544644;235,96;0,871734232;-0,001068469;275,04;10,71896613;-0,039563975;258,16;0,198573088;-0,000012318;258,16;0,015787878;-2,694E-07
278,44;0,476984504;-0,000638624;261,52;132,9744084;-27,29942573;264,6;0,641329886;-0,000151806;233,06;164,1523878;-35,01832453;234,6;0,601126696;-0,000746172;236,14;19,21055024;-0,142147416;224,6;22,14970957;-0,649448729;217,68;129,9344949;-22,326245;236,14;0,731298215;-0,000749573;275,36;9,743720896;-0,032688968;258,44;0,174384965;-0,000009448;258,44;0,013741531;-2,028E-07
278,72;0,394326035;-0,000435191;261,76;123,2171886;-24,10835007;264,8;0,54102819;-0,000107481;233,28;148,7023996;-29,47530274;234,8;0,493349224;-0,000500829;236,32;16,52360993;-0,105262573;224,8;18,88473089;-0,475038311;217,84;118,1512306;-18,76699151;236,32;0,612290676;-0,000523631;275,68;8,850780217;-0,026964627;258,72;0,15304315;-7,2363E-06;258,72;0,011952903;-1,525E-07
279;0,325215639;-0,000295024;262;113,9019206;-21,15513824;265;0,455740293;-7,59E-05;233,5;134,2637175;-24,60904704;235;0,403899077;-0,00033436;236,5;14,18433496;-0,07760953;225;16,05197186;-0,345105716;218;107,1924781;-15,68989448;236,5;0,511655466;-0,000364257;276;8,033884298;-0,022206799;259;0,134226164;-5,5345E-06;259;0,010390603;-1,145E-07
279,28;0,267583235;-0,000198974;262,24;105,0389151;-18,44787428;265,2;0,383333899;-5,34E-05;233,72;120,8307721;-20,38259332;235,2;0,329857985;-0,000222039;236,68;12,15223312;-0,056973632;225,2;13,6027961;-0,249022906;218,16;97,03017126;-13,04715173;236,68;0,426735262;-0,000252331;276,32;7,287178;-0,018259219;259,28;0,117647067;-0,000004227;259,28;0,009026913;-8,58E-08
279,56;0,219646644;-0,000133509;262,48;96,63446187;-15,9883315;265,4;0,321960378;-3,74E-05;233,94;108,388413;-16,74954304;235,4;0,268733991;-0,000146672;236,86;10,39083406;-0,041644925;225,4;11,49258011;-0,178489775;218,32;87,63344377;-10,79206501;236,86;0,355225775;-0,00017407;276,64;6,605192031;-0,014989577;259,56;0,103049967;-3,2239E-06;259,56;0,007837381;-6,43E-08
279,84;0,179876767;-8,91E-05;262,72;88,69107447;-13,77296902;265,6;0,270020139;-2,62E-05;234,16;96,9131649;-13,65755125;235,6;0,218406405;-9,64E-05;237,04;8,867394836;-0,030310351;225,6;9,680632861;-0,127085791;218,48;78,96919967;-8,879905859;237,04;0,295134174;-0,000119586;276,96;5,982824223;-0,01228609;259,84;0,090206872;-2,4555E-06;259,84;0,006800455;-0,000000048
280,12;0,146966044;-0,000059202;262,96;81,20776548;-11,79392101;265,8;0,226131735;-1,82E-05;234,38;86,3744818;-11,05130698;235,8;0,177076525;-6,30E-05;237,22;7,552610719;-0,021967051;225,8;8,130066239;-0,089890219;218,64;71,00265119;-7,268554368;237,22;0,24474153;-8,18E-05;277,28;5,415321006;-0,010054518;260,12;0,07891482;-1,8676E-06;260,12;0,005897153;-3,59E-08
280,4;0,11980003;-3,91E-05;263,2;74,18034493;-10,03994482;266;0,189104385;-1,27E-05;234,6;76,73597135;-8,874980135;236;0,143223775;-4,10E-05;237,4;6,420334409;-0,015853149;226;6,807627269;-0,063165707;218,8;63,69781944;-5,918936287;237,4;0,202569013;-0,000055749;277,6;4,898259173;-0,008215579;260,4;0,068993287;-1,4186E-06;260,4;0,005110768;-2,68E-08
280,68;0,097431941;-2,57E-05;263,44;67,60173472;-8,497302005;266,2;0,157913583;-8,78E-06;234,82;67,95657086;-7,074142733;236,2;0,11556688;-0,000026507;237,58;5,447305743;-0,011392872;226,2;5,683501695;-0,04409862;218,96;57,01799507;-4,795286167;237,58;0,167347618;-3,78E-05;277,92;4,427528006;-0,006702709;260,68;0,06028185;-1,0761E-06;260,68;0,004426611;-1,99E-08
280,96;0,079059992;-1,68E-05;263,68;61,46229221;-7,15055372;266,4;0,131679523;-0,00000606;235,04;59,99165639;-5,597197575;236,4;0,093029656;-1,71E-05;237,76;4,612893717;-0,008153341;226,4;4,731097598;-0,03058892;219,12;50,92615667;-3,865264664;237,76;0,13799115;-2,56E-05;278,24;3,999311823;-0,005460141;260,96;0,052638062;-8,152E-07;260,96;0,003831776;-1,48E-08
281,24;0,064007314;-1,10E-05;263,92;55,75013706;-5,983258652;266,6;0,109648051;-4,17E-06;235,26;52,79407168;-4,396364962;236,6;0,074711039;-1,09E-05;237,94;3,898852099;-0,005810764;226,6;3,926816622;-0,021082359;219,28;45,38534598;-3,099957503;237,94;0,113572212;-1,72E-05;278,56;3,610073017;-0,004441241;261,24;0,045935548;-6,167E-07;261,24;0,003314929;-0,000000011
281,52;0,051704253;-7,11E-06;264,16;50,4514755;-4,978568;266,8;0,091173903;-2,86E-06;235,48;46,31506704;-3,428288621;236,8;0,059858941;-6,96E-06;238,12;3,289089506;-0,004124172;226,8;3,249819252;-0,014438105;219,44;40,35899948;-2,473781855;238,12;0,093300947;-1,15E-05;278,88;3,25653562;-0,003607097;261,52;0,040062284;-4,659E-07;261,52;0,002866131;-8,2E-09
281,8;0,041672841;-0,000004583;264,4;45,55091736;-4,119716991;267;0,075705974;-1,96E-06;235,7;40,50514157;-2,654326473;237;0,047847551;-4,41E-06;238,3;2,769454453;-0,00291512;227;2,681789596;-0,009825547;219,6;35,81123703;-1,964323554;238,3;0,076506277;-7,71E-06;279,2;2,935669426;-0,002925296;261,8;0,034919046;-3,516E-07;261,8;0,002476664;-6,1E-09
282,08;0,033513243;-2,94E-06;264,64;41,03178149;-3,390416626;267,2;0,062774424;-1,34E-06;235,92;35,31478522;-2,040591493;237,2;0,038157713;-2,78E-06;238,48;2,327535597;-0,002052119;227,2;2,206704099;-0,006644744;219,76;31,70710847;-1,552125787;238,48;0,062619423;-0,000005126;279,52;2,644674715;-0,002368897;262,08;0,030418022;-2,649E-07;262,08;0,002138897;-4,5E-09
282,36;0,026891969;-1,88E-06;264,88;36,87638607;-2,775152494;267,4;0,051979405;-9,09E-07;236,14;30,69512012;-1,557804005;237,4;0,030360043;-1,75E-06;238,66;1,952477124;-0,00143875;227,4;1,810607717;-0,004465742;219,92;28,01280012;-1,220446928;238,66;0,051159458;-3,40E-06;279,84;2,38096758;-0,001915546;262,36;0,02648156;-1,994E-07;262,36;0,001846145;-3,3E-09
282,64;0,021531673;-1,19E-06;265,12;33,06632109;-2,259399659;267,6;0,042981229;-6,17E-07;236,36;26,59844272;-1,181010362;237,6;0,024100458;-1,09E-06;238,84;1,634809015;-0,00100465;227,6;1,481400272;-0,002982782;220,08;24,69580298;-0,955002188;238,84;0,041720699;-2,24E-06;280,16;2,142165893;-0,001546729;262,64;0,023041046;-1,499E-07;262,64;0,001592566;-2,4E-09
282,92;0,017202365;-7,56E-07;265,36;29,58270057;-1,829764003;267,8;0,03549182;-4,17E-07;236,58;22,9786705;-0,889215199;237,8;0,019087828;-6,78E-07;239,02;1,366291771;-0,000698716;227,8;1,208634944;-0,00198007;220,24;21,72504544;-0,743700889;239,02;0,033961734;-1,47E-06;280,48;1,926075892;-0,001247145;262,92;0,0200359;-1,125E-07;262,92;0,001373049;-1,8E-09
283,2;0,013713868;-4,76E-07;265,6;26,40639324;-1,47406098;268;0,029267296;-0,000000281;236,8;19,7916984;-0,664966139;238;0,015083476;-4,20E-07;239,2;1,139775019;-0,000484009;228;0,983330238;-0,001306437;220,4;19,07099287;-0,576388493;239,2;0,027595904;-9,65E-07;280,8;1,730679417;-0,001004168;263,2;0,017412679;-8,44E-08;263,2;0,001183135;-1,3E-09
283,48;0,010909361;-2,99E-07;265,84;23,5182304;-1,18134275;268,2;0,024101537;-1,89E-07;237,02;16,99567168;-0,493921611;238,2;0,011892288;-2,58E-07;239,38;0,94906934;-0,00033395;228,2;0,797796222;-0,000856769;220,56;16,70571729;-0,444600161;239,38;0,022383073;-6,29E-07;281,12;1,554121775;-0,000807397;263,48;0,015124269;-6,32E-08;263,48;0,001018928;-0,000000001
283,76;0,008659888;-1,86E-07;266,08;20,89919071;-0,941884213;268,4;0,019820638;-1,27E-07;237,24;14,55118234;-0,364424823;238,4;0,009355217;-1,58E-07;239,56;0,788830582;-0,000229507;228,4;0,645475356;-0,0005585;220,72;14,60293989;-0,341330545;239,56;0,018122535;-0,000000409;281,44;1,394700239;-0,000648284;263,76;0,013129169;-4,73E-08;263,76;0,000877033;-7E-10
284,04;0,006859697;-1,16E-07;266,32;18,53056182;-0,747137617;268,6;0,016278117;-8,46E-08;237,46;12,42139726;-0,267100166;238,6;0,007342975;-9,65E-08;239,74;0,65445586;-0,000157111;228,6;0,520797875;-0,000361897;220,88;12,73804954;-0,26082278;239,74;0,014646914;-2,65E-07;281,76;1,250853168;-0,000519812;264,04;0,011390849;-3,53E-08;264,04;0,00075449;-5E-10
284,32;0,005422297;-7,16E-08;266,56;16,39407923;-0,589664416;268,8;0,013350799;-5,64E-08;237,68;10,57212608;-0,194482639;238,8;0,005750761;-5,85E-08;239,92;0,541990445;-0,000107132;228,8;0,419051397;-0,000233113;221,04;11,08810021;-0,198378233;239,92;0,01181694;-1,71E-07;282,08;1,121149728;-0,000416231;264,32;0,009877179;-2,63E-08;264,32;0,00064872;-4E-10
284,6;0,004277139;-4,41E-08;266,8;14,47204319;-0,463051872;269;0,010935277;-3,75E-08;237,9;8,971837153;-0,140686224;239;0,004493853;-3,53E-08;240,1;0,448044709;-7,28E-05;229;0,336264174;-0,000149273;221,2;9,631790243;-0,150187463;240,1;0,009516985;-1,10E-07;282,4;1,004280216;-0,00033284;264,6;0,00855992;-1,96E-08;264,6;0,000557482;-3E-10
284,88;0,003366829;-0,000000027;267,04;12,74741459;-0,361820707;269,2;0,008944882;-2,48E-08;238,12;7,591629543;-0,101113549;239,2;0,003503951;-2,12E-08;240,28;0,369720317;-0,000049238;229,2;0,269101276;-9,50E-05;221,36;8,349426274;-0,113181978;240,28;0,007651261;-7,02E-08;282,72;0,899046956;-0,0002658;264,88;0,007414269;-1,46E-08;264,88;0,000478822;-2E-10
285,16;0,002644796;-1,65E-08;267,28;11,20389118;-0,281328928;269,4;0,007307093;-1,64E-08;238,34;6,405168782;-0,072206559;239,4;0,002726139;-1,27E-08;240,46;0,304544871;-3,32E-05;229,4;0,21477284;-6,01E-05;221,52;7,222874359;-0,084905798;240,46;0,006140583;-4,48E-08;283,04;0,80435575;-0,000211981;265,16;0,006418458;-1,09E-08;265,16;0,000411046;-2E-10
285,44;0,002073351;-0,00000001;267,52;9,825965563;-0,217675854;269,6;0,005961323;-1,08E-08;238,56;5,388593504;-0,051236024;239,6;0,002116382;-7,60E-09;240,64;0,250414242;-2,23E-05;229,6;0,170953489;-3,78E-05;221,68;6,235500867;-0,063405389;240,64;0,004919635;-2,85E-08;283,36;0,71920787;-0,000168837;265,44;0,005553398;-8,1E-09;265,44;0,00035268;-1E-10
285,72;0,001622067;-6,10E-09;267,76;8,598966408;-0,167609364;269,8;0,004857038;-7,10E-09;238,78;4,520399609;-0,036126606;239,8;0,001639461;-4,50E-09;240,82;0,205541849;-1,49E-05;229,8;0,135711956;-2,37E-05;221,84;5,372105324;-0,047136338;240,82;0,003934654;-0,000000018;283,68;0,64269257;-0,000134299;265,72;0,004802357;-0,000000006;265,72;0,000302446;-1E-10
286;0,001266443;-3,70E-09;268;7,509084608;-0,128438525;270;0,003952156;-4,70E-09;239;3,781307886;-0,025313542;240;0,001267286;-2,60E-09;241;0,168414201;-0,000009934;230;0,107449965;-1,47E-05;222;4,61884729;-0,034884959;241;0,003141479;-1,14E-08;284;0,573980081;-0,000106687;266;0,004150683;-4,4E-09;266;0,000259234;-1E-10
286,28;0,000986801;-2,20E-09;268,24;6,543386004;-0,097953023;270,2;0,003211686;-0,000000003;239,22;3,154120373;-0,017626795;240,2;0,000977506;-1,60E-09;241,18;0,137752051;-6,60E-06;230,2;0,084849429;-0,000009111;222,16;3,963169089;-0,025703068;241,18;0,002503915;-7,10E-09;284,32;0,512315091;-8,46443E-05;266,28;0,003585552;-3,3E-09;266,28;0,000222084;0
286,56;0,000767372;-1,30E-09;268,48;5,689812315;-0,074350176;270,4;0,002606582;-0,000000002;239,44;2,623570042;-0,012198564;240,4;0,000752386;-9,00E-10;241,36;0,112476564;-4,36E-06;230,4;0,066827078;-5,60E-06;222,32;3,393716038;-0,018854178;241,36;0,001992354;-4,50E-09;284,64;0,45701067;-6,70703E-05;266,56;0,003095748;-2,4E-09;266,56;0,000190162;0
286,84;0,000595553;-8,00E-10;268,72;4,937171901;-0,056169891;270,6;0,002112768;-1,30E-09;239,66;2,176167717;-0,008390326;240,6;0,000577888;-5,00E-10;241,54;0,091679931;-2,87E-06;230,6;0,052495649;-3,43E-06;222,48;2,900255589;-0,013769475;241,54;0,001582626;-2,80E-09;284,96;0,407442621;-5,30781E-05;266,84;0,00267147;-1,8E-09;266,84;0,000162747;0
287,12;0,000461295;-5,00E-10;268,96;4,275121904;-0,042237487;270,8;0,001710318;-8,00E-10;239,88;1,800049505;-0,005735923;240,8;0,000442928;-3,00E-10;241,72;0,074599932;-1,89E-06;230,8;0,041130861;-2,08E-06;222,64;2,473596581;-0,010012108;241,72;0,001255043;-1,70E-09;285,28;0,363044237;-4,19525E-05;267,12;0,002304156;-1,3E-09;267,12;0,000139216;0
287,4;0,000356605;-3,00E-10;269,2;3,694143237;-0,031614088;271;0,001382769;-5,00E-10;240,1;1,484827375;-0,003897637;241;0,000338777;-2,00E-10;241,9;0,060597979;-1,23E-06;231;0,032143432;-0,000001261;222,8;2,105509666;-0,007248413;241,9;0,000993599;-1,10E-09;285,6;0,323301445;-3,31179E-05;267,4;0,001986333;-0,000000001;267,4;0,000119028;0
287,68;0,000275138;-2,00E-10;269,44;3,185509792;-0,023554086;271,2;0,001116536;-3,00E-10;240,32;1,221445007;-0,002632642;241,2;0,000258578;-1,00E-10;242,08;0,049140211;-8,05E-07;231,2;0,025055493;-7,59E-07;222,96;1,78864972;-0,00522493;242,08;0,000785307;-7,00E-10;285,92;0,287748302;-2,61116E-05;267,68;0,001711484;-7E-10;267,68;0,000101719;0
287,96;0,000211872;-1,00E-10;269,68;2,741253132;-0,017469058;271,4;0,000900427;-2,00E-10;240,54;1,002040498;-0,001767638;241,4;0,000196957;-1,00E-10;242,26;0,039781272;-5,23E-07;231,4;0,019480771;-4,54E-07;223,12;1,516480944;-0,003750151;242,26;0,000619651;-4,00E-10;286,24;0,255962843;-2,05626E-05;267,96;0,001473926;-5E-10;267,96;8,68842E-05;0
288,24;0,000162841;-1,00E-10;269,92;2,354123817;-0,012897477;271,6;0,000725238;-1,00E-10;240,76;0,819817076;-0,001179843;241,6;0,000149712;0;242,44;0,032150421;-3,38E-07;231,6;0,015108038;-0,00000027;223,28;1,283205186;-0,002680146;242,44;0,000488133;-2,00E-10;286,56;0,227563237;-1,61732E-05;268,24;0,001268711;-4E-10;268,24;7,41778E-05;0
288,52;0,000124918;0;270,16;2,017550379;-0,009479517;271,8;0,000583406;-1,00E-10;240,98;0,668922594;-0,000782894;241,8;0,000113568;0;242,62;0,025939678;-0,000000218;231,8;0,01168732;-1,60E-07;223,44;1,08369388;-0,001907304;242,62;0,000383897;-2,00E-10;286,88;0,20220425;-1,27056E-05;268,52;0,00109153;-3E-10;268,52;6,32996E-05;0
288,8;9,56E-05;0;270,4;1,72559688;-0,006936299;272;0,00046873;-1,00E-10;241,2;0,544338233;-0,000516471;242;8,60E-05;0;242,8;0,02089373;-0,00000014;232;0,009018469;-9,41E-08;223,6;0,913423877;-0,001351585;242,8;0,000301427;-1,00E-10;287,2;0,179573984;-9,9697E-06;268,8;0,000938634;-2E-10;268,8;5,39912E-05;0
289,08;7,31E-05;0;270,64;1,472919811;-0,005052929;272,2;0,00037613;0;241,42;0,441776587;-0,000338745;242,2;6,50E-05;0;242,98;0,016801358;-8,96E-08;232,2;0,006941733;-5,51E-08;223,76;0,768417358;-0,000953759;242,98;0,000236288;-1,00E-10;287,52;0,159390879;-7,8137E-06;269,08;0,000806763;-2E-10;269,08;4,60302E-05;0
289,36;5,58E-05;0;270,88;1,254725038;-0,003664763;272,4;0,000301453;0;241,64;0,357589047;-0,000220902;242,4;4,90E-05;0;243,16;0,013488179;-5,72E-08;232,4;0,005329989;-3,21E-08;223,92;0,6451859;-0,000670219;243,16;0,000184927;0;287,84;0,14140096;-6,1168E-06;269,36;0,000693086;-1E-10;269,36;3,92249E-05;0
289,64;4,25E-05;0;271,12;1,066725348;-0,002646362;272,6;0,000241307;0;241,86;0,28868227;-0,000143233;242,6;3,69E-05;0;243,34;0,010810512;-3,63E-08;232,6;0,004082385;-1,86E-08;224,08;0,540678714;-0,000469015;243,34;0,000144496;0;288,16;0,125375309;-4,7829E-06;269,64;0,000595142;-1E-10;269,64;3,34104E-05;0
289,92;3,23E-05;0;271,36;0,905099074;-0,001902683;272,8;0,000192927;0;242,08;0,23244334;-9,23E-05;242,8;2,77E-05;0;243,52;0,008650212;-0,000000023;232,8;0,003119156;-1,07E-08;224,24;0,452235005;-0,000326857;243,52;0,000112725;0;288,48;0,11110775;-3,7356E-06;269,92;0,000510798;-1E-10;269,92;2,84449E-05;0
290,2;2,45E-05;0;271,6;0,766450171;-0,001362104;273;0,00015406;0;242,3;0,186673149;-5,92E-05;243;0,000020742;0;243,7;0,006910321;-1,45E-08;233;0,002377396;-6,10E-09;224,4;0,377540334;-0,000226851;243,7;8,78E-05;0;288,8;0,098412724;-2,9143E-06;270,2;0,000438201;0;270,2;2,42064E-05;0
290,48;0,000018532;0;271,84;0,647770031;-0,000970942;273,2;0,000122875;0;242,52;0,149527468;-3,77E-05;243,2;1,55E-05;0;243,88;0,005511427;-9,10E-09;233,2;0,001807645;-3,50E-09;224,56;0,314586857;-0,0001568;243,88;6,83E-05;0;289,12;0,087123358;-2,2711E-06;270,48;0,000375747;0;270,48;2,05902E-05;0
290,76;1,40E-05;0;272,08;0,546401268;-0,000689174;273,4;9,79E-05;0;242,74;0,119465105;-0,000023929;243,4;1,16E-05;0;244,06;0,004388619;-5,70E-09;233,4;0,001371128;-0,000000002;224,72;0,261637251;-0,00010794;244,06;5,30E-05;0;289,44;0,077089686;-1,7678E-06;270,76;0,000322046;0;270,76;1,75065E-05;0
291,04;1,06E-05;0;272,32;0,460003616;-0,000487112;273,6;7,79E-05;0;242,96;0,09520257;-0,000015087;243,6;8,63E-06;0;244,24;0,003488936;-3,60E-09;233,6;0,001037534;-1,10E-09;224,88;0,217192135;-7,40E-05;244,24;4,11E-05;0;289,76;0,068177037;-1,3745E-06;271,04;0,000275893;0;271,04;1,48781E-05;0
291,32;7,96E-06;0;272,56;0,386522027;-0,000342851;273,8;0,000061898;0;243,18;0,07567463;-9,46E-06;243,8;6,42E-06;0;244,42;0,002769254;-2,20E-09;233,8;0,000783234;-6,00E-10;225,04;0,179960768;-5,05E-05;244,42;3,18E-05;0;290,08;0,060264558;-1,0676E-06;271,32;0,000236247;0;271,32;1,26388E-05;0
291,6;5,98E-06;0;272,8;0,324157026;-0,000240309;274;4,91E-05;0;243,4;0,060000166;-5,90E-06;244;4,76E-06;0;244,6;0,002194526;-1,40E-09;234;0,000589863;-4,00E-10;225,2;0,148834807;-3,44E-05;244,6;2,46E-05;0;290,4;0,053243878;-8,283E-07;271,6;0,000202208;0;271,6;1,07319E-05;0
291,88;4,49E-06;0;273,04;0,271337318;-0,00016774;274,2;3,90E-05;0;243,62;0,047452768;-3,66E-06;244,2;3,53E-06;0;244,78;0,001736321;-9,00E-10;234,2;0,000443188;-2,00E-10;225,36;0,122864888;-2,33E-05;244,78;1,90E-05;0;290,72;0,047017879;-6,419E-07;271,88;0,000172995;0;271,88;9,1088E-06;0
292,16;3,36E-06;0;273,28;0,226694614;-0,000116605;274,4;3,09E-05;0;243,84;0,037435531;-2,26E-06;244,4;2,61E-06;0;244,96;0,001371622;-5,00E-10;234,4;0,000332206;-1,00E-10;225,52;0,101239815;-1,57E-05;244,96;1,46E-05;0;291,04;0,041499594;-0,000000497;272,16;0,000147938;0;272,16;7,7279E-06;0
292,44;2,52E-06;0;273,52;0,189040617;-8,07E-05;274,6;0,000024404;0;244,06;0,029459555;-1,39E-06;244,6;1,93E-06;0;245,14;0,001081824;-3,00E-10;234,6;0,000248436;-1,00E-10;225,68;0,083268132;-1,06E-05;245,14;1,12E-05;0;291,36;0,036611196;-3,843E-07;272,44;0,000126454;0;272,44;6,5536E-06;0
292,72;1,88E-06;0;273,76;0,157346085;-0,000055662;274,8;1,93E-05;0;244,28;0,023125676;-8,46E-07;244,8;1,42E-06;0;245,32;0,000851924;-2,00E-10;234,8;0,00018536;0;225,84;0,068361858;-7,07E-06;245,32;8,63E-06;0;291,68;0,032283084;-2,969E-07;272,72;0,000108043;0;272,72;5,5554E-06;0
293;0,0000014;0;274;0,130721873;-3,82E-05;275;0,000015217;0;244,5;0,018109024;-5,13E-07;245;0,000001043;0;245,5;0,000669838;-1,00E-10;235;0,00013798;0;226;0,056022189;-4,71E-06;245,5;6,62E-06;0;292;0,028453055;-2,292E-07;273;9,22733E-05;0;273;4,7073E-06;0
293,28;1,04E-06;0;274,24;0,108401849;-2,61E-05;275,2;1,20E-05;0;244,72;0,014146021;-3,10E-07;245,2;7,65E-07;0;245,68;0,000525856;-1,00E-10;235,2;0,000102476;0;226,16;0,045826962;-3,13E-06;245,68;5,07E-06;0;292,32;0,025065556;-1,767E-07;273,28;7,87713E-05;0;273,28;0,000003987;0
293,56;7,74E-07;0;274,48;0,089727545;-1,78E-05;275,4;9,45E-06;0;244,94;0,011023472;-1,86E-07;245,4;5,61E-07;0;245,86;0,000412187;0;235,4;7,59E-05;0;226,32;0,037419712;-2,07E-06;245,86;3,88E-06;0;292,64;0,022071003;-1,361E-07;273,56;6,72165E-05;0;273,56;3,3755E-06;0
293,84;5,74E-07;0;274,72;0,074134457;-1,21E-05;275,6;7,43E-06;0;245,16;0,008569462;-1,11E-07;245,6;0,00000041;0;246,04;0,000322595;0;235,6;5,61E-05;0;226,48;0,030500134;-1,37E-06;246,04;2,96E-06;0;292,96;0,019425169;-1,047E-07;273,84;5,73325E-05;0;273,84;2,8567E-06;0
294,12;4,25E-07;0;274,96;0,061139823;-8,17E-06;275,8;0,000005836;0;245,38;0,00664578;-6,62E-08;245,8;2,99E-07;0;246,22;0,000252092;0;235,8;0,000041412;0;226,64;0,024815816;-8,97E-07;246,22;2,26E-06;0;293,28;0,017088631;-8,05E-08;274,12;4,88815E-05;0;274,12;2,4167E-06;0
294,4;3,14E-07;0;275,2;0,050331803;-5,50E-06;276;4,58E-06;0;245,6;0,00514164;-3,92E-08;246;0,000000218;0;246,4;0,000196699;0;236;3,05E-05;0;226,8;0,020155074;-5,86E-07;246,4;1,72E-06;0;293,6;0,015026269;-6,18E-08;274,4;0,000041659;0;274,4;2,0436E-06;0
294,68;2,32E-07;0;275,44;0,041359905;-3,69E-06;276,2;3,59E-06;0;245,82;0,003968505;-2,31E-08;246,2;1,59E-07;0;246,58;0,000153246;0;236,2;2,24E-05;0;226,96;0,016340781;-3,82E-07;246,58;1,30E-06;0;293,92;0,013206818;-4,74E-08;274,68;3,54891E-05;0;274,68;1,7274E-06;0
294,96;1,71E-07;0;275,68;0,033926555;-2,46E-06;276,4;2,81E-06;0;246,04;0,003055819;-1,35E-08;246,4;1,15E-07;0;246,76;0,000119213;0;236,4;1,64E-05;0;227,12;0,01322505;-2,48E-07;246,76;9,90E-07;0;294,24;0,011602459;-3,63E-08;274,96;3,02208E-05;0;274,96;1,4596E-06;0
295,24;1,26E-07;0;275,92;0,027779703;-1,64E-06;276,6;2,20E-06;0;246,26;0,002347523;-7,90E-09;246,6;8,34E-08;0;246,94;9,26E-05;0;236,6;1,20E-05;0;227,28;0,010684677;-1,60E-07;246,94;7,50E-07;0;294,56;0,010188455;-2,78E-08;275,24;2,57241E-05;0;275,24;1,2329E-06;0
295,52;9,21E-08;0;276,16;0,022706357;-1,09E-06;276,8;1,72E-06;0;246,48;0,001799201;-4,60E-09;246,8;6,03E-08;0;247,12;7,18E-05;0;236,8;8,75E-06;0;227,44;0,008617246;-1,03E-07;247,12;5,68E-07;0;294,88;0,008942826;-2,13E-08;275,52;2,18878E-05;0;275,52;1,0409E-06;0
295,8;6,75E-08;0;276,4;0,018526941;-7,18E-07;277;1,34E-06;0;246,7;0,00137576;-2,60E-09;247;4,35E-08;0;247,3;5,56E-05;0;237;6,37E-06;0;227,6;0,006937806;-6,64E-08;247,3;4,29E-07;0;295,2;0,007846048;-1,63E-08;275,8;1,86162E-05;0;275,8;8,785E-07;0
296,08;4,94E-08;0;276,64;0,0150904;-4,73E-07;277,2;1,04E-06;0;246,92;0,001049556;-1,50E-09;247,2;3,14E-08;0;247,48;4,30E-05;0;237,2;4,63E-06;0;227,76;0,005576039;-4,24E-08;247,48;3,24E-07;0;295,52;0,006880795;-1,24E-08;276,08;1,58274E-05;0;276,08;7,412E-07;0
296,36;3,61E-08;0;276,88;0,012269953;-3,10E-07;277,4;8,14E-07;0;247,14;0,000798865;-9,00E-10;247,4;2,26E-08;0;247,66;3,32E-05;0;237,4;3,35E-06;0;227,92;0,004473864;-2,71E-08;247,66;2,44E-07;0;295,84;0,006031693;-9,5E-09;276,36;1,34511E-05;0;276,36;6,251E-07;0
296,64;2,64E-08;0;277,12;0,00995943;-2,02E-07;277,6;6,33E-07;0;247,36;0,00060667;-5,00E-10;247,6;1,62E-08;0;247,84;2,56E-05;0;237,6;0,000002425;0;228,08;0,003583411;-1,72E-08;247,84;1,84E-07;0;296,16;0,005285116;-7,2E-09;276,64;1,14272E-05;0;276,64;0,000000527;0
296,92;1,92E-08;0;277,36;0,008070116;-1,32E-07;277,8;4,92E-07;0;247,58;0,000459673;-3,00E-10;247,8;1,16E-08;0;248,02;0,000019718;0;237,8;1,75E-06;0;228,24;0,002865304;-1,09E-08;248,02;1,38E-07;0;296,48;0,004628988;-5,5E-09;276,92;9,7041E-06;0;276,92;4,441E-07;0
297,2;0,000000014;0;277,6;0,006528044;-8,54E-08;278;3,82E-07;0;247,8;0,00034751;-2,00E-10;248;8,30E-09;0;248,2;1,52E-05;0;238;1,26E-06;0;228,4;0,002287223;-6,80E-09;248,2;1,04E-07;0;296,8;0,004052616;-4,2E-09;277,2;8,2377E-06;0;277,2;3,741E-07;0
297,48;1,01E-08;0;277,84;0,005271675;-5,51E-08;278,2;0,000000296;0;248,02;0,000262129;-1,00E-10;248,2;5,90E-09;0;248,38;1,16E-05;0;238,2;9,06E-07;0;228,56;0,001822692;-4,30E-09;248,38;7,75E-08;0;297,12;0,003546535;-3,2E-09;277,48;6,9903E-06;0;277,48;3,151E-07;0
