X MnCl2wH2O,Y MnCl2wH2O,X MnCl+,Y MnCl+,X MnCl3-,Y MnCl3-,X MnClH2O,Y MnClH2O,X MnCl2,Y MnCl2,X MnH2O,Y MnH2O,X MnCl2wH2O fit2,Y MnCl2wH2O fit2,X MnCl+ fit2,Y MnCl+ fit2,X MnCl3- fit2,Y MnCl3- fit2,X MnClH2O fit2,Y MnClH2O fit2,X MnCl2 fit2,Y MnCl2 fit2,X MnH2O fit2,Y MnH2O fit2
179.76,2.2749916971105948e-28,157.08,0.0,190.98,1.57588840916639e-28,174.64,1.5260710727333113e-25,190.98,1.9926934573231485e-27,152.2,1.1108360013284624e-22,157.08,0.0,141.96,0.0,177.36,5.181002989040187e-27,159.52,7.223513782796414e-29,159.52,0.0,137.08,8.30288940551312e-31
179.92,3.686482896047825e-28,157.36,0.0,191.16,2.607107273331119e-28,174.88,2.9083361009631355e-25,191.16,3.055463301228828e-27,152.4,1.9999571903022252e-22,157.36,0.0,142.32,0.0,177.64,7.90435071404849e-27,159.84,1.3450680836931253e-28,159.84,0.0,137.36,1.826635669212886e-30
180.08,5.961474593158419e-28,157.64,0.0,191.34,4.300896712055795e-28,175.12,5.459332447691797e-25,191.34,4.649618067087346e-27,152.6,3.5420670375290605e-22,157.64,0.0,142.68,0.0,177.92,1.1972766522749917e-26,160.16,2.475921620724012e-28,160.16,0.0,137.64,4.15144470275656e-30
180.24,9.548322816340087e-28,157.92,0.0,191.52,7.040850215875125e-28,175.36,1.009902025905015e-24,191.52,7.0242444370641e-27,152.8,6.171885453337763e-22,157.92,0.0,143.04,0.0,178.2,1.8100298904018598e-26,160.48,4.510129525074727e-28,160.48,0.0,137.92,9.133178346064431e-30
180.4,1.522749916971106e-27,158.2,0.0,191.7,1.1457987379608103e-27,175.6,1.8412653603454003e-24,191.7,1.0544669545001662e-26,153.0,1.058187597143806e-21,158.2,0.0,143.4,0.0,178.48,2.7067419461972764e-26,160.8,8.128528727997344e-28,160.8,0.0,138.2,1.9926934573231486e-29
180.56,2.4078379275988046e-27,158.48,0.0,191.88,1.859847226834939e-27,175.84,3.3090451677183656e-24,191.88,1.5742278312852876e-26,153.2,1.7854552789770846e-21,158.48,0.0,143.76,0.0,178.76,4.035370308867486e-26,161.12,1.4496844902025908e-27,161.12,0.0,138.48,4.317502490866822e-29
180.72,3.802723347725009e-27,158.76,0.0,192.06,2.9890401859847228e-27,176.08,5.8625954832281636e-24,192.06,2.3414148123546995e-26,153.4,2.9650607622052474e-21,158.76,0.0,144.12,0.0,179.04,5.994686150780472e-26,161.44,2.5592826303553637e-27,161.44,0.0,138.76,9.182995682497509e-29
180.88,5.961474593158419e-27,159.04,0.0,192.24,4.76585851876453e-27,176.32,1.0240685818664895e-23,192.24,3.4540019926934577e-26,153.6,4.84699282962471e-21,159.04,0.0,144.48,0.0,179.32,8.834274327465958e-26,161.76,4.472600464961807e-27,161.76,0.0,139.04,1.9279309199601463e-28
181.04,9.26602457655264e-27,159.32,0.0,192.42,7.577216871471273e-27,176.56,1.7638892394553303e-23,192.42,5.0624377283294586e-26,153.8,7.800459814015277e-21,159.32,0.0,144.84,0.0,179.6,1.2969113251411493e-25,162.08,7.738126868150117e-27,162.08,0.0,139.32,3.988708070408502e-28
181.2,1.4363998671537695e-26,159.6,0.0,192.6,1.1972766522749917e-26,176.8,2.996178678180007e-23,192.6,7.389571570906676e-26,154.0,1.2360357000996347e-20,159.6,0.0,145.2,0.0,179.88,1.895450016605779e-25,162.4,1.3255064762537363e-26,162.4,0.0,139.6,8.140152773165061e-28
181.36,2.2085685818664895e-26,159.88,0.0,192.78,1.876453005645965e-26,177.04,5.019600132846231e-23,192.78,1.071604118233145e-25,154.2,1.9286694785785455e-20,159.88,0.0,145.56,0.0,180.16,2.754915310528064e-25,162.72,2.2483560278977088e-26,162.72,0.0,139.88,1.6388243108601793e-27
181.52,3.387578877449353e-26,160.16,0.0,192.96,2.939222849551644e-26,177.28,8.295192128860844e-23,192.96,1.5459980073065428e-25,154.4,2.9638257107273337e-20,160.16,0.0,145.92,0.0,180.44,3.9839754234473597e-25,163.04,3.776785121222186e-26,163.04,0.0,140.16,3.255396878113583e-27
181.68,5.144470275655928e-26,160.44,0.0,193.14,4.566589173032216e-26,177.52,1.352354317502491e-22,193.14,2.2173198272999007e-25,154.6,4.486077299900366e-20,160.44,0.0,146.28,0.0,180.72,5.732646961142478e-25,163.36,6.283510461640651e-26,163.36,0.0,140.44,6.3804383925606104e-27
181.84,7.788110262371307e-26,160.72,0.0,193.32,7.057455994686152e-26,177.76,2.1752647791431415e-22,193.32,3.1626369976751914e-25,154.8,6.688833571903022e-20,160.72,0.0,146.64,0.0,181.0,8.208103620059782e-25,163.68,1.0355031550979741e-25,163.68,0.0,140.72,1.234108269677848e-26
182.0,1.1707074061773498e-25,161.0,0.0,193.5,1.0826967784789106e-25,178.0,3.4525682331451348e-22,193.5,4.485818664895384e-25,155.0,9.825463422451014e-20,161.0,0.0,147.0,0.0,181.28,1.169493523746264e-24,164.0,1.6905014945200931e-25,164.0,0.0,141.0,2.3560112919295916e-26
182.16,1.7509299236134174e-25,161.28,0.0,193.68,1.6539355695782133e-25,178.24,5.407941082696779e-22,193.68,6.327233477250084e-25,155.2,1.4220778809365662e-19,161.28,0.0,147.36,0.0,181.56,1.6582049153105283e-24,164.32,2.7342411159083363e-25,164.32,0.0,141.28,4.4399867153769515e-26
182.32,2.604151444702757e-25,161.56,0.0,193.86,2.512072401195616e-25,178.48,8.360502142145467e-22,193.86,8.87522417801395e-25,155.4,2.028193184988376e-19,161.56,0.0,147.72,0.0,181.84,2.3398189970109598e-24,164.64,4.381866489538359e-25,164.64,0.0,141.56,8.260909996678845e-26
182.48,3.851477914314182e-25,161.84,0.0,194.04,3.7938226502822984e-25,178.72,1.2758361989372302e-21,194.04,1.23808701428097e-24,155.6,2.850742979076719e-19,161.84,0.0,148.08,0.0,182.12,3.2858468947193625e-24,164.96,6.9587346396546e-25,164.96,0.0,141.84,1.5176602457655266e-25
182.64,5.66456326801727e-25,162.12,1.660577881102624e-31,194.22,5.697924277648623e-25,178.96,1.922079375622717e-21,194.22,1.7176785121222188e-24,155.8,3.9492640484888744e-19,162.12,0.0,148.44,0.0,182.4,4.592517436067752e-24,165.28,1.09519594818997e-24,165.28,0.0,142.12,2.7534706077715044e-25
182.8,8.285071404848888e-25,162.4,6.642311524410496e-31,194.4,8.510710727333112e-25,179.2,2.8589963633344405e-21,194.4,2.3700846894719365e-24,156.0,5.392989956824975e-19,162.4,1.660577881102624e-31,148.8,0.0,182.68,6.388664895383594e-24,165.6,1.708385918299568e-24,165.6,0.0,142.4,4.9340418465626045e-25
182.96,1.2051162404516773e-24,162.68,2.158751245433411e-30,194.58,1.2642610428429094e-24,179.44,4.199274269345733e-21,194.58,3.2525921620724016e-24,156.2,7.26012050979741e-19,162.68,1.660577881102624e-31,149.16,0.0,182.96,8.845911657256726e-24,165.92,2.6415343739621392e-24,165.92,0.0,142.68,8.733759548322818e-25
183.12,1.7433178346064432e-24,162.96,6.3101959481899704e-30,194.76,1.8678512122218533e-24,179.68,6.091246869810695e-21,194.76,4.439676187313185e-24,156.4,9.636156100963135e-19,162.96,3.321155762205248e-31,149.52,1.660577881102624e-31,183.24,1.2191727000996347e-23,166.24,4.0489737628694784e-24,166.24,0.0,142.96,1.5273214878777816e-24
183.28,2.5081401527731653e-24,163.24,1.8764530056459648e-29,194.94,2.744709398870807e-24,179.92,8.726961117568915e-21,194.94,6.027557289936899e-24,156.6,1.2611136936233811e-18,163.24,6.642311524410496e-31,149.88,1.660577881102624e-31,183.52,1.67261076054467e-23,166.56,6.153091996014614e-24,166.56,0.0,143.24,2.639046828296247e-24
183.44,3.588948854201262e-24,163.52,5.396878113583527e-29,195.12,4.011545998007307e-24,180.16,1.2350911135835272e-20,195.12,8.139764197940885e-24,156.8,1.6275691180670876e-18,163.52,1.1624045167718366e-30,150.24,6.642311524410496e-31,183.8,2.2842749916971107e-23,166.88,9.271360013284623e-24,166.88,0.0,143.52,4.506165725672534e-24
183.6,5.107813018930589e-24,163.8,1.5078047160411827e-28,195.3,5.831788442377948e-24,180.4,1.7269075390235804e-20,195.3,1.093389903686483e-23,157.0,2.0715891198937233e-18,163.8,1.9926934573231486e-30,150.6,1.3284623048820992e-30,184.08,3.105577050813683e-23,167.2,1.3852746595815344e-23,167.2,0.0,143.8,7.604403852540685e-24
183.76,7.230489870474927e-24,164.08,4.10162736632348e-28,195.48,8.432949186316839e-24,180.64,2.3857734872135504e-20,195.48,1.460975589505148e-23,157.2,2.600703972102292e-18,164.08,3.321155762205248e-30,150.96,3.1550979740949852e-30,184.36,4.203326635669213e-23,167.52,2.0526335104616407e-23,167.52,0.0,144.08,1.2684559946861508e-23
183.92,1.0180697442710064e-23,164.36,1.086017934241116e-27,195.66,1.2129925273995351e-23,180.88,3.2571387844569916e-20,195.66,1.9419035204251082e-23,157.4,3.2206649036864832e-18,164.36,5.8120225838591836e-30,151.32,6.974427100631021e-30,184.64,5.663921122550648e-23,167.84,3.0165478246429763e-23,167.84,0.0,144.36,2.09166257057456e-23
