X MnCl+;Y MnCl+;DY/DX MnCl+;X MnCl3-;Y MnCl3-;DY/DX MnCl3-;X MnClH2O;Y MnClH2O;DY/DX MnClH2O;X MnCl2;Y MnCl2;DY/DX MnCl2;X MnH2O;Y MnH2O;DY/DX MnH2O;X MnCl+ fit2;Y MnCl+ fit2;DY/DX MnCl+ fit2;X MnCl3- fit2;Y MnCl3- fit2;DY/DX MnCl3- fit2;X MnClH2O fit2;Y MnClH2O fit2;DY/DX MnClH2O fit2;X MnCl2 fit2;Y MnCl2 fit2;DY/DX MnCl2 fit2;X MnH2O fit2;Y MnH2O fit2;DY/DX MnH2O fit2
246,4;5164,030173;516,7035552;248,4;190,553013;-4,348471692;251,2;451,5898433;-61,6922031;248,4;203,9613421;-8,893234913;216;5,762496502;1,951230522;256,8;1657,454747;-209,7190361;266,68;14,86354477;-0,019360868;261,6;100,8698901;-11,64296647;261,6;54,44430422;-0,595337568;226,4;4,496849632;-0,774145369
246,68;5228,425108;409,2430433;248,58;169,1126494;-3,459505051;251,44;443,5126765;-70,35673256;248,58;183,3427368;-7,235623926;216,2;6,239802358;2,188271992;257,16;1586,814688;-199,4201028;266,96;13,45689957;-0,015891665;261,92;96,42746811;-10,85186099;261,92;49,58631192;-0,495032729;226,68;4,335058087;-0,747181798
246,96;5275,013429;294,000745;248,76;149,8520311;-2,742348824;251,68;434,2606013;-77,74554848;248,76;164,5363187;-5,86495885;216,4;6,729368307;2,427607225;257,52;1517,20505;-188,8326508;267,24;12,17612455;-0,013026692;262,24;92,08424582;-10,08534131;262,24;45,11988717;-0,410758126;226,96;4,172867156;-0,717565005
247,24;5302,995213;173,2676178;248,94;132,5798977;-2,166064746;251,92;423,9209812;-83,78541567;248,94;147,4162361;-4,736287735;216,6;7,228207638;2,66346278;257,88;1448,766115;-178,0777707;267,52;11,01073905;-0,010664084;262,56;87,84533684;-9,346433227;262,56;41,01798343;-0,340117561;227,24;4,010811063;-0,685812008
247,52;5311,830913;49,46547066;249,12;117,1179542;-1,704781466;252,16;412,5883974;-88,44075938;249,12;131,8613689;-3,810714536;216,8;7,733022894;2,88930487;258,24;1381,626759;-167,2671411;267,8;9,951052699;-0,008718503;262,88;83,71520088;-8,6375789;262,88;37,25494704;-0,281042156;227,52;3,849397362;-0,652420241
247,8;5301,244974;-74,91936568;249,3;103,3004663;-1,33697411;252,4;400,3632541;-91,7124201;249,3;117,7556599;-3,054786352;217;8,240238347;3,098005841;258,6;1315,904244;-156,5022388;268,08;8,988114353;-0,007118584;263,2;79,69766141;-7,960671756;263,2;33,80649614;-0,231751284;227,8;3,689105127;-0,617861443
248,08;5271,224305;-197,4052152;249,48;90,97380406;-1,044822861;252,64;387,350349;-93,63514921;249,48;104,9883633;-2,439899733;217,2;8,746039764;3,282063269;258,96;1251,70412;-145,8738282;268,36;8,113663386;-0,005804742;263,52;75,795926;-7,317095265;263,52;30,6496935;-0,190717138;228,08;3,530383467;-0,582576647
248,36;5222,011785;-315,5849027;249,66;79,99594381;-0,813647016;252,88;373,6574387;-94,2740451;249,66;93,45421753;-1,941736247;217,4;9,246420933;3,4338656;259,32;1189,120221;-135,4617056;268,64;7,32008345;-0,004727311;263,84;72,01260903;-6,707764479;263,84;27,76291439;-0,15663279;228,36;3,373650368;-0,546972274
248,64;5154,095121;-427,1939619;249,84;70,23593914;-0,631409848;253,12;359,3938238;-93,72016503;249,84;83,0535496;-1,539734419;217,6;9,737236174;3,545994468;259,68;1128,234752;-125,3346764;268,92;6,600358592;-0,003844958;264,16;68,3497564;-6,133169299;264,16;25,12581;-0,12838356;228,64;3,219291845;-0,511417307
248,92;5068,191447;-530,1747977;250,02;61,5733696;-0,488288829;253,36;344,6689783;-92,08556832;250,02;73,69231789;-1,216602559;217,8;10,21425789;3,611550278;260,04;1069,118459;-115,550737;269,2;5,948031707;-0,00312334;264,48;64,80887196;-5,593418563;264,48;22,71926745;-0,105021492;228,92;3,067661404;-0,476241467
249,2;4965,228176;-622,7343724;250,2;53,89777527;-0,376305404;253,6;329,5912452;-89,49805062;250,2;65,28210059;-0,957874876;218;10,67323804;3,624484782;260,4;1011,830874;-106,157432;269,48;5,357165269;-0,00253397;264,8;61,39094535;-5,088284132;264,8;20,52536676;-0,085742698;229,2;2,919079778;-0,441734345
249,48;4846,320636;-703,3930596;250,38;47,10808465;-0,289008352;253,84;314,2666178;-86,09581931;250,38;57,7400365;-0,751511504;218,2;11,10997223;3,579922354;260,76;956,420635;-97,19235885;269,76;4,822304268;-0,002053253;265,12;58,09648091;-4,617244243;265,12;18,52733568;-0,069867362;229,48;2,773834946;-0,408145375
249,76;4712,74714;-771,0225321;250,56;41,11204196;-0,221204817;254,08;298,7976243;-82,02233729;250,56;50,9887247;-0,587541784;218,4;11,52036509;3,474450888;261,12;902,9258584;-88,68378882;270,04;4,338441311;-0,001661675;265,44;54,92552743;-4,179525532;265,44;16,70950281;-0,056822159;229,76;2,632182395;-0,375684559
250,04;4565,922107;-824,8709208;250,74;35,82563968;-0,168733349;254,32;283,2823276;-77,42153062;250,74;44,9560893;-0,457749076;218,6;11,90049547;3,306363736;261,48;851,3745731;-80,65137818;270,32;3,900983777;-0,001343125;265,76;51,87770849;-3,774143208;265,76;15,05724956;-0,046124869;230,04;2,49434562;-0,344523844
250,32;4407,367937;-864,5740145;250,92;31,17256078;-0,1282736;254,56;267,8134512;-72,43351647;250,92;39,57521516;-0,355394709;218,8;12,24667989;3,075835938;261,84;801,7851966;-73,10694181;270,6;3,505722993;-0,001084321;266,08;48,95225298;-3,399938986;266,08;13,55696145;-0,037370965;230,32;2,360516831;-0,314799025
250,6;4238,68627;-890,1519269;251,1;27,08363492;-0,097187729;254,8;252,4776389;-67,19096505;251,1;34,7841599;-0,274978179;219;12,55553298;2,785021234;262,2;754,1670494;-66,05526553;270,88;3,148805316;-0,000874327;266,4;46,14802581;-3,055616455;266,4;12,19597915;-0,03022198;230,6;2,230857854;-0,286612082
250,88;4061,529303;-901,9914132;251,28;23,49631161;-0,073389022;255,04;237,354851;-61,81616615;251,28;30,5257473;-0,212030424;219,2;12,82402325;2,438060566;262,56;708,5209018;-59,49493505;271,16;2,826705061;-0,000704156;266,72;43,46355842;-2,739773673;266,72;10,96254958;-0,02439543;230,88;2,105501195;-0,260033839
251,16;3877,571767;-900,814793;251,46;20,35415325;-0,055233677;255,28;222,5178989;-56,41882898;251,46;26,74734664;-0,162936946;219,4;13,04952312;2,040997989;262,92;664,8395428;-53,41916244;271,44;2,536199188;-0,000566431;267,04;40,89707887;-2,450932839;267,04;9,845777518;-0,01965615;231,16;1,984551253;-0,23510684
251,44;3688,484116;-887,6371861;251,64;17,60634995;-0,041432162;255,52;208,0321147;-51,09460684;251,64;23,40064203;-0,124787485;219,6;13,22985191;1,601605459;263,28;623,1083666;-47,81659363;271,72;2,274343669;-0,000455105;267,36;38,44654153;-2,187566981;267,36;8,835577883;-0,015808849;231,44;1,868085652;-0,21184837
251,72;3495,907436;-863,7144083;251,82;15,20725769;-0,030977015;255,76;193,9551523;-45,92430588;251,82;20,44139559;-0,095249143;219,8;13,36331082;1,129123664;263,64;583,3059688;-42,67208332;272;2,038451441;-0,00036523;267,68;36,10965597;-1,948123656;267,68;7,922628968;-0,01269174;231,72;1,756156684;-0,190253518
252;3301,430499;-830,4843583;252;13,11596089;-0,023084335;256;180,3369134;-40,97371212;252;17,82920748;-0,072459962;220;13,4487092;0,63393131;264;545,4047477;-37,96742641;272,28;1,826071885;-0,000292763;268;33,8839151;-1,731045704;268;7,098326868;-0,01017111;232;1,64879282;-0,170298226
252,28;3106,56929;-789,5050108;252,18;11,2958601;-0,017146616;256,24;167,2195879;-36,29395237;252,18;15,52727597;-0,05494022;220,2;13,48538145;0,127159787;264,36;509,3715028;-33,68203776;272,56;1,634971735;-0,000234404;268,32;31,76662228;-1,53478916;268,32;6,354741226;-0,008136712;232,28;1,546000298;-0,151942254
252,56;2912,749298;-742,3921916;252,36;9,714284876;-0,012694924;256,48;154,6378002;-31,92229387;252,36;13,50215965;-0,041518929;220,4;13,47319431;-0,379726533;264,72;475,168028;-29,79357424;272,84;1,463117338;-0,000187462;268,64;29,75491743;-1,357838454;268,64;5,684572446;-0,006497855;232,56;1,447764737;-0,13513202
252,84;2721,290711;-690,760153;252,54;8,342132101;-0,009368708;256,72;142,6188497;-27,88328238;252,54;11,72354418;-0,031273279;220,6;13,4125445;-0,875362114;265,08;442,7516931;-26,27849555;273,12;1,308658204;-0,000149751;268,96;27,84580198;-1,198719054;268,96;5,081110507;-0,005180105;232,84;1,354052788;-0,119803266
